mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.0029270315170288087	0.004055545040222285	0.0005713415145874024	0.0001182850571290741	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.9599350209636627	0.8920790768201022	0.9809147289775575	0.9300431066989795	0.836472158780807	0.9514878961764316	0.936029898755168	0.9552391529026116	0.9263189476066143	0.8824671361988465	0.9839351959894841	0.9021966528642712	0.9360336017190793	0.8725477899285508	0.9653527593722002	0.9140811801457086	0.9477301689002525	0.9454656524892872	0.9531962052703148	0.9227098178277157	0.8667355206194474	0.9697476036274261	0.9574537436397228	0.943415272947978	0.9480556379512103	0.9477301689002525	0.9622477255467812	0.9005716604117867	0.9596303542987932	0.8878459895897042	0.9801877659473621	0.9543565101960473	0.9141860552837063	0.9548425563253596	0.8818486616457533	0.9827254590678193	0.9547021767313392	0.9060534514886328	0.9333227372761583	0.8798480945828636	0.9520738832361516	0.7738063467143619	0.9451294032500701	0.9744584111004703	0.9770048352532757	0.8880249372722799	0.9728822684100992	0.8796267685433	0.9801877659473621	0.9438567705672735	0.9313358936952086	0.04226402919368644	1
0.0017116546630859375	0.00017059984742505527	0.0005389833450317382	3.8353201892649805e-05	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.9574508680225449	0.890774034947118	0.9806840925570737	0.9266024022935242	0.8361873593720522	0.9513331964543231	0.9360405169355827	0.9551605733518406	0.925835643959729	0.8814315614200349	0.9837637488559305	0.9019617639088546	0.9325509701542788	0.8701350000099721	0.9645169917889624	0.9130965519102245	0.947561572760504	0.9447970313712448	0.9452891915428254	0.9210579336649979	0.8667574187307272	0.9694309041559711	0.955722416257341	0.9434405374631617	0.9480403991435354	0.9419915472943563	0.9580577904378448	0.9002298722741627	0.9593025562704468	0.886378025642986	0.9800958788538068	0.9508561432927755	0.9141293058784666	0.953567792883999	0.8817903861913311	0.9826225878019553	0.9531358773485332	0.905945883311913	0.9331671163430335	0.8797064605536578	0.9465503657124313	0.7738315865887377	0.9424420214602028	0.9743781814714215	0.9769866425188306	0.8866500022544587	0.9722216747384317	0.879551666428273	0.9787515292303863	0.9436365220673464	0.9301120019576428	0.04202916271349708	2
0.0003863048553466797	7.14268167911319e-05	0.0	0.0	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}																																																					18
0.00036927223205566404	4.278660006551294e-05	0.0	0.0	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}																																																					17
0.00038234233856201174	5.93708911656184e-05	0.0	0.0	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}																																																					16
0.0003659820556640625	2.1325123736042435e-05	0.0	0.0	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}																																																					15
0.00044415950775146486	0.0001458979846721836	0.0	0.0	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}																																																					14
0.00042803287506103515	8.717804279094197e-05	0.0	0.0	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}																																																					13
0.00040055274963378905	6.627170176801127e-05	0.0	0.0	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}																																																					12
0.0003968954086303711	4.523159881530409e-05	0.0	0.0	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}																																																					11
0.0022236442565917967	0.000663535310759694	0.0006825113296508789	0.0002024675932077201	False	1	{'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	-2.7608540002747386	-3.22475474583931	-2.276706272910295	-1.6708553242688482	-0.7360971370130496	-2.428472381231831	-1.603200068070127	-2.039532497261079	-3.0322471854272193	-0.9922343825631319	-1.9537567841856287	-2.756848802751211	-1.3721554173773356	-1.6049092178375592	-1.8836077398592117	-2.0246760259905163	-2.0688583374693064	-1.4020790840624477	-2.1819913667317588	-1.7033635393584232	-2.182168896161302	-1.1818468145417476	-1.9252324688918465	-2.811251617231456	-1.6008633013374678	-2.0688583374693064	-2.6068377033320957	-1.7042061133267166	-1.380177404105761	-1.7759943387920538	-1.76203044989545	-1.6489094605809855	-2.7560157861465773	-1.3997714874490175	-1.9663271280200845	-1.9610322661931647	-3.510165075790085	-1.3793257479660963	-1.5814225057848854	-1.5853198478813426	-1.3501140929236097	-0.9256797210460652	-2.0430014170327624	-3.122332209913022	-3.005471226082866	-2.0917075466934283	-1.593241483441048	-1.8381707362939466	-1.7620304498954495	-2.0422845145803943	-1.965579809185661	0.6083384734711393	4
