mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0018451690673828125	0.0003608843171141046	0.0006203651428222656	0.00015171067091808871	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.5622347589338678	0.5612962718186225	0.5182303614872332	0.44246119273535633	0.4965787052646108	0.5163438813119066	0.04463469581922037	10
0.0028048038482666017	0.001468368085111883	0.0008082389831542969	0.00030972696911355765	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.6022594860592643	0.5660738776866034	0.5120923108633928	0.46907706602653587	0.5216368377566165	0.5343809509689822	0.045899099643118946	9
0.0016757965087890625	0.00015553989556244755	0.0005388736724853515	2.204122705066638e-05	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.6084447571745222	0.5909796117544635	0.5350217043541581	0.4804683259885407	0.5227776186232065	0.5477191729934393	0.046598677652539194	8
0.0017689704895019532	0.0001643721109222868	0.0005530834197998047	5.705240525827642e-05	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.6090172159082718	0.5942267719423775	0.5396717832812914	0.48702615017252016	0.5236154589216824	0.5508901794763236	0.04516171334847411	6
0.0028964996337890623	0.00040822745672138943	0.0008328914642333985	9.396071060148282e-05	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.6263701485998261	0.5975431290646591	0.5588339705403997	0.46454508791797666	0.5401027511681161	0.5576961635129797	0.055251416910979276	1
0.002553987503051758	0.0002837598353244357	0.0007611274719238281	0.00010097690828416803	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.6278731209810893	0.5931854950665172	0.5608968799124026	0.4599621759083877	0.5420621028517962	0.5570155762651565	0.056489146312787945	2
0.0019164562225341796	0.0002499102772794654	0.0006011962890625	0.00010744809868951143	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.6279205504222367	0.5915556328265108	0.5607033332029281	0.4570777482787447	0.5414410152923775	0.5559620192888863	0.05731116217364799	3
0.002846431732177734	0.00014508325139888398	0.0008578777313232421	9.175038361219223e-05	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	0.6311066977496063	0.5703379974710117	0.5688197030761408	0.45643707166505676	0.5400703333902175	0.5535712923953781	0.05676548850226985	4
0.0022661685943603516	0.00051582678095647	0.0007082939147949219	0.00022577508815879512	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	0.6224452845853081	0.5651140639007362	0.5748763454672616	0.44519610162168943	0.5419044593797882	0.5501291288275325	0.0584869973805934	7
0.002378511428833008	0.0004149953921304907	0.0007276058197021485	0.0001286048821834646	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	0.6103269655202421	0.5708539684563542	0.584952498183944	0.4484681382441337	0.5466675580321407	0.5524691248115724	0.05575868599747584	5
0.0022751331329345704	0.00047134998775572577	0.0007874965667724609	0.0001508955688789296	False	1	{'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	0.308387608552501	0.31433165504658855	0.2867067235644374	0.2569402891455541	0.2759814612032132	0.28855619581871117	0.021052838349498882	20
0.00228118896484375	0.00030118931329510307	0.0007710933685302734	0.00014326948352045264	False	2	{'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	0.304543471633814	0.3249985945786622	0.29766163278302005	0.24917662471351731	0.28198732590248676	0.29177625257826184	0.025320962324531536	19
0.0019510746002197265	0.0004943660974289334	0.0007058143615722656	0.00025234124197159657	False	3	{'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	0.4913675424134073	0.5325043754125514	0.5004575935663449	0.3141971225889927	0.4420163559302125	0.45641569191428083	0.07654912200653323	18
0.0015455245971679687	4.0234037671740986e-05	0.0005867481231689453	0.00016972295069445645	False	4	{'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	0.5062749848052757	0.518113488143624	0.48590245541091126	0.47046091804137313	0.4503346768991804	0.4863189562631823	0.024298440444059446	14
0.0023385047912597655	0.00013038070793723795	0.0007233142852783204	3.3800120224808924e-05	False	5	{'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	0.5077379034504934	0.5202825373657428	0.48169403988943105	0.4722144381374226	0.4501270335683787	0.48651056235091344	0.025059196987659217	13
0.002449226379394531	0.00011003221745520953	0.0008368968963623046	8.613141676010866e-05	False	6	{'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	0.5075051260653076	0.5195671971268299	0.48175466071552986	0.4720992489353968	0.44944777434000827	0.4861744128137755	0.02503473801549702	15
0.002357196807861328	0.000294223921016015	0.0007262229919433594	5.9593390355939525e-05	False	7	{'estimator__fit_intercept': False, 'preprocessing_1__k': 7}	0.5075778435523445	0.5199946442253394	0.4824168259573791	0.47107323996386485	0.44817947141651215	0.4859516414377845	0.02562786586178135	16
0.002610015869140625	0.00014367075881146344	0.0008718490600585938	0.00010977309220574953	False	8	{'estimator__fit_intercept': False, 'preprocessing_1__k': 8}	0.5158259788044651	0.4872569091646327	0.48564006233109536	0.48244146203808835	0.41168241390598137	0.47668553622238335	0.03453718725646443	17
0.002336454391479492	0.00015579543369628865	0.0008006095886230469	0.00011191257375487149	False	9	{'estimator__fit_intercept': False, 'preprocessing_1__k': 9}	0.5613190089859235	0.5331314051041753	0.5084845462457919	0.49594611562703905	0.4253743384853449	0.5050250626370307	0.045552802180723474	11
