mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.002492856979370117	0.0004925022554819161	0.0008255958557128907	7.365234216441528e-05	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.21671095022853704	0.4359755850436371	0.4443853156921309	0.1977743344091667	0.43134265344428524	0.3440798685064792	0.11305343293809417	3
0.0023036479949951174	8.396199268256266e-05	0.000813150405883789	5.149280552887202e-05	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.23189605149339787	0.4748783470699076	0.42779568372775145	0.19418208817453875	0.4422743622775228	0.353103421367946	0.11692145300942573	1
0.0018461227416992187	0.0003904907209505983	0.0006630420684814453	9.373131631185853e-05	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.26021893025083653	0.4317137422230599	0.4222543567012711	0.22026729677861767	0.4267384874175377	0.3514095569767562	0.09235422089409741	2
0.0003747463226318359	4.254483180185291e-05	0.0	0.0	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}								18
0.0003295421600341797	1.4687358538553214e-05	0.0	0.0	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}								17
0.00047707557678222656	3.719574357822382e-05	0.0	0.0	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}								16
0.0004906177520751954	1.3431581032911877e-05	0.0	0.0	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}								15
0.0004897594451904296	1.6820527913862613e-05	0.0	0.0	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}								14
0.0005189418792724609	3.869926476168403e-05	0.0	0.0	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}								13
0.0004860401153564453	1.4229095650644156e-05	0.0	0.0	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}								12
0.002174043655395508	5.4180243095272556e-05	0.0007729530334472656	1.7892516173642844e-05	False	1	{'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	-5.351209886935785	-6.109992101283318	-4.848742878915403	-3.6218354858466757	-4.539140291741775	-4.898301478115683	0.8261283389450742	6
0.0021989822387695314	7.574260698020527e-05	0.000785207748413086	7.271727577479648e-06	False	2	{'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	-0.007685494725280018	0.0036940847601292237	0.334302714137089	0.06305463242061304	0.23306453239075542	0.12408815155772493	0.1353562913862254	5
0.0025667667388916014	4.3905129290177415e-05	0.0009070873260498047	1.886709122591255e-05	False	3	{'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	0.043948911334317886	-0.04725756939557213	0.36032607537708516	0.0841332643451409	0.2006699186040315	0.12760362267715666	0.140275669835873	4
0.000582742691040039	1.3897492394978995e-05	0.0	0.0	False	4	{'estimator__fit_intercept': False, 'preprocessing_1__k': 4}								11
0.00037069320678710936	0.00011065523819345852	0.0	0.0	False	5	{'estimator__fit_intercept': False, 'preprocessing_1__k': 5}								10
0.0003525733947753906	4.084783149020383e-05	0.0	0.0	False	6	{'estimator__fit_intercept': False, 'preprocessing_1__k': 6}								9
0.0003239154815673828	1.3528736592335002e-05	0.0	0.0	False	7	{'estimator__fit_intercept': False, 'preprocessing_1__k': 7}								8
0.00032372474670410155	3.0001508738005098e-05	0.0	0.0	False	8	{'estimator__fit_intercept': False, 'preprocessing_1__k': 8}								7
0.0003245353698730469	1.550080184338478e-05	0.0	0.0	False	9	{'estimator__fit_intercept': False, 'preprocessing_1__k': 9}								19
0.0003036975860595703	2.694868307293852e-06	0.0	0.0	False	10	{'estimator__fit_intercept': False, 'preprocessing_1__k': 10}								20
