mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.005516958236694336	0.008069000862008608	0.0008958816528320312	0.00072388728297347	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.6533424252438365	0.6033364823782928	0.12359730842830152	0.5608600468087572	0.34031287106483377	0.45652746711180475	0.20056353567177046	2
0.0015058040618896485	0.00012012647650048644	0.0005491256713867187	2.549157354884611e-05	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.3798345768487289	0.5170982595996323	-0.13064627359694492	0.7826904912066477	0.4787015620908881	0.39615404392066633	0.30035203959314094	4
0.0014643192291259766	3.919659449387072e-05	0.0005412578582763671	2.4453611675888977e-05	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.4885078736624675	0.6781801646754125	-0.02810881536472265	0.7590074786033598	0.4753341152122369	0.4686430536264988	0.27650477465950457	1
0.0014691829681396484	2.137932780334786e-05	0.0005413532257080078	1.0978237126489826e-05	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.48565682902638707	0.6612908169896806	-0.25344415080962057	0.7535823360771907	0.567995439439986	0.43394239441081384	0.36371574025886555	3
0.0003309726715087891	6.17389042268353e-06	0.0	0.0	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}								18
0.0003276348114013672	1.049410148436611e-05	0.0	0.0	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}								17
0.00033769607543945315	7.854942429341888e-06	0.0	0.0	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}								16
0.0003309726715087891	9.087970833359867e-06	0.0	0.0	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}								15
0.0003270149230957031	1.0406199434308076e-05	0.0	0.0	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}								14
0.00033459663391113283	1.1131467026836299e-05	0.0	0.0	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}								13
0.001384878158569336	3.725731060656303e-05	0.0005274295806884765	3.6264712031996814e-06	False	1	{'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	-1.6339568254261039	-0.9550935564575673	-1.8027528347400397	-1.7013629377958148	-2.070898913973241	-1.6222581006699712	0.37210165428907616	8
0.0013772010803222655	2.040985585036131e-05	0.0005431652069091796	1.8920523501342195e-05	False	2	{'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	-1.0324003960192445	-0.9265604450505047	-2.1709981542263757	-1.01689120169527	-1.5374328625859626	-1.3393438860727571	0.4754705510634088	7
0.0013961315155029297	1.7642588224556454e-05	0.0005327224731445313	2.2037925736029325e-06	False	3	{'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	-0.087386011308356	-0.9160912131276786	-2.352361896806394	-0.9462711844727265	-0.9004363419402663	-1.0453908114612755	0.745880052073986	6
0.0013872146606445312	5.132593305226206e-06	0.0005355358123779296	4.130631986180823e-06	False	4	{'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	0.4570251285650859	-0.5328553360890247	-2.4694881514158427	-0.16516872330482846	-0.09167488105614607	-0.5784328339301371	1.0223837740617188	5
0.0003308773040771484	9.141603834798656e-06	0.0	0.0	False	5	{'estimator__fit_intercept': False, 'preprocessing_1__k': 5}								12
0.0003318309783935547	4.366120583442534e-06	0.0	0.0	False	6	{'estimator__fit_intercept': False, 'preprocessing_1__k': 6}								11
0.0003243923187255859	9.792707559962034e-06	0.0	0.0	False	7	{'estimator__fit_intercept': False, 'preprocessing_1__k': 7}								10
0.00032711029052734375	7.4834575071732755e-06	0.0	0.0	False	8	{'estimator__fit_intercept': False, 'preprocessing_1__k': 8}								9
0.00033397674560546874	8.845811249796927e-06	0.0	0.0	False	9	{'estimator__fit_intercept': False, 'preprocessing_1__k': 9}								19
0.00033502578735351564	1.2510411494215303e-05	0.0	0.0	False	10	{'estimator__fit_intercept': False, 'preprocessing_1__k': 10}								20
