mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.008484601974487305	0.005067890760930979	0.0007539749145507813	7.597328391139915e-05	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.2744267940622517	0.26039501004253296	0.23358634852131022	0.27586522518406953	0.2864591128386711	0.266146806822131	0.0182675495385056	15
0.010027885437011719	0.006847420230108285	0.0035558223724365236	0.005359497775355779	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.38805914523624085	0.36586103906727085	0.3298510668471122	0.38495419254831065	0.38171669689715537	0.3700901057715697	0.021520747563373393	1
0.017145872116088867	0.00405750688385339	0.0017998695373535156	0.0018119073237868385	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.3881381829978532	0.3656098836205003	0.329230969170374	0.3840490741053775	0.3817990548294402	0.36976716844284485	0.021662610081762193	2
0.005789756774902344	0.002943208042022257	0.0007978439331054688	0.0001824742852715703	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.38784912526801185	0.3654933692865461	0.32935155160116136	0.3833805435911891	0.38152645144266784	0.36952195409705574	0.021455056794556223	3
0.0068720817565917965	0.0029188533282714637	0.0010482311248779298	8.634882407802451e-05	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.3877308937814009	0.3651960723402581	0.3290095997256762	0.38330384802740114	0.3816087133958217	0.36937155730411325	0.02157355969712069	4
0.015538406372070313	0.008827701437333482	0.0030478477478027345	0.0029166524639351057	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.3874431953283589	0.36525699376261145	0.3289372090472944	0.3833194609925329	0.3814123440486168	0.3692755682369351	0.021529386886379925	5
0.009714698791503907	0.008879476146259656	0.007618236541748047	0.007457468601629695	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.387505966923699	0.3651881903276766	0.32869009492669865	0.3834136286796035	0.381386073493046	0.3692385267802413	0.021644482186286427	6
0.010610866546630859	0.008741909599772188	0.0010202407836914062	5.190639134164112e-05	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	0.38746513163793406	0.3651293008396683	0.32877191111726345	0.3832686533542111	0.3813372886631118	0.3691961911944877	0.02158472436945368	7
0.0030222415924072267	0.002358159670054203	0.0	0.0	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}								18
0.005629920959472656	0.001687561967443001	0.0	0.0	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}								17
0.006307172775268555	0.005496090259013335	0.0008740425109863281	7.765729026400797e-05	False	1	{'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	0.23449291313734066	0.20490941744447677	0.20327775558163297	0.23666185920493144	0.25615273216616663	0.22709712941066557	0.020247963894100437	16
0.003783845901489258	0.0002864498014801143	0.0008889675140380859	6.871049721273428e-05	False	2	{'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	0.3474123785567371	0.31582378759678476	0.3042832797825826	0.34039664458799246	0.34868140857115626	0.33131957271535384	0.0179655007165896	8
0.005108261108398437	0.002558394817914095	0.0009543418884277344	0.00012288745800645139	False	3	{'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	0.34746584155061977	0.315544420492081	0.30380421678008385	0.3395673372889101	0.34877255197534685	0.3310309894029073	0.01810402570893379	9
0.007227897644042969	0.004240404339651074	0.0009141921997070313	0.00010661705655440036	False	4	{'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	0.347259855169861	0.3154173220250144	0.3038765728758672	0.33850507550648534	0.34845913001131623	0.3307037461463904	0.01790815206744391	10
0.008074283599853516	0.003518281986072247	0.0009510517120361328	0.0001526812178590412	False	5	{'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	0.34711315704782464	0.31508660240025954	0.3034161856298849	0.33850451510856694	0.34846927273226735	0.3305180886572813	0.018077514859385555	11
0.011077690124511718	0.008739868323483715	0.0009067058563232422	2.5560428772197525e-05	False	6	{'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	0.34684461701921376	0.3150494683392834	0.3033931657818476	0.338572142883236	0.34813101266352897	0.3303982153611871	0.01798065770212262	12
0.004485082626342773	0.00012389596668345388	0.0009512424468994141	0.00011841561276440222	False	7	{'estimator__fit_intercept': False, 'preprocessing_1__k': 7}	0.34695476630346367	0.3149304967648895	0.30280555452955726	0.33855845719282474	0.3480608724660059	0.3302621956139661	0.01818296360685301	13
0.00450739860534668	0.00016176103041146394	0.000992727279663086	0.00010192603672397053	False	8	{'estimator__fit_intercept': False, 'preprocessing_1__k': 8}	0.34686133755286375	0.3148452987206952	0.30293678779362054	0.33851459992467614	0.34785246163035544	0.33020225611394716	0.018095885105887353	14
0.0011882781982421875	9.041327953847611e-05	0.0	0.0	False	9	{'estimator__fit_intercept': False, 'preprocessing_1__k': 9}								19
0.0011237621307373046	0.00018963895912174806	0.0	0.0	False	10	{'estimator__fit_intercept': False, 'preprocessing_1__k': 10}								20
