mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0013770580291748047	0.0002962442862925566	0.00046973228454589845	5.6620954106774825e-05	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.5522854813060564	0.46044426677980244	0.45959893177884803	0.29981381638157323	0.43364788603229776	0.4411580764557155	0.08135837413215671	20
0.0012113094329833985	4.656421666988121e-05	0.0004417896270751953	1.7462919959286958e-05	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.5955736528977331	0.5840252398469642	0.5532136918576223	0.5561502923109167	0.60024579592499	0.5778417345676453	0.01965531879879666	17
0.0012695789337158203	4.7982945930513934e-05	0.0004677295684814453	3.23812105896843e-05	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.637023703932888	0.6732245143202249	0.5942400842400024	0.6686837479233507	0.6249197026803797	0.6396183506193691	0.029175815537481747	15
0.0012246131896972655	5.046406191293236e-05	0.0004338264465332031	1.2876898949426117e-05	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.7304249569338046	0.6888158134515534	0.6745429914635304	0.6360344923388733	0.6161307441633673	0.6691897996702258	0.0401948238954528	13
0.0012340068817138672	2.803275324769888e-05	0.00044493675231933595	1.4801473954865842e-05	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.752718686435475	0.7207628021568897	0.7422577896836738	0.6112041369425933	0.6613505919910887	0.6976588014419441	0.053567061939116076	12
0.0013078689575195313	7.76228210955287e-05	0.00045642852783203127	3.2855637323826414e-05	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.7948737189085195	0.7865353199807414	0.7501677318230402	0.6758420221548114	0.7226738094528788	0.7460185204639983	0.04362424523167709	7
0.0012676239013671875	3.052554920523015e-05	0.0004504203796386719	2.6178924540562464e-05	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.8029717906157552	0.7955669361101144	0.7431122304822706	0.6816649722748214	0.7166985444329371	0.7480028947831798	0.04623530782266462	5
0.0012496471405029296	3.906620648799989e-05	0.00043687820434570315	2.4700717109779446e-05	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	0.8079616672174984	0.7957301009806182	0.7441894539730762	0.6819210404590841	0.6953088934528675	0.7450222312166288	0.05096377224005405	8
0.001287078857421875	2.0032041953898323e-05	0.00045094490051269533	2.3975285064854124e-05	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	0.8070193560801153	0.7915423705479663	0.7489601359180567	0.6686392718860916	0.7026251853965035	0.7437572639657466	0.0522439263605227	9
0.0012662887573242187	3.242471638779557e-05	0.0004313468933105469	1.5189640002951529e-05	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	0.808522782898699	0.790035627494432	0.7475327655071929	0.6698186102634447	0.6967987800858326	0.7425417132499201	0.05294364869808763	10
0.0011615753173828125	4.0352089189428815e-05	0.00045561790466308594	2.591863275902163e-05	False	1	{'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	0.5511179887175732	0.46196098258201423	0.46684978828076584	0.3110542148021749	0.43877989957298713	0.445952574791103	0.07746191546230378	19
0.0011170864105224609	3.7928971604168967e-05	0.0004254817962646484	3.058329599182871e-05	False	2	{'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	0.5931713944069927	0.5761835521842698	0.5572037004750813	0.5614174078776211	0.5942907475851438	0.5764533605058216	0.015455530496267203	18
0.0011948585510253907	1.1540641408848453e-05	0.0004420280456542969	2.4764793856865233e-05	False	3	{'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	0.6461148749917636	0.6579496006344535	0.6076686297567824	0.6571876776108827	0.5978494703962229	0.633354050678021	0.025519159690272908	16
0.0011570453643798828	4.239750070406933e-05	0.0004348278045654297	1.970635925879039e-05	False	4	{'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	0.7459167608819264	0.6789428539570975	0.6853329611242758	0.6345672491105687	0.6005273900553676	0.6690574430258472	0.049307018194987264	14
0.0011816024780273438	5.240676829424177e-05	0.0004458427429199219	2.809335801984168e-05	False	5	{'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	0.7707984138141641	0.7168762791243002	0.7546783607586383	0.6073624247001361	0.6578071068075833	0.7015045170409644	0.06105340296279411	11
0.0011623859405517577	2.871359590120482e-05	0.00042924880981445315	1.6089703910036577e-05	False	6	{'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	0.8111302299323364	0.7839966309451176	0.7587621903491277	0.6730650861113288	0.7211105713516726	0.7496129417379166	0.04841958880268609	2
0.0011966705322265625	1.8345159360729072e-05	0.00043740272521972654	3.0605591576972754e-05	False	7	{'estimator__fit_intercept': False, 'preprocessing_1__k': 7}	0.8205998066331016	0.7931700940856226	0.7500346906849253	0.6792107319115421	0.7165557678008543	0.7519142182232094	0.050910326870480936	1
0.0011892318725585938	5.635097638140395e-05	0.00042748451232910156	2.5409202101228158e-05	False	8	{'estimator__fit_intercept': False, 'preprocessing_1__k': 8}	0.8264787406775848	0.7933142409906384	0.750585767247703	0.6799156635659112	0.695892532367384	0.7492373889698442	0.055788867636110705	3
