mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0019463062286376952	0.00032641753835963103	0.0006973743438720703	6.57668910107625e-05	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.7682995215676913	0.5718236020170738	0.8838575648671714	0.8688762834477056	0.1265813689238129	0.6463628179218245	0.27998111957525545	13
0.001775360107421875	3.968637492702314e-05	0.0006561279296875	1.937332511610083e-05	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.8317767483959229	0.701821639940958	0.8057723187778343	0.9149571544947385	0.45623417693699686	0.743480246134038	0.1574499074484127	11
0.0017520427703857423	3.128669549830471e-05	0.000645589828491211	1.8297379448151385e-05	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.8203279184761713	0.7826977714798384	0.848454377306824	0.9040858995764516	0.6123986849068481	0.7944598884613912	0.09831377058987721	6
0.0017321586608886718	2.5395059570842847e-05	0.0006302356719970703	1.5375761860111352e-05	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.823074445495618	0.7829474763346418	0.8416596500638577	0.9026903964792622	0.6379694695018574	0.798432396752431	0.08821099761420821	5
0.0017076492309570312	2.088394333664478e-05	0.0006283283233642578	1.867083887356285e-05	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.852959675990449	0.8303518614664621	0.8894629317867618	0.9240428087714114	0.6851280125443444	0.8371127951720175	0.08161148048117386	3
0.0017069339752197265	9.975588343275044e-06	0.0006229400634765625	1.6619946927576394e-05	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.8674381269723423	0.8513726833624294	0.8979678556998668	0.9338446458859997	0.7125723181009069	0.8533093021186794	0.07503741769538667	1
0.0017038822174072266	9.444024456203098e-06	0.0006084442138671875	1.765392582203851e-05	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.8668149175015675	0.8523242988540282	0.898253135624258	0.9304615595421796	0.7130613226238861	0.8528487010119843	0.07414418264822475	2
0.0003704547882080078	1.2990115453429975e-05	0.0	0.0	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}								18
0.00036449432373046874	1.3686472473838988e-05	0.0	0.0	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}								17
0.00036439895629882815	1.3056633827304711e-05	0.0	0.0	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}								16
0.0015624046325683593	2.7942820213286615e-06	0.0005777359008789062	2.1078144173908562e-06	False	1	{'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	0.7230198268585468	0.5495994436087286	0.8579694354753048	0.8405912552349823	0.19711150544462175	0.635747033936302	0.24315004066854332	14
0.0015709400177001953	5.181971735724318e-06	0.0005774974822998046	1.4650622840630738e-06	False	2	{'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	0.7879844075574594	0.6891505334277597	0.761503557854204	0.8878734531972751	0.5071456474927987	0.7277821700131392	0.12632054906512394	12
0.001583433151245117	6.642600052427786e-06	0.0005815029144287109	2.231475631103056e-06	False	3	{'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	0.772993096834987	0.762004043299606	0.7943349154271302	0.8556283585475507	0.5995666506650165	0.757658229999307	0.08457607113199858	10
0.0015895366668701172	1.5670468068270668e-06	0.0005782604217529297	6.325959759436417e-07	False	4	{'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	0.774166988471471	0.7643952792784249	0.785651014479734	0.8554117773518404	0.6051466960078487	0.7576807035346582	0.0818814669613634	9
0.0015989303588867187	6.165045302922816e-06	0.000591278076171875	8.589689032865439e-06	False	5	{'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	0.7957118203017068	0.7913073772667099	0.8262829975950785	0.8764617358357453	0.6472135132823937	0.7880662160121829	0.07595753561734413	8
0.00159912109375	1.3703905045481856e-05	0.0006184577941894531	5.4263146766381465e-06	False	6	{'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	0.8006011194559878	0.7914139529704585	0.8335303972422528	0.8826258258335908	0.636807844208096	0.7897240001130531	0.08204608074875067	7
0.0015880584716796875	5.688969059732145e-06	0.0006257057189941406	9.499237697647169e-06	False	7	{'estimator__fit_intercept': False, 'preprocessing_1__k': 7}	0.839441710620978	0.7938716385201102	0.8605770135901292	0.9175796281763184	0.6630751806119495	0.8156355120727582	0.08525997494219711	4
0.00036611557006835935	1.1844965182262071e-05	0.0	0.0	False	8	{'estimator__fit_intercept': False, 'preprocessing_1__k': 8}								15
0.0003643512725830078	1.3517639606573295e-05	0.0	0.0	False	9	{'estimator__fit_intercept': False, 'preprocessing_1__k': 9}								19
0.00037083625793457033	1.6052211418767108e-05	0.0	0.0	False	10	{'estimator__fit_intercept': False, 'preprocessing_1__k': 10}								20
