mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0015245914459228516	0.0002994585796134455	0.0005145549774169921	3.238401917912347e-05	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.6520880625073671	0.5062666589945364	0.9498067940387727	0.8878373704913101	0.7295088578441833	0.7380409450295197	0.16093351610011303	1
0.0013823986053466796	4.744263742170239e-05	0.000504159927368164	2.4957130274976972e-05	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.6552452625194196	0.512946910292049	0.9342981304851944	0.8763759181935018	0.6946892237611223	0.7283019400015543	0.1534401264683226	2
0.001375102996826172	1.2285013260562633e-05	0.0005011081695556641	2.3390989080542683e-05	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.6503439449047929	0.5003354887573841	0.9350423992572677	0.8882675896609495	0.6268116284949317	0.7139976360285131	0.16493215185940802	4
0.0014163970947265625	7.041310797589051e-05	0.000505828857421875	1.5780788692773066e-05	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.6473502476012918	0.41180604752750827	0.9378134133479943	0.9029021719159118	0.6311787616511784	0.6986938739047609	0.1946270405203009	5
0.0013935565948486328	1.557513962474765e-05	0.0005045413970947265	1.844897692876198e-05	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.6441012924113545	0.4093146256496586	0.9375148881226327	0.8921128293119266	0.5806861762888553	0.685680515406827	0.1975702047499235	7
0.0013806343078613282	1.718030450952128e-05	0.0004982948303222656	2.0887971318632596e-05	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.641042285273997	0.40018455625627225	0.9371206845604723	0.8791006503851141	0.654497866685525	0.6946540687230361	0.19272255814098546	6
0.001381063461303711	1.4790102034702663e-05	0.0005052089691162109	1.4324969182777216e-05	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.6931958095411117	0.6174793553344414	0.9374526069433694	0.6956725189629744	0.6691379781123256	0.7197259486153947	0.10978369574600197	3
0.00031914710998535154	1.8827279810662533e-05	0.0	0.0	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}								18
0.00029692649841308596	1.6696111106883618e-06	0.0	0.0	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}								17
0.00032548904418945314	8.347238411763738e-06	0.0	0.0	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}								16
0.0013383865356445313	7.950043835549618e-05	0.000499105453491211	2.2386273095301282e-05	False	1	{'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	-2.426138295431603	-3.0287539665712346	-1.2492236358461755	-1.678996763838652	-0.0656874156342595	-1.7339168714446844	1.0184065091489223	14
0.0012964248657226563	2.00501945278384e-05	0.0004947185516357422	1.7408148512427728e-05	False	2	{'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	0.016261128656336887	-0.9813080210000225	0.037124672474521225	0.7195519998373059	0.5907570904076481	0.052690105128477056	0.6069624458438379	13
0.0013234138488769532	2.6460552785974866e-05	0.000511932373046875	1.252948045503185e-05	False	3	{'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	-0.07923160446079258	-0.5099590042328987	0.26506393186338295	0.8341973330213913	0.6400832372854808	0.207706264523306	0.48855725624798885	11
0.0013062477111816407	2.0604883443849435e-05	0.0004923820495605468	1.228205158904887e-05	False	4	{'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	0.01036201215862742	-0.9977056746011963	0.4286887562695805	0.6144086609134906	0.5573952540967624	0.09640420036367688	0.6078578773604981	12
0.001314258575439453	5.792344909309469e-06	0.0004926204681396484	1.8522162305081074e-05	False	5	{'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	0.3009411481084918	-0.31408993310267785	0.7331797868362007	0.8809118683977041	0.7245740158774097	0.4450319827672334	0.44076239890424856	10
0.0013161182403564453	9.243018165677271e-06	0.000502920150756836	2.307004994642404e-05	False	6	{'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	0.45119731772333915	0.03188271146560295	0.813060989340859	0.7812175775088945	0.7256290311321518	0.5470206100792887	0.2976229093024346	9
0.001361083984375	2.9748066151803498e-05	0.0005017757415771484	2.0375291385518382e-05	False	7	{'estimator__fit_intercept': False, 'preprocessing_1__k': 7}	0.52006492784779	0.3117375395452102	0.8309117776749535	0.8036950668357019	0.6185756925153412	0.6084397341949781	0.19284619168464495	8
0.00031228065490722655	1.1616050703876582e-05	0.0	0.0	False	8	{'estimator__fit_intercept': False, 'preprocessing_1__k': 8}								15
0.0003145694732666016	1.6079101697529046e-05	0.0	0.0	False	9	{'estimator__fit_intercept': False, 'preprocessing_1__k': 9}								19
0.00029630661010742186	1.3604490869223696e-06	0.0	0.0	False	10	{'estimator__fit_intercept': False, 'preprocessing_1__k': 10}								20
