mean_fit_time	mean_score_time	mean_test_score	param_estimator__C	param_estimator__intercept_scaling	param_estimator__loss	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.022071361541748047	0.001280069351196289	-5.288409522003746	0.01	0.1	epsilon_insensitive	3111696	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	899	-5.339917576144374	-5.2067526159556925	-5.318554583488467	0.0005793789609614523	6.118243795759125e-05	0.05839406073534025
0.023110628128051758	0.0013159116109212239	-5.292401221438749	0.01	0.1	epsilon_insensitive	3111696	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	900	-5.343741720242602	-5.2364985212795	-5.296959644701658	8.678370779440054e-05	1.186729658327314e-05	0.04390060769916324
0.023218472798665363	0.0014228026072184246	-5.264819196559313	0.01	0.1	epsilon_insensitive	3111696	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	898	-5.307697225337481	-5.198141052680174	-5.288616156311929	7.326095986750617e-05	4.4924173616272406e-05	0.047786897663416414
0.02872808774312337	0.0018339157104492188	-5.250842325867607	0.01	0.1	epsilon_insensitive	3111696	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	892	-5.279242078861577	-5.182336542538093	-5.290946266295654	0.006225667955231572	0.0002658463021618304	0.04867511122614741
0.03667887051900228	0.0020051002502441406	-5.24948328337489	0.01	0.1	epsilon_insensitive	3111696	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	891	-5.2851877496867035	-5.176971717669631	-5.286287755314785	0.0031024568655813097	0.0004186456907705664	0.051274443185325
0.02428412437438965	0.0015009244283040364	-5.255345984106101	0.01	0.1	epsilon_insensitive	3111696	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	895	-5.2867936928419175	-5.184175377214451	-5.295066568058626	0.0003455458188858523	2.1328655963459525e-05	0.05043749937646431
0.02502290407816569	0.0015702247619628906	-5.25845218521272	0.01	0.1	epsilon_insensitive	3111696	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	897	-5.2960694813521	-5.185343506757578	-5.293940799311826	0.00044701160087955464	5.8088408819575506e-05	0.05170199540795162
0.025416771570841473	0.0015413761138916016	-5.257667426449191	0.01	0.1	epsilon_insensitive	3111696	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	896	-5.305304400578956	-5.169294898565663	-5.2983994746488925	0.00015214298043442066	2.0807627775805866e-05	0.06255121582943458
0.026274442672729492	0.0016001065572102864	-5.252529368504807	0.01	0.1	epsilon_insensitive	3111696	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	893	-5.302169724362902	-5.166091501449454	-5.28932322672128	0.00026164741830374353	2.2865268486068476e-05	0.06134428037581668
0.02701425552368164	0.0015710194905598958	-5.2546251176198036	0.01	0.1	epsilon_insensitive	3111696	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	894	-5.311131634271116	-5.164784200069631	-5.287955360264439	0.0010663640299477999	2.195551921067935e-05	0.06422671659559946
