mean_fit_time	mean_score_time	mean_test_score	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.028478542963663738	0.0015935103098551433	0.5646561651932744	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	52	0.6971741370511804	0.6658134097691508	0.32318577394432113	0.005897852373143315	0.00010429958278225136	0.16877903039396466
0.07449094454447429	0.0038987000783284507	0.6101178577726183	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	5	0.7218779934406414	0.6531422957563675	0.4487591584933155	0.005669884057783903	0.0014165627699679493	0.11593411161661626
0.18518916765848795	0.0053958892822265625	0.609794774333449	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	6	0.7342933052390282	0.6593657720752089	0.4284018026916643	0.061611214340557816	0.00018194956729859833	0.13009831439118377
0.31989796956380206	0.010544141133626303	0.5707483643817197	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	46	0.70424185075019	0.6225218937036463	0.37762879066964816	0.04730885654976888	0.00019705977857244048	0.13869970008332555
0.014475742975870768	0.0009119510650634766	0.567396315504787	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	50	0.7050901268399945	0.6658134097691508	0.32318577394432113	3.0592199659311864e-05	1.0910092533729125e-05	0.1709584218534373
0.07158223787943523	0.002915541330973307	0.6066541486269104	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	9	0.703164252033345	0.6600902093196706	0.4510309196214547	0.0005743127417493879	4.668555336980095e-05	0.10988749796557098
0.14790876706441244	0.005428711573282878	0.6062015831482174	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	10	0.7295714123251885	0.656991513357996	0.4247847749863519	0.006159154009045514	9.110633592210364e-05	0.12989052680007088
0.30502136548360187	0.010390679041544596	0.5783518196710775	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	38	0.6971755547928327	0.6215217719588553	0.4093685007837944	0.02509992091623834	8.583804675926937e-06	0.12178690064986972
0.014536062876383463	0.0008854071299235026	0.5610701109597381	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	54	0.6868144248209646	0.6658134097691508	0.32318577394432113	4.0808055954885785e-05	1.4945546908067955e-05	0.1660127059524692
0.07185967763264973	0.0029660860697428384	0.6118131346834	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	4	0.7211199577619118	0.6525980522590984	0.45529158090692434	0.0003668301746365879	2.661498491642769e-05	0.11264516918844913
0.14248943328857422	0.005408445994059245	0.6054080264592382	0.001	exponential	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	12	0.7301741023244603	0.656088439148369	0.42262235697163686	0.00010373719959910863	2.5572978278999246e-05	0.13096117413252573
0.28510165214538574	0.010412136713663736	0.5766100937635245	0.001	exponential	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	39	0.6962818600194229	0.6217035642302062	0.4048053413788326	0.00039459453711133854	4.6449150073377155e-06	0.12357954210908412
0.014441331227620443	0.0009051163991292318	0.5743821951924867	0.01	linear	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	44	0.7126323680868278	0.6658134097691508	0.33656844461004964	1.2897149896685788e-05	1.0164451374630756e-05	0.16684814513972768
0.08631261189778645	0.0028060277303059897	0.6206185424203199	0.01	linear	50	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	2	0.7514759783514287	0.6624829339108815	0.44019921876740786	0.022843031398124762	1.8505063822866578e-05	0.13092789760241447
0.1402723789215088	0.005232175191243489	0.6058923890120739	0.01	linear	100	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	11	0.7458083117408644	0.643533015258877	0.4201054916406691	1.614570899327947e-05	7.682193739315398e-06	0.13610285798165908
0.28206682205200195	0.010062774022420248	0.5885980965977569	0.01	linear	200	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	27	0.7094349722550648	0.6523601792703619	0.39689108675859064	0.0004041409885311536	2.988792417452522e-05	0.1356409274997023
