mean_fit_time	mean_score_time	mean_test_score	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.04266675313313802	0.002450704574584961	0.8925593082426296	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	34	0.8910530366138939	0.920183139989847	0.8660632327601121	0.005859606588615193	0.000565047304318762	0.02209321753135681
0.0964811642964681	0.0033790270487467446	0.8935018097068651	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	27	0.8972686364036501	0.9205281925760963	0.8622623217413417	0.01592963981611418	5.595927792321506e-06	0.023907766528638637
0.16544723510742188	0.0072583357493082685	0.8910198941017804	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	38	0.8961368500329661	0.9154198483808326	0.8610752025841478	0.002276672215665964	0.0017994567702920498	0.02245453720984669
0.35416150093078613	0.012025674184163412	0.8927145051057598	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	33	0.8966674415393536	0.9152509440763678	0.8658412257101923	0.00825539008215498	0.00021162272083257886	0.02034112460514931
0.017867167790730793	0.0010668436686197917	0.8256899703904604	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	54	0.8902877251500125	0.9214796943128226	0.6629780354957646	6.014620273787244e-05	6.679503564659975e-06	0.11494090156695187
0.1106727123260498	0.003988981246948242	0.892064249832453	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	35	0.8969786911021224	0.918985600213643	0.8597670698967989	0.030011687830678303	0.0010369604907581116	0.024396858291318293
0.18472091356913248	0.009024779001871744	0.8904799403673337	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	40	0.8958677539418914	0.9151698075064074	0.8599663512375627	0.005504211234644294	0.003981231457867904	0.022831578547116045
0.35187244415283203	0.015419244766235352	0.89196029829281	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	36	0.8961341638956047	0.9124714414897888	0.8669175357423152	0.02187471167767732	0.005469653416931138	0.018809244829061718
0.02268362045288086	0.0010388692220052083	0.8267910759485255	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	53	0.8910530366138939	0.9219864548023405	0.6650227604942813	0.0072926569325438345	1.1186775433063066e-05	0.11427079702700078
0.08545962969462077	0.003298521041870117	0.8955949591800351	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	24	0.8975152563339626	0.9208809165271022	0.8679944111355475	0.0006041244315234506	4.383315472456762e-05	0.021607440462788247
