mean_fit_time	mean_score_time	mean_test_score	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.023177464803059895	0.002022345860799154	0.5310904688829818	mse		0.0	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	11	0.524102802649585	0.5372010743296491	0.5319675296697117	0.001515820580639032	0.000129980091197142	0.005383190316092434
0.02447374661763509	0.0021430651346842446	0.465329174404041	mse		0.0	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	173	0.4434928791946432	0.4792988455067634	0.47319579851071625	0.0005878976850517352	0.0001040911840481318	0.015640324741150468
0.030209064483642578	0.002200524012247721	0.30489292661257966	mse		0.0	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	271	0.29948102528286247	0.30300866791610104	0.3121890866387754	0.0015458029718123717	0.00013796373995293056	0.00535639984708968
0.035553534825642906	0.002420663833618164	0.18347395696650728	mse		0.0	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	297	0.1782893404337207	0.18978892186196716	0.18234360860383403	0.0016277190722942764	0.00021060130880320302	0.0047622374868659095
0.041068474451700844	0.0023386478424072266	0.14876661639853667	mse		0.0	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	326	0.12329063497184423	0.1697955065043658	0.1532137077193999	0.0011458807056554938	0.00013868626560065769	0.01924418933905604
0.04418444633483887	0.0025099913279215493	0.12170880802526755	mse		0.0	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	353	0.10863866928838917	0.16285147369214836	0.09363628109526512	0.0011244109531278732	0.0002488173524772851	0.029729974958021148
0.04703164100646973	0.0022160212198893228	0.1432217350704735	mse		0.0	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	338	0.10984760662586757	0.1859703151530232	0.13384728343252972	0.003411905856680076	0.00022161784613561106	0.03177605960479979
0.04761481285095215	0.002726952234903971	0.14532993041496534	mse		0.0	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	336	0.15491688889809718	0.15379094731902687	0.12728195502777195	0.0027689097636391788	0.0008221097696327545	0.012770121320029904
0.048846165339152016	0.0021560986836751304	0.17547172292370844	mse		0.0	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	307	0.15445997022444147	0.19019748990954177	0.18175770863714202	0.0006297383267321752	3.56876502344095e-05	0.015251836842445163
0.06147909164428711	0.0025774637858072915	0.33143036046931484	mse		0.0	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	265	0.32837764642856093	0.3334590843921741	0.3324543505872094	0.0018596015006443988	0.00012049951635292247	0.00219722093649707
