mean_fit_time	mean_score_time	mean_test_score	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.002336740493774414	0.0006202856699625651	0.2757586778111032	mse		0.0	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	329	0.2919665356171708	-0.008684777253433973	0.5437989996743191	0.00030099285692494873	8.978421483867576e-05	0.22539408060283542
0.0025451183319091797	0.0006629625956217448	0.7023974807439107	mse		0.0	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	35	0.7147603662671596	0.6502294462094513	0.7420536793271303	0.0002466857791683346	0.00010396514239225052	0.03843177985112449
0.002658287684122721	0.0006672541300455729	0.697861882763806	mse		0.0	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	41	0.7177879301567635	0.6119877889164398	0.7635698563580586	0.00018454710335165454	9.476837783882914e-05	0.06336495861394639
0.002585172653198242	0.0006481011708577474	0.7275887644784821	mse		0.0	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	19	0.7364599781125536	0.7150279835063347	0.731171449724581	0.00023501856719312125	0.00010737509812316006	0.009115087046322906
0.00241851806640625	0.0005069573720296224	0.7687955548361206	mse		0.0	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	3	0.7631396645132884	0.7052483044875969	0.8380668387643782	0.0004264084571288161	3.44849945636002e-05	0.05426374405567118
0.002313375473022461	0.0004817644755045573	0.7574125779995934	mse		0.0	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	11	0.7616010163493465	0.7064981213653793	0.8040881331714067	0.00016637597149655515	3.4346805547175615e-05	0.039872668782473884
0.002947648366292318	0.0006379286448160807	0.7600460221712474	mse		0.0	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	5	0.7427738809779082	0.7407566921843618	0.7968155914381388	0.0005072031002659607	0.0001218107148698651	0.025935153966562423
0.0040671030680338545	0.0007298787434895834	0.7516208881873315	mse		0.0	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	15	0.7116329490994981	0.7279122880628885	0.8157992097982565	0.0012440159395066732	0.0001971689776483694	0.04573131101185723
0.002592881520589193	0.0004876454671223958	0.7046184820951056	mse		0.0	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	29	0.6792871432859229	0.6453073742999038	0.7895661255526129	2.0578100174003036e-05	2.3565545580961592e-05	0.06147569746927871
0.002652247746785482	0.0004876454671223958	0.7146865040843363	mse		0.0	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	23	0.7006641617504827	0.6715236213419669	0.7720406730441001	5.4967534257829624e-05	9.737938926214608e-06	0.04215101460354931
0.001615762710571289	0.0004578431447347005	0.5461389630155454	mse		0.1	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	149	0.6154041503876253	0.36246087073534694	0.6597173475938797	2.2076582011547165e-05	1.4993645509317164e-05	0.13075063769653478
0.0016523996988932292	0.00045688947041829425	0.6317949616154356	mse		0.1	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	77	0.7396872549425023	0.46151460101774044	0.6928831217375451	1.0856702398776524e-05	1.6275839878857968e-05	0.12155948994817974
0.001697222391764323	0.0004614988962809245	0.6297347761097223	mse		0.1	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	81	0.7355559609325837	0.46151460101774044	0.6908588123448323	1.0420343655321605e-05	1.742287256991719e-05	0.11999131434645062
0.0017636617024739583	0.00045935312906901043	0.6377463099358737	mse		0.1	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	73	0.764432767264919	0.45642100733848356	0.6908588123448323	3.580003141226568e-05	1.0175629976698066e-05	0.13132003934336492
