mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.014120125770568847	0.0036687550282126333	0.0011431217193603516	0.0002307097538698241	mse		0.0	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 1}	0.20229206494970653	0.42763995146107003	0.02165205714421181	-0.15117749483840437	0.17235245533780308	0.12994056560100642	0.15685607320529693	0.06047548293407956	0.1327457233728946	0.19409285406201704	0.1472666682652226	0.24753825399313467	-0.09951416503265476	0.25685316131534286	0.11029289999931258	0.21875916016224117	0.2433850799542654	0.4247208038305663	-0.4172491831080676	0.30797752837411396	0.07249355141352132	0.2784454204067993	0.0453779824575663	0.10418372592499892	0.15905226308776865	0.11700871998450557	0.0956620716001716	0.33674874147963374	0.24865166640733893	-0.09355335201840376	0.08086564997143497	0.25444124161278436	0.1526720700194374	0.29649196446288983	0.0703523052343048	0.21534533856015992	0.4414417822197855	-0.007501785081395651	0.25850325500522464	0.021799132427420487	0.14424670084717706	-0.20877157149303538	0.0416870206781228	0.33161476395855705	0.1908822569529237	-0.26856618607246996	0.13141458726325062	0.4126904002683871	0.036460670885573476	0.3134493602491105	0.14120979379393406	0.17339994621771165	443
0.011240034103393555	0.0020923542746096578	0.000926365852355957	0.00014954505963405164	mse		0.0	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 2}	0.5501160003313582	0.6569075436428597	0.6058269060898579	0.5874487022235645	0.5628594487013516	0.6078580179403332	0.6593751429557527	0.46631603672290234	0.6082674964799832	0.6374833358066105	0.6181056094488506	0.5685755668519792	0.526233358247445	0.6066978298849306	0.674403914126729	0.5787027485079277	0.6896298728102096	0.611100228125598	0.42736386170936835	0.5719568671044422	0.5174646231851019	0.6722635431261705	0.6025027745369396	0.5599270062741706	0.5973560151402529	0.6041714098813866	0.5881810525875448	0.598585385746131	0.6609125023833876	0.5501904599750533	0.5262007850917014	0.6417961444293445	0.45417188312661017	0.6132473408807064	0.6594842141959423	0.6231044211285359	0.6839343036591419	0.5923833278306564	0.636029679322924	0.5496287583203665	0.6032369235521686	0.566768059923138	0.6839270036276436	0.6413103094556343	0.6269675435213264	0.6013950766306462	0.5098853196615243	0.6308473726121637	0.5680437364661071	0.7153027134286821	0.5978889635482632	0.05986245465021446	58
0.009849720001220703	0.002198944747878019	0.0008284282684326171	0.00018648350470579399	mse		0.0	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 3}	0.7134676864495684	0.6932696609848459	0.7005491203791872	0.7495214287051377	0.5327590625792988	0.7640456958428913	0.777260393963767	0.7071372422286162	0.5742581826086779	0.584988137981093	0.7477972034598319	0.7771481804232165	0.7249144259714069	0.7044939489036504	0.6802632396438091	0.7289594964811779	0.7308759582737105	0.7563200525687322	0.5760863831801644	0.7666554265497317	0.7348616923142748	0.7786378954137493	0.6541841111341988	0.7037977369077875	0.7057297281898525	0.6485753327924044	0.6915914950109849	0.6762049264834067	0.7455814673081163	0.6898706971263773	0.639569503894037	0.6538361731374576	0.7076899307713014	0.7465177528903519	0.7325814023320671	0.6807192842178582	0.8024496416091174	0.7396806770340678	0.7473482826719497	0.7084822482672466	0.707026093306732	0.5998967362890697	0.6981562010333845	0.6932307009705605	0.7295613557293282	0.6854321237456857	0.6216211874273478	0.7915476428680552	0.6804677779212585	0.7658091397561093	0.7030285973146532	0.05876258100813926	20
0.010451006889343261	0.0020014147625029796	0.0008354854583740235	0.00015967949401766648	mse		0.0	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 4}	0.7701428685070703	0.7358418931272657	0.6497969171290368	0.7250530304100573	0.5437114193829071	0.7789127607939047	0.8089482862214257	0.7548390849252307	0.6168654952814039	0.6740713744004243	0.7752406778514824	0.6428862265218874	0.6677756552574798	0.7682016048099786	0.7213103857093921	0.6850780689363338	0.7522005618239842	0.7408478403590608	0.5921125466232298	0.7394938971556759	0.7591241058816642	0.7472978150211342	0.642377081973942	0.6417200723802399	0.6686258053575065	0.6669977094236497	0.7047556250433125	0.7756683057165534	0.7505967741649867	0.6781276280004633	0.6719942695077987	0.7290255869524276	0.6881200747058	0.7625273556271881	0.7228485610447095	0.6840107664621827	0.7680010680413297	0.772128554517072	0.6960263164933491	0.6669393287415872	0.7240834351904464	0.6845051603133068	0.765872926242637	0.7539418335018364	0.7580323465061862	0.6707461378952926	0.7066640143514791	0.7150506268772294	0.6918735764913193	0.735763260284249	0.7109355343587623	0.05366180004819054	13
0.011273026466369629	0.0023217398000854065	0.0008579111099243164	0.00017358485483588514	mse		0.0	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 5}	0.7722482947492713	0.7921146823255607	0.708512897216109	0.7566977872807032	0.4939220520150428	0.7468205408427082	0.8152554682959732	0.7034982848293688	0.6892798169100065	0.6890144249871784	0.7408425226251764	0.6987050881484324	0.705283608707328	0.7536576028789704	0.752156992787328	0.6696971423330116	0.7703856144454058	0.7983993059641603	0.5827181341510321	0.6936900865869525	0.7261367671967012	0.8081557090060266	0.6951804646779859	0.6588860241345067	0.6821455867860874	0.7102228563766095	0.7577857651866401	0.7874828203882569	0.7321977530716597	0.6401214432031583	0.6687686339496972	0.7010044378146123	0.6389311171780637	0.8193412944755603	0.8124290370323494	0.7661971053921125	0.7537117028988609	0.7558150848058928	0.6649312603254021	0.6604196266855866	0.7800806788186007	0.7100747425239142	0.7551502698096078	0.7875422803335597	0.7849589368034973	0.672724485389152	0.7239920377963495	0.7386274813322837	0.7625349081818826	0.8202213082381654	0.7261734393578501	0.06294297691590411	1
0.010456767082214356	0.0014242093295051223	0.0007908344268798828	7.835422657869415e-05	mse		0.0	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 6}	0.7725732937411154	0.7577572158458445	0.7120977427988213	0.8033202240218273	0.48073131690302096	0.7867377206623418	0.7929113005114526	0.6597979853855984	0.6378818642498936	0.6947768197022683	0.768617281490371	0.7285576846791083	0.7515632183525625	0.7411563752561652	0.7708413258758189	0.6700020493836397	0.7848783401784717	0.7586059010030737	0.5086150054782743	0.7467251586896269	0.7453811934210217	0.7867168167053143	0.5996064740683142	0.6934230129634316	0.6777204096086993	0.6478233771153753	0.7229419625943072	0.7786941322465537	0.7638617244899728	0.6756150549773932	0.5978678506920556	0.6983326868531805	0.6366993485293118	0.7964316048002797	0.7948808758776589	0.6982493045742786	0.7809465913737572	0.706434117820923	0.6648667442725793	0.6828759751866138	0.7881509241551627	0.6875537713686974	0.757629615787072	0.77076494659966	0.7309160638049501	0.6213051508866855	0.7238917638673147	0.7467891366303907	0.7120047595645607	0.8381189277207902	0.717092842855312	0.07216104967085973	6
0.010636448860168457	0.0012291160024821748	0.0007681512832641602	7.4234801624618e-05	mse		0.0	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 7}	0.7577871915569001	0.7757268484094134	0.6547049669683941	0.7244252284551902	0.5467597025344346	0.7186620534707395	0.7488432318714153	0.687788471880256	0.6325868558653707	0.726927537264222	0.773502639728293	0.664613095652383	0.7110548268818375	0.6864604918503291	0.7627130461488763	0.611517164170509	0.7800048807964975	0.7535592363620653	0.49270299291839426	0.7182877961039489	0.7195404542114638	0.7929870381246108	0.6159874078227037	0.6704693585206418	0.6002543799112352	0.6420678430551532	0.6548720117132153	0.7836318325183496	0.750534406936155	0.6349302395570452	0.596599958751664	0.7400123295369527	0.652639532419539	0.7764085328722005	0.7760380651695219	0.6890701233224231	0.7267272332225636	0.6650152271114502	0.6726369123407385	0.6229142513661812	0.7717059009447609	0.6524782750638113	0.7599729161779509	0.7338054740238322	0.6863316128959728	0.6582848801790826	0.6943090840425281	0.7168382853562728	0.7367390175729536	0.7908986440918242	0.6982665897544454	0.06625515081909324	25
0.011414594650268554	0.002738073833631741	0.0008108186721801758	0.00019818555073269136	mse		0.0	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 8}	0.7395779818485031	0.7985400620194936	0.6767501324348124	0.7487877959850275	0.529056866647559	0.6892383886549194	0.7698038427179132	0.666202799680603	0.7272690836925619	0.7222991078732481	0.7047242839947276	0.6876326609265428	0.6508131352096223	0.7043709234430786	0.7696702317840155	0.5784226163672804	0.7632332793958317	0.7571737399355633	0.46167701425788366	0.7052946087537331	0.743224563258608	0.8010969327805605	0.626088765861043	0.667103786181303	0.5954283347331326	0.6597508758108568	0.731242000874376	0.754594937970637	0.6733831076283736	0.6233507725285574	0.5566719323051963	0.7228574456541186	0.6568287743427177	0.723804334626103	0.7719833488789872	0.736119660914963	0.7391582001624406	0.7225580077789608	0.6494585641119519	0.6486219261977189	0.7609537333260659	0.674019353107731	0.7443778261068486	0.7366414215829833	0.7012172253760414	0.6162867461528921	0.692088007097013	0.713594481168359	0.6743778171354945	0.8070831821041093	0.6954900924276214	0.06959103715979494	28
0.010514645576477051	0.0012931641758229912	0.0007523822784423828	0.00014160519043667147	mse		0.0	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 9}	0.7125809956464801	0.7792534086113876	0.6971718509408938	0.695093535376444	0.5175502917521411	0.7146370153106818	0.7525754228733709	0.611306957191555	0.7095080340609873	0.6466537241928578	0.700620591462727	0.6682640686984113	0.6576744570048314	0.7211243180163438	0.7563319911968693	0.6131789405523245	0.739853188863969	0.7225722970583917	0.46810069563693113	0.7314924511183967	0.7728687186844705	0.7809443649659831	0.563123440539631	0.6805002228034007	0.6666808405299255	0.6666974840148353	0.7388420328313873	0.7367673243023253	0.6854707313771107	0.5686815047146176	0.6417376123730676	0.6815845716471387	0.709477458911899	0.7544130412300506	0.7541092688143689	0.7164314634297297	0.7257405286238479	0.6602647334019012	0.5947395604684276	0.6233926928172082	0.7370167505130151	0.6762956077755791	0.7023830898452241	0.7382395904108666	0.7056253741053773	0.5678690974547818	0.6258292098499452	0.7186857898382721	0.7010776729791799	0.7780466724722558	0.6857816137458363	0.06778988890187931	37
0.012458620071411132	0.002478879287520627	0.0008379364013671875	0.00019055390810188534	mse		0.0	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 10}	0.7047250876754614	0.7507330055834038	0.7097622622515727	0.7160464044739159	0.5706715140620995	0.7209970374015617	0.760239908201972	0.5964671001233186	0.7122117419588467	0.6240082272083821	0.6933332559161233	0.5903499060096766	0.6276471226387028	0.6585949488703811	0.7608500324629728	0.6006322036465341	0.7123797468258144	0.7696745180894438	0.45978497428084697	0.6710390613054016	0.44558058145445734	0.7781900845112776	0.609244932869506	0.6294529293151472	0.5955229830446647	0.6876301885143208	0.7351253214585292	0.7028978494441012	0.743440242825272	0.6187411636198191	0.5998956142076396	0.6743161838150532	0.6592898055638874	0.7562664374581031	0.7617090610809732	0.6792999705773959	0.7037729583920567	0.6829235341498857	0.5452785065539796	0.6229964384911135	0.7470086879589106	0.6318798570966719	0.7173065194676614	0.6990511745112475	0.6622307722929583	0.506121018046686	0.6445755534314708	0.7000585496424642	0.7423512117625888	0.7801346587370612	0.6694488169856266	0.0777285973728238	46
