mean_fit_time	mean_score_time	mean_test_score	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__n_estimators	param_estimator__random_state	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.032538255055745445	0.0027031898498535156	-0.12143601016863043	mse		0.0	10	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	2377	-0.6240292788387183	0.18535096863864464	0.07437027969418242	0.009140858723205551	0.0012197318503318188	0.3582635655621981
0.019286394119262695	0.0014420350392659504	0.018471275269079702	mse		0.0	10	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	1393	-0.562015118735995	0.2788959906181886	0.33853295392504545	0.0038715973290471004	0.00025202970265673425	0.4111872907138359
0.015519062678019205	0.0011628468831380208	0.3354533661596914	mse		0.0	10	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	581	0.040831916980172966	0.5006095849748577	0.46491859652404366	0.00023693052143692882	4.496338140169571e-05	0.2088377526560252
0.02234641710917155	0.001995086669921875	0.4499918264858876	mse		0.0	10	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	163	0.1460417624342435	0.6245676042505992	0.5793661127728201	0.007386234773505497	0.0007947404304259186	0.21571590079809888
0.02469793955485026	0.0016821225484212239	0.32917484949803966	mse		0.0	10	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	608	0.10336389858983164	0.39473056579220867	0.48943008411207845	0.00013418262211616275	0.00022613147225530544	0.16428621134076887
0.014960845311482748	0.0010810693105061848	0.38830552548049074	mse		0.0	10	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	397	0.014508188957738977	0.6056659653612435	0.5447424221224897	0.0001533707184201883	2.7907763462683202e-05	0.26548227326109564
0.014955520629882812	0.0010933876037597656	0.425495909064527	mse		0.0	10	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	278	0.15507524587188914	0.5632935033973512	0.5581189779243405	0.00019601168458757213	3.642892335390141e-05	0.19122795339529075
0.01952330271402995	0.0017104148864746094	0.4680584571142091	mse		0.0	10	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	118	0.2944851214289871	0.6569951025063874	0.45269514740725303	0.0062098198485408184	0.0008915132850994157	0.14839226183564552
0.02587238947550456	0.0018683274586995442	0.36724634860187483	mse		0.0	10	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	485	-0.037208601971159716	0.5746580983802538	0.5642895493965304	0.00010967018521112199	1.5879862654865827e-05	0.2860241621312016
0.015516360600789389	0.0010906060536702473	0.4889432925847987	mse		0.0	10	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	47	0.3158586972861518	0.6261834494565884	0.5247877310116558	0.0004502148514588533	6.356835287673066e-06	0.12920005360425435
