mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__C	param_estimator__intercept_scaling	param_estimator__loss	param_estimator__random_state	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0070363044738769535	0.00037554005390653234	0.0009561538696289063	6.13525823796207e-05	0.01	0.1	epsilon_insensitive	3111696	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	-6.2705451972890955	-8.633182828481209	-10.584466670543232	-11.714655540615162	-6.420661053446477	-8.723352037449224	2.1767692410448602	900
0.004872369766235352	0.0011145523272144376	0.0006893634796142578	0.00014583350223800853	0.01	0.1	epsilon_insensitive	3111696	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	-5.940688211647372	-8.391094075620744	-10.599246984978258	-11.643982347448397	-6.239333676449661	-8.561377764139436	2.275952807773639	899
0.004078197479248047	7.340418265600037e-05	0.0005392074584960937	6.013822147021017e-06	0.01	0.1	epsilon_insensitive	3111696	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	-5.947321514310332	-8.373061751630223	-10.601461272079318	-11.63950755753017	-6.24278495409557	-8.559330091638241	2.273198408027923	898
0.004077482223510742	4.278571365897761e-05	0.0005536079406738281	3.9263131809690285e-06	0.01	0.1	epsilon_insensitive	3111696	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	-5.930041172465037	-8.364186590442968	-10.601166135186139	-11.65028820628603	-6.243487352969874	-8.556302183248915	2.280049424742984	897
0.004050159454345703	3.378302930378337e-05	0.0005799293518066406	7.255710009477324e-05	0.01	0.1	epsilon_insensitive	3111696	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	-5.533577393810846	-7.7484722687902305	-10.314928672281301	-11.238247083567044	-6.156367341123508	-8.196354029629425	2.2432632459207364	895
0.00404667854309082	1.2903710417049772e-05	0.0005481719970703125	8.183559272410116e-06	0.01	0.1	epsilon_insensitive	3111696	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	-5.375321719545728	-7.2863426721628475	-10.261208015996003	-11.073790632635502	-6.194589296117201	-8.035904248798996	2.2444049228435445	891
0.004052019119262696	1.6073444324696773e-05	0.0005467891693115235	5.67135611015563e-06	0.01	0.1	epsilon_insensitive	3111696	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	-5.35423922314764	-7.08376132732246	-10.269023603394137	-10.982378421240616	-6.2046743551937995	-7.976395264003992	2.2397577121584518	888
0.0040547847747802734	2.4915368925526912e-05	0.00054931640625	7.5575305008540914e-06	0.01	0.1	epsilon_insensitive	3111696	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	-5.351701718884134	-6.979429670953887	-10.40079867234849	-11.044227624813418	-6.201982799557047	-7.993157714969372	2.2934437201952673	889
0.004100418090820313	9.930980698924399e-05	0.000548553466796875	1.0509257305337781e-05	0.01	0.1	epsilon_insensitive	3111696	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	-5.3287504544937425	-6.775676527038194	-10.41974976462177	-11.042989381352026	-6.248094604961194	-7.960365178593137	2.3149544575071492	887
0.004065847396850586	2.0901899971465575e-05	0.0005404472351074219	3.2319570928250392e-06	0.01	0.1	epsilon_insensitive	3111696	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	-5.331075349052264	-6.82337948234142	-10.493550692966458	-11.149685661547181	-6.2450948454188255	-8.00584526513445	2.3540022003537717	890
