mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__C	param_estimator__intercept_scaling	param_estimator__loss	param_estimator__random_state	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.022701549530029296	0.0039696301392460965	0.0017045974731445313	0.0005777869236651205	0.01	0.1	epsilon_insensitive	3111696	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	-19.883006216762578	-20.006671524273518	-17.536316114060845	-17.340462467365807	-19.573773540722936	-18.86830886152822	1.1774045207610548	889
0.05771713256835938	0.02615412815363121	0.0011049270629882812	0.0003192780192150483	0.01	0.1	epsilon_insensitive	3111696	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	-19.787953763062674	-19.722527961629805	-17.262026249521362	-17.254639836056707	-19.302813433084335	-18.6662581785083	1.1613307545153067	888
0.03770885467529297	0.005449446028325808	0.0009686946868896484	5.273029930592706e-05	0.01	0.1	epsilon_insensitive	3111696	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	-17.46958129019257	-17.532005415469097	-15.445881324189696	-15.289829531947632	-17.139213922453884	-16.575528246815416	0.9960802552289659	884
0.03872413635253906	0.005172155133503766	0.0007594108581542968	2.1811013243527865e-05	0.01	0.1	epsilon_insensitive	3111696	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	-17.466683792733733	-17.039962528596835	-15.489729078917286	-15.260991226657744	-17.162793584361612	-16.4842198574679	0.9186506625452033	882
0.04227151870727539	0.006503987704514515	0.0009614944458007813	0.0002952256465752878	0.01	0.1	epsilon_insensitive	3111696	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	-17.123885046800137	-17.088749237760222	-15.263408414783353	-15.292563317800056	-16.938949695586825	-16.341697862760896	0.870608119029094	881
0.04152932167053223	0.007650717525182425	0.0009101390838623047	0.00011112890229449457	0.01	0.1	epsilon_insensitive	3111696	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	-17.150835822791763	-17.09921282166538	-15.279232813021256	-15.039872295778189	-16.95116567419952	-16.304264315285344	0.9398116264298686	879
0.05141358375549317	0.010547592412831385	0.0008238315582275391	3.87127758240346e-05	0.01	0.1	epsilon_insensitive	3111696	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	-17.151533645694386	-16.29273936283713	-15.247182383766717	-14.387726735370737	-15.960509618758316	-15.808161542194387	0.9375690541248034	878
0.058051681518554686	0.0073010311397279076	0.000846099853515625	7.262269055667456e-05	0.01	0.1	epsilon_insensitive	3111696	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	-16.405033393372598	-16.30866312964443	-14.612177793307639	-14.410822430406947	-15.950961030439615	-15.537731583926941	0.8536759057472753	876
0.0698019027709961	0.003471576066506181	0.0008914947509765625	8.541555145871645e-05	0.01	0.1	epsilon_insensitive	3111696	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	-12.988809673585758	-13.53787478411412	-14.63802447676387	-14.44858769714309	-15.972993630692976	-14.317000748792088	1.0231306877217383	864
0.09860267639160156	0.03188916220493052	0.0010077953338623047	0.00020767941609245279	0.01	0.1	epsilon_insensitive	3111696	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	-12.981226645985485	-13.554342851820364	-11.988032737251856	-10.966049106995003	-13.435725878980518	-12.585242121282986	0.9795126602943045	853
