mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__C	param_estimator__intercept_scaling	param_estimator__loss	param_estimator__random_state	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.004935312271118164	0.000548034038717527	0.000662851333618164	6.455068441943165e-05	0.01	0.1	epsilon_insensitive	3111696	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	-438.63137880543826	-300.6329321184042	-397.9874981209398	-294.1419813999365	-130.29794888545234	-312.3383478660342	106.67008762971135	900
0.004633951187133789	4.392661584385228e-05	0.0006278514862060547	1.8455877335810624e-05	0.01	0.1	epsilon_insensitive	3111696	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	-438.61705765978405	-300.6274037170955	-397.98785654922943	-294.15445223196383	-130.25766901146756	-312.3288878339081	106.68019902757582	899
0.004696369171142578	0.00010492433007561056	0.0006569862365722656	2.014692012329031e-05	0.01	0.1	epsilon_insensitive	3111696	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	-438.6114873927245	-300.62770802811997	-397.99083182143636	-294.1526150330703	-130.25690087525678	-312.3279086301216	106.67967616290345	898
0.0046236515045166016	7.708069343813965e-05	0.0006357669830322265	2.74032469415459e-05	0.01	0.1	epsilon_insensitive	3111696	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	-438.5780657710358	-300.6327324561903	-397.9978955935038	-294.1492166410243	-130.25911264898969	-312.32340462214876	106.67214931853016	897
0.004567718505859375	2.8157062594595836e-05	0.0006287097930908203	1.6926711683785976e-05	0.01	0.1	epsilon_insensitive	3111696	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	-438.57429472847747	-300.5992658343074	-397.98999375092893	-294.0094176733975	-130.2350451591304	-312.2816034292483	106.68371123007473	892
0.004568624496459961	2.7759704940645093e-05	0.000634002685546875	9.69915380215629e-06	0.01	0.1	epsilon_insensitive	3111696	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	-438.5502466097547	-300.59415257255006	-397.98554056761316	-294.00671902871494	-130.2342728572685	-312.2741863271803	106.67777021700454	891
0.004566574096679687	8.257134510131682e-06	0.0006304740905761719	2.1111342535632493e-05	0.01	0.1	epsilon_insensitive	3111696	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	-438.55163060902123	-300.5315143513192	-397.98378937770514	-293.8589220060173	-130.23112355895236	-312.23139598060305	106.68533998778945	883
0.0045623779296875	1.784925752044204e-05	0.0006319999694824219	1.4671094578169046e-05	0.01	0.1	epsilon_insensitive	3111696	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	-438.5651309645974	-300.526753120517	-397.9450613966716	-293.8636945878323	-130.2294464600029	-312.2260173059243	106.68282489477713	882
0.004559755325317383	2.1155669281364226e-05	0.0006333827972412109	1.8773461038325787e-05	0.01	0.1	epsilon_insensitive	3111696	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	-438.56625902458643	-300.52123931236014	-397.94202684938284	-293.8003799601226	-130.22205156746847	-312.210391342784	106.68743059304903	880
0.00457296371459961	1.0498650527942207e-05	0.0006356716156005859	2.1109080669539344e-05	0.01	0.1	epsilon_insensitive	3111696	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	-438.5519281537921	-300.51624765365074	-397.94496649156525	-293.6602241258855	-130.22063978450768	-312.17880124188025	106.6899504945776	873
0.004594612121582031	4.759957519386273e-05	0.0006280422210693359	1.096974220260331e-05	0.01	0.1	squared_epsilon_insensitive	3111696	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	-439.723540403926	-257.88507948812446	-406.8464248700526	-225.87767618368187	-126.50155217858911	-291.3668546248748	116.56385981020932	702
0.004577350616455078	4.35270059339917e-05	0.0006357669830322265	1.0448719730226393e-05	0.01	0.1	squared_epsilon_insensitive	3111696	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	-427.87018921200445	-249.76691987456763	-407.8776888358878	-239.72008754140464	-105.53382596003078	-286.15374228477907	119.16703386822422	689
0.004592275619506836	2.210828114425222e-05	0.0006299495697021484	2.2124113678827077e-05	0.01	0.1	squared_epsilon_insensitive	3111696	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	-416.1603121515578	-249.390772981492	-410.17430555453495	-240.65846569224152	-107.52935591631636	-284.78264245922855	116.27675284281959	684
0.004569578170776367	1.8066654533858153e-05	0.0006276130676269531	1.544584418850474e-05	0.01	0.1	squared_epsilon_insensitive	3111696	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	-399.5911838949479	-254.97200819576616	-421.89536137117005	-240.133210183075	-109.12596690439294	-285.14354610987044	114.6453322220723	686
