mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__C	param_estimator__intercept_scaling	param_estimator__loss	param_estimator__random_state	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.018053770065307617	0.002014666511951412	0.0008887290954589844	5.1951971878210015e-05	0.01	0.1	epsilon_insensitive	3111696	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	-19.883006216762578	-20.006671524273518	-17.536316114060845	-17.340462467365807	-19.573773540722936	-18.86830886152822	1.1774045207610548	887
0.054701948165893556	0.026685655946689337	0.0012908458709716796	0.00032183457689193576	0.01	0.1	epsilon_insensitive	3111696	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	-19.787953763062674	-19.722527961629805	-17.262026249521362	-17.254639836056707	-19.302813433084335	-18.6662581785083	1.1613307545153067	886
0.04753642082214356	0.009129155248023282	0.001055765151977539	3.360785366117975e-05	0.01	0.1	epsilon_insensitive	3111696	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	-18.46015764919826	-18.36733636993289	-16.22547490002835	-16.174892853360813	-18.123242152417816	-17.470451138069798	1.042905208547691	885
0.05201883316040039	0.007202903511736834	0.0012855052947998047	0.0003088393474603866	0.01	0.1	epsilon_insensitive	3111696	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	-18.05046525917443	-18.03467426392444	-15.887457507757475	-15.750040228182698	-17.741631714850037	-17.093085659027516	1.0469813239073396	882
0.05722513198852539	0.010786997536928451	0.001195526123046875	0.00014136389055526493	0.01	0.1	epsilon_insensitive	3111696	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	-17.565988580924127	-17.73363023640258	-15.562996726311745	-15.359845715705301	-17.29788121311279	-16.704299388269185	1.0260908030656304	881
0.05871763229370117	0.007922841431364748	0.0011432647705078125	0.0002281086697726084	0.01	0.1	epsilon_insensitive	3111696	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	-17.55824766531535	-17.250600490805507	-15.584482520157703	-15.321140620579577	-17.300840663272133	-16.603258036968935	0.9485906926784677	880
0.06043539047241211	0.012160523099357981	0.0011622905731201172	0.00024110185348265932	0.01	0.1	epsilon_insensitive	3111696	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	-17.227549623479835	-17.28037804827866	-15.366632753722154	-15.336861844126364	-17.088951101879026	-16.4602684948933	0.9071260945652994	879
0.06305251121520997	0.009498167285130836	0.0013936996459960938	0.00025624496845597387	0.01	0.1	epsilon_insensitive	3111696	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	-17.23509107947453	-17.286456021735162	-15.3669156854235	-15.09013433448106	-17.08128723110673	-16.41218409619619	0.9725587977283328	878
0.07205762863159179	0.01666816796545183	0.0012883663177490235	0.000280732643783293	0.01	0.1	epsilon_insensitive	3111696	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	-17.223373694278933	-16.392926427536477	-15.308295773122602	-14.406104944820397	-16.033163925327027	-15.873001316568818	0.9581559772993176	876
0.08067555427551269	0.005362063953981715	0.0012283802032470703	0.00020339552563205837	0.01	0.1	epsilon_insensitive	3111696	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	-16.449392647853745	-16.401586783757402	-14.651316635246493	-14.416835577290678	-16.009408646688406	-15.585913082986103	0.8752608472158921	874
