mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__C	param_estimator__intercept_scaling	param_estimator__loss	param_estimator__random_state	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.008464670181274414	0.0015965859223228923	0.0011585712432861327	0.00028655896298338207	0.01	0.1	epsilon_insensitive	3111696	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	-5.393992176832617	-3.544682112554222	-3.8254018720707474	-4.087782355814339	-3.6504952709232468	-4.103300792146681	0.6735294477664746	900
0.009163904190063476	0.0004360514664422872	0.0012891769409179687	0.0001679356837542828	0.01	0.1	epsilon_insensitive	3111696	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	-5.393976560642047	-3.544662680357841	-3.825101451809994	-4.087615949453785	-3.6503400459387647	-4.103169521865025	0.67357274009845	898
0.009201335906982421	0.0007209940465727699	0.0011475086212158203	0.0001711501349938446	0.01	0.1	epsilon_insensitive	3111696	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	-5.393823444914537	-3.5445813343468107	-3.825041646609149	-4.087581762464221	-3.650310756219149	-4.103097707355374	0.6735362282330956	896
0.009291696548461913	0.00032597281480427494	0.0012775421142578124	0.00026653485081100424	0.01	0.1	epsilon_insensitive	3111696	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	-5.393825209366331	-3.5445451574061346	-3.824945486052348	-4.0875534351464955	-3.6503030353002064	-4.103064222071625	0.6735520797975474	894
0.010289239883422851	0.002015055553136992	0.0013265609741210938	0.00045163771836987374	0.01	0.1	epsilon_insensitive	3111696	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	-5.393797318726803	-3.544543838469375	-3.824971687435629	-4.087544248621925	-3.6502322662263635	-4.103047970044884	0.6735486838094208	892
0.01239633560180664	0.0014156297672340437	0.001119232177734375	0.00017196804046410425	0.01	0.1	epsilon_insensitive	3111696	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	-5.393729303743435	-3.544524737458299	-3.8250044684687072	-4.087541984163697	-3.6501536347749655	-4.103021248306392	0.6735332338576683	890
0.009581327438354492	0.0004284140256841994	0.0011757850646972657	0.00021471192021321997	0.01	0.1	epsilon_insensitive	3111696	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	-5.3937301129625626	-3.544523536206942	-3.8250017527435443	-4.087458219353013	-3.6501521868118827	-4.103003482211839	0.6735345501011747	888
0.008556365966796875	0.00164976614500337	0.0009573459625244141	0.0002243484928551971	0.01	0.1	epsilon_insensitive	3111696	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	-5.3937378229196336	-3.5445267971956618	-3.824733848798255	-4.087463753326336	-3.65015788224125	-4.102953996611038	0.6735584702750703	884
0.009277248382568359	0.0007333297026879281	0.0012278556823730469	0.00018947075129361056	0.01	0.1	epsilon_insensitive	3111696	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	-5.393722078527214	-3.5445261489439153	-3.824630063821159	-4.087463177504866	-3.6501507242798095	-4.102928298453981	0.6735620758874319	882
0.008478355407714844	0.0003577253336019913	0.0010980129241943359	0.00015623550387376214	0.01	0.1	epsilon_insensitive	3111696	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	-5.3937222510128	-3.544521642452108	-3.8246252862810515	-4.083342829453639	-3.6501329645721894	-4.102093749661163	0.6735866779560727	861
