mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__loss	param_estimator__max_features	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.032460289001464845	0.006672085408282394	0.0010579061508178712	0.0001917857289642489	ls		1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 1}	0.7486001126297155	0.667917264189094	0.7619810513547067	0.7648348942005957	0.8010533499233615	0.7321041576323315	0.844503794559441	0.6390834312990472	0.7477095927107267	0.7124124245262046	0.8381559269146777	0.7526707067078822	0.7965259186562854	0.6295685784830001	0.8509502699784284	0.7851107503724724	0.7017311483631862	0.7313742838953061	0.8228521706422479	0.733657756110792	0.7796941991939479	0.7620361896446033	0.8200814196844894	0.7921419377589114	0.7440908184637707	0.7639481429723809	0.7041390532683396	0.8409216569973905	0.772525851655756	0.8653335317988977	0.7840179651077885	0.8414221655468257	0.7239360376534134	0.7390212651792196	0.6749357679692285	0.8537136320577926	0.7582421441969591	0.7900354858603238	0.7847164155235882	0.7871354269172763	0.7033109786358789	0.8646902680535096	0.7335669853480545	0.7005675172928056	0.7119270651521665	0.790089719931463	0.7081969501037584	0.686398630595895	0.5552504505324145	0.8318147499553133	0.7586140001240332	0.0644507614827031	117
0.02885605812072754	0.007004039145413534	0.0008941316604614258	0.00022068699470507313	ls		2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 2}	0.7787497374727967	0.6448525896501196	0.8295810576680475	0.8265403102354144	0.8197370438029157	0.7433665756510051	0.8451166069204823	0.6681283149488142	0.7946133449608477	0.8652355892062475	0.8363181084262961	0.6997155338984483	0.7796724061673567	0.7661212951706707	0.8030707911569994	0.7885458210937644	0.75689455985256	0.6832779916450118	0.8097075778746657	0.8485881572814614	0.8144716235767716	0.7956391608290525	0.7867389146917962	0.7951370591182487	0.7833954737473589	0.7860320499513145	0.7780127613629881	0.7629952206639135	0.7722986277652863	0.8783274854092775	0.7593056327364132	0.7715840606218187	0.8532818645791588	0.7714490427038807	0.6738942060943527	0.8517966885166632	0.7674777500238259	0.8027891706369542	0.7944015376369281	0.6069837152516877	0.752159997393784	0.8294382181946272	0.8005153163105256	0.7469012396055408	0.7743182800846229	0.8122658558449867	0.8392505187932722	0.7408131214397151	0.7321536088647711	0.8193013638698099	0.7808192595880654	0.05577498490347623	108
0.02878541946411133	0.004694392923272813	0.0008572816848754882	0.00015346012747205224	ls		3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 3}	0.832084385161379	0.6627391447728614	0.8563820613773208	0.8504125344086411	0.870767531070132	0.7885660298213664	0.8615634873157281	0.7037407308412358	0.8150732180540291	0.8442806952473876	0.8673281430490041	0.752392309178427	0.8794302894180301	0.7755555959224412	0.7921467380132212	0.8654643773697834	0.7666913204212272	0.716229901289044	0.8419279038682982	0.8378104790951015	0.8335064704588265	0.8203174004565423	0.8242517687028799	0.7899447957819524	0.8113100891779471	0.8218337160386027	0.8353622466800658	0.7355973273832692	0.7914298471285828	0.8496301182595823	0.7847353897486229	0.8728241473332626	0.8393732428746836	0.7611829329320613	0.7557548794062088	0.8641759604509291	0.8354929496613582	0.8701466401735253	0.7939886541095383	0.6335698346053082	0.7636553464326618	0.8319685509638772	0.8284389307259986	0.730755729441988	0.8385656540537941	0.803501241549454	0.870138431511306	0.7940501986411133	0.7631674202221885	0.8627974434385195	0.8078410846807863	0.055012181591633035	48
0.027283339500427245	0.0008678989365135185	0.0007666969299316407	9.065991867296711e-05	ls		4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 4}	0.8369165996505039	0.6338944461014195	0.8454935391964825	0.8323687096592047	0.8624095024054241	0.7671951990391783	0.8423497646306151	0.6921593218478725	0.7678658279630752	0.8508778636792043	0.849769239293223	0.7307746771660328	0.8842845192167286	0.7748280744360009	0.8031166960029962	0.8674026366285604	0.7932771865144447	0.755180425120854	0.8370033050217698	0.8207713042305447	0.8112872881870808	0.7805952938732394	0.7908314609949083	0.7771518897478373	0.8227392191725584	0.8318880646895009	0.8214149305644027	0.7389700562893371	0.7880284015021632	0.8539495815555507	0.7449125530220717	0.8814812069899035	0.8318360055772532	0.8002151196898466	0.7122648246103453	0.8424886446665638	0.8725354728409367	0.8638169821540466	0.7774544453417628	0.6204564970919837	0.7523115121361854	0.8357674479624644	0.8314984153460211	0.6973018851666174	0.8211729600665718	0.8246846463251938	0.8458305661515996	0.7656603578130278	0.7605805315352858	0.8763122618251664	0.8004675472138713	0.059404809080865234	73
0.0286698055267334	0.0005044246836382062	0.0007396841049194336	5.374697711737743e-05	ls		5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 5}	0.8424310629206095	0.5621034260279744	0.8447650630312866	0.8424521445546034	0.8291990991319826	0.7748867010821521	0.8458277658335003	0.6730188969234061	0.7921539430069668	0.8159158439004761	0.8407568976264894	0.7264476515375733	0.8628807955445983	0.7586402987334354	0.78566571665829	0.8751164874348907	0.742644327016221	0.7079449997451167	0.8258648037129672	0.8027099101964176	0.7925894944139592	0.7632044904522908	0.7896884832548898	0.717160784429615	0.8249660686659256	0.8326452790951177	0.8128590911931988	0.7529071736800408	0.7396703302647397	0.8465692313757534	0.7453623360197986	0.8867841444456482	0.847036031576405	0.7680554247722877	0.728826680418535	0.834371692010641	0.8519115509643453	0.8699924176761876	0.7744415568361801	0.5924029631051374	0.7674115946516005	0.8154660973073452	0.8264202891111581	0.6948454688186969	0.8232188137945922	0.83412417919751	0.8320284100131108	0.7037932996903677	0.7553354633347521	0.8757379148916533	0.7890250518016089	0.06776373900336408	98
0.030520520210266112	0.0007101282447605853	0.0007577180862426758	7.926256051667215e-05	ls		6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 6}	0.8214181761240413	0.5804051827777126	0.8118069414209808	0.8367278013037488	0.8263085511267829	0.7834959246713399	0.8419796277395538	0.6561207856990829	0.8028623817577805	0.8075504395336169	0.8108928532386137	0.7356370458671917	0.8677163493950129	0.704031473207434	0.7630713212360224	0.8709815307720307	0.7388337937194116	0.7355191518507243	0.8230832478274736	0.8111372014923206	0.7885619520457526	0.7791156470081577	0.7845549253533513	0.7283174586893726	0.7963919287905654	0.8236137653753817	0.7957364044295072	0.7779333811325255	0.7448156447049255	0.8468865618094146	0.7389902566918083	0.8943396482189709	0.8271529208821381	0.758666834753833	0.7323918995068841	0.8308091790367448	0.8831762884671902	0.8803066877090486	0.770270346824587	0.6470874820546754	0.7459742296322962	0.8288838387606374	0.8025599296482449	0.7060434329967713	0.7966863196334398	0.8277394821919728	0.8194547115545465	0.7078802846141496	0.7728865427127046	0.8189082747021996	0.7857143208138535	0.061690006565308736	105
0.03192360877990723	0.000771654982388966	0.0007268142700195313	5.101993237281442e-05	ls		7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 7}	0.8290398711919427	0.6004890541897068	0.8066627920463012	0.8353198374423498	0.8248877824053911	0.7791698094262748	0.840448179627909	0.6826212648218715	0.8038713501534147	0.7956008151317987	0.8107911721287343	0.7521536593416913	0.8857539227775882	0.7356414808451922	0.7585573060865883	0.8820807652950347	0.7775306196100378	0.7537627186538158	0.8208995356992101	0.8235013198033894	0.8101305698531068	0.7740915254601562	0.8021059518150437	0.7570187142444365	0.8087486361747958	0.8084084781411796	0.8253442847099939	0.7477050973701218	0.7800951407656115	0.8528057618043606	0.7811404457232659	0.8976384854961906	0.8339303818828754	0.7877620812679432	0.7340977017418859	0.8332875124532948	0.886393586732414	0.7770161612145691	0.7684241858476042	0.6620086151574904	0.7957111985497265	0.8384605995310437	0.7572587000626847	0.7424820321998045	0.8011468337685702	0.8384599363401375	0.815999884097854	0.7132800160885889	0.7390376868917592	0.8446086015958463	0.792267641273212	0.056043272785072984	96
0.03316400527954102	0.000768400412724349	0.0007443332672119141	7.252152301752159e-05	ls		8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 8}	0.824227807094827	0.6145115783737114	0.8571513236857542	0.8400135253451364	0.7994758996935148	0.7688371779156196	0.8708730335236841	0.6780396098936063	0.8090031920644584	0.8200993747939359	0.8474618092703656	0.7627956803513755	0.8776976857344022	0.7788920328445961	0.7861976788727162	0.8864415187249286	0.7835127393826535	0.771900866519312	0.7778712633473406	0.8234041169409363	0.8135013107067376	0.7590051270783714	0.8039196939189555	0.7688337700479092	0.8270998941990176	0.8122121535599462	0.8102790448441887	0.8044875656110875	0.816639666653972	0.8529042646445839	0.777376872719865	0.9065055362726727	0.8297655135492751	0.7893711670756193	0.7259810232646813	0.8400030775288896	0.8667033904989467	0.7567985645847496	0.7992823424056064	0.6822184564464169	0.7864203772659011	0.8504460083861105	0.7797788762463941	0.7959051045394296	0.7945440605270329	0.8548246914900304	0.8218307152047953	0.7364202181146754	0.7428831511311482	0.8510821892455529	0.8007086348427087	0.05379727779314376	71
0.035091185569763185	0.0010991502620388799	0.000763998031616211	8.201728254233141e-05	ls		9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 9}	0.8392601976178808	0.64303876953974	0.8558403952422791	0.8271019687793982	0.8018179598743692	0.7624568498448153	0.8619280740272781	0.6985700981472265	0.8093972791822504	0.8360481545173432	0.8309167687379937	0.7520370120517208	0.8650988761306122	0.7735048286504909	0.7688436002534819	0.8892482858584722	0.7899914740782017	0.7575520137672394	0.802658519603313	0.821512831621342	0.8331502905134218	0.7786743459466496	0.8000547086688328	0.8045484266634122	0.8245306857599131	0.8132452455511014	0.8057846766080409	0.7904251684538485	0.8202997938391342	0.862865047861181	0.7580693612355242	0.8863203193195586	0.8313459162552195	0.7464816675443626	0.7377783854441269	0.852953815673665	0.8916551704622804	0.7860233689045862	0.7985534993503675	0.6470075207453183	0.8152621647914463	0.8452416479772964	0.7906910856328393	0.806240907874862	0.8286710760983069	0.8567230116705902	0.8247846039064183	0.7399028922827792	0.7545260694562061	0.8503183783225617	0.803379064206786	0.052865056902217045	63
0.03658362865447998	0.001147553622159752	0.0007330799102783204	7.365357021082065e-05	ls		10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 10}	0.8377523617113294	0.6169527722854038	0.8564815134678556	0.8159553994166022	0.8130297314739318	0.7557111143539242	0.8381933499034238	0.6632016453092378	0.7974506123002915	0.8408598640764444	0.8276194201900895	0.7555060152406854	0.883754541675106	0.7759629453032685	0.7567030176853979	0.8919413907219272	0.8071671444069279	0.7534614906323409	0.8082697282674352	0.8341298831618735	0.8217463639977332	0.7787098148142756	0.8012190934429756	0.7805440300279551	0.813307392526589	0.8131875088775788	0.8065255899863417	0.8009585521227396	0.8009652136199739	0.8513446191512094	0.739314245713743	0.8949350743600151	0.8353582636206168	0.7338260107740322	0.7197904593157955	0.8546803968129114	0.8892421188798534	0.8105283421306125	0.795416105096663	0.6693239586041295	0.8243699713394563	0.837614737270704	0.7765677572278079	0.7650399733166289	0.8165322175505002	0.8645545922581059	0.822859775915953	0.7353206387837105	0.7466893367415348	0.8538176870731867	0.7996878756587364	0.05698911369866244	77
