mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.07360304832458496	0.017558876274569445	0.0023393678665161134	0.0004471538423188415	mse		0.0	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 1}	0.20078617185266912	0.1726862825911737	0.186182404702248	0.19073748113480637	0.18913211384613138	0.17999028227101843	0.19365907542883876	0.20582207616380577	0.1777230670603358	0.18787851627693886	0.1856633180459134	0.1865152797941535	0.1907807510646945	0.20341553910393084	0.17677044714128132	0.1766800640248002	0.18775729652098438	0.1846398009387097	0.18886544767267655	0.20579918913447448	0.20393300813873694	0.19369357382860086	0.1986488825294057	0.17427384414836866	0.1724680437205478	0.19838010886271662	0.18387470559270358	0.20266173954644096	0.17789756726692285	0.18477053763148144	0.1798400378866407	0.19268640574682339	0.19882759965242913	0.18234248454964497	0.1940216880876744	0.20707909884272868	0.1946817135087986	0.17204267126092243	0.18221281819651802	0.19156089216877936	0.1785914215438329	0.18595731272645277	0.18951200724023032	0.19077403799876735	0.19775852808234118	0.19824977301698943	0.17616591468119636	0.18924241248758644	0.1805365202609136	0.19724890462790234	0.18882837717205364	0.009573141051677775	152
0.07977516174316407	0.01139179322845067	0.002731814384460449	0.0011274882570785048	mse		0.0	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 2}	0.2741140042291099	0.23195639818769898	0.24102248719142128	0.2442318742140609	0.2580979168467601	0.25641983368730215	0.24309850576854408	0.27120930649050246	0.23903861196743703	0.2608299087955187	0.2428539247920689	0.25883628985028084	0.2503281128113919	0.2763801915727343	0.22760246008419993	0.23726894842663926	0.2367282783063953	0.25672677244256337	0.23753160648456395	0.282476028592181	0.25295591368090864	0.2539654777968976	0.26996186175314596	0.2251979237452304	0.2426503808868954	0.26461093467110586	0.24020473942512854	0.2613895340787863	0.2314509889674211	0.2399430199838577	0.24820611410960924	0.25868279516863535	0.24928505672162005	0.25397380418182514	0.24540280209620824	0.27772383816167423	0.26294503228357846	0.23656934405705643	0.2444145408198951	0.25976304264088446	0.2535111471587328	0.25881657303999483	0.24107271285543153	0.2526157639496952	0.25689398497725324	0.2679804618870937	0.23754055363646687	0.24993695961447482	0.2577384065843167	0.2680429052933613	0.2518039614993712	0.013449178696696483	74
0.08096040725708008	0.016435988937501114	0.0026402664184570312	0.0005919079268445402	mse		0.0	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 3}	0.2455646463977429	0.1870189624141606	0.19849123755064157	0.21029429276463518	0.1998280286070756	0.1959161550596793	0.2021931272139269	0.22710460663204635	0.19916288229194057	0.2151935417828903	0.21632033247389004	0.1969136104013035	0.20227068089116806	0.24478955252275258	0.17930943267172383	0.20837233003162148	0.21260322480563187	0.2188716507639551	0.18133639044818906	0.2274045550738063	0.2036737704996181	0.21408154342873098	0.22252953312748425	0.18392073108008777	0.18796848991004744	0.21470716566057346	0.1933126242232388	0.2386501138807986	0.19799583602066606	0.20033891602806064	0.190924585380302	0.21037424606096866	0.2139315698979486	0.2035416488343389	0.223700542239748	0.23390018073251584	0.2231278723184994	0.19108964220806612	0.20758069724381756	0.22253529853817522	0.20845581395891166	0.23602248818224714	0.19160087383808866	0.21601147338776017	0.21131226775170986	0.2254187380486229	0.1976431607838044	0.21008487053762026	0.2201910798892096	0.22802702006362485	0.20983224069108133	0.016028721604352505	127
0.07625147819519043	0.01052278881699802	0.0024695205688476563	0.0003344120518428269	mse		0.0	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 4}	0.23550915221007163	0.1763847484950054	0.18540182935744698	0.19067328099826197	0.18691541482667862	0.18823426087274198	0.18354301842354526	0.21999881461911186	0.18714019935605586	0.1984574637366595	0.20558359564064266	0.20256309056667876	0.17645011685045708	0.21625415688613647	0.17479453836197978	0.17939980932698418	0.1961319365552776	0.2034927660794401	0.16752194363953277	0.20870273153211805	0.19574988684587458	0.2194772301746929	0.21002281149637458	0.18040429871839925	0.17046729636081326	0.21080813708565194	0.1867039931670128	0.2283570691751352	0.19086619772129543	0.1868495616089717	0.17316076665411928	0.19547749495866995	0.2017553331357267	0.18933155846426308	0.20644326594101436	0.20450294361221732	0.20828856297534015	0.17197619236649664	0.18929863585246798	0.19797265954320842	0.20281482402785944	0.22354771805351958	0.17842618121774334	0.20135810662156017	0.20059126958610385	0.22031084532384404	0.18740085765788084	0.20002332674393375	0.19913944222672442	0.2160507447289185	0.1966146016076132	0.015891959586646253	143
0.07451796054840087	0.010742706661318992	0.0024507331848144533	0.00025295303680793245	mse		0.0	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 5}	0.21993716997362744	0.14483226759095802	0.16139853114548564	0.18758457917488813	0.18933742802096476	0.167527605793776	0.17961961871757592	0.22040775508971022	0.18029172872727606	0.1972110418532026	0.20194195288923777	0.17951220188415118	0.16160511031218583	0.21708455900843182	0.15949599670490933	0.1795970122266528	0.16720222356940317	0.19089190062133	0.1544468162086845	0.18841286764813958	0.18317465845938596	0.1938083316146998	0.18997850183503762	0.1628206504264763	0.145157939068563	0.1909199743437594	0.17009045397770295	0.2260640822275206	0.1751594295764619	0.171904622320029	0.16547009243290833	0.1754096040828661	0.1881549781777726	0.1755047626154681	0.1862485126484852	0.21612789270510502	0.19520396931397732	0.15936461842850824	0.16879839200605806	0.1847790967142824	0.18723215524872816	0.2044337274629613	0.14640509676768865	0.18597288251720534	0.19630089895935177	0.20437663515563764	0.16588828596680583	0.18673583503645952	0.20507943903988346	0.19841724003244443	0.1830664225264565	0.019571206149168338	177
0.08076309204101563	0.01410088329718741	0.002554001808166504	0.0002883431961934864	mse		0.0	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 6}	0.20780194777339267	0.13800489557235962	0.14930846420594868	0.1617759348804525	0.19012486545148077	0.14634161797440004	0.17158105625070352	0.19574043066574542	0.17425746896363958	0.16977326989263197	0.18367868880080174	0.16809631993634588	0.15038325780577155	0.19394787235281097	0.14327047743036658	0.16491697411376804	0.15137171084456114	0.17674951987843424	0.14639722546294498	0.17018121911426554	0.19013034476590907	0.1842820847429536	0.18298889907018845	0.14703519157140577	0.1361505868237668	0.1651717062206195	0.14915699013791794	0.19469771056880414	0.15746161186001473	0.1545534164195297	0.1429990636537033	0.1641167835551235	0.16261105545060772	0.16948310242537534	0.1831488397339618	0.19609658703981192	0.16653282918384638	0.14333095500539172	0.14933460184989766	0.1693531886105788	0.1674718148162444	0.18771136013274525	0.14316854017625869	0.16779887645147407	0.1813135086653147	0.18019888760737512	0.15353878900736673	0.19066135144382224	0.17912516287274638	0.16370844167007992	0.16754070997807322	0.01787089791763659	226
0.08679225921630859	0.011559024447192348	0.002831859588623047	0.0014940829032510541	mse		0.0	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 7}	0.19029677001813028	0.1411919944783956	0.13699685080487056	0.1931550564141431	0.17096804457787573	0.14929595593036438	0.1507195744839207	0.18626639820906365	0.1554469570741952	0.1487087099229344	0.17775990165681932	0.15721748317003592	0.14028149737570994	0.1952774664437067	0.13188223722978498	0.1733948692593833	0.13731097925289448	0.1481406818561014	0.1603507959562832	0.1702103798164495	0.16752284934061779	0.1676282042796713	0.17705291267284462	0.14860278339082122	0.12772985243053359	0.17123728527062287	0.14773074875308978	0.1780319112463613	0.15005751638131126	0.14501080873081718	0.13210137624114737	0.16407336719147092	0.1643165446560646	0.1567309405895192	0.17715571386458884	0.18307011934490214	0.17349950336510223	0.13540687039501897	0.14590979575171792	0.15534738736342069	0.1506277349368459	0.1818388679955909	0.14770573735765502	0.17831680534328986	0.1733963881736661	0.17620757497151252	0.13806432430459092	0.17853190781620554	0.17575999484093852	0.1584141127066132	0.16083905087275227	0.017572561002017213	228
0.0895315933227539	0.019871062454625804	0.0027534627914428712	0.0016346634645253279	mse		0.0	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 8}	0.7637326791045757	0.15636281064107915	0.7107409626260732	0.19153762172038458	0.7489429492376856	0.19114475686076937	0.18814582891942178	0.7539980894474603	0.7422860542127785	0.19411090105019013	0.19023841067202818	0.7490409367983933	0.7306412318746704	0.18093765145908147	0.17362488308468127	0.17520867260036854	0.7209753025087361	0.16342845071119116	0.8555720724059281	0.7494983235520506	0.7452584617780069	0.18455931743409515	0.7674209170239116	0.715241535621335	0.16375158060916295	0.7546862945678757	0.15338699632965724	0.22476109343886008	0.18391789918860713	0.7476290709687399	0.18057938281533903	0.17580933856416558	0.7480173123580708	0.1946214984736827	0.7380262162987479	0.2090515226154589	0.7234236888756478	0.7210888797663833	0.16100961996216379	0.19086105177981216	0.7421058134601977	0.22373870881378466	0.16881882685128402	0.7366405938577114	0.18160119561484478	0.21409182119264702	0.7368945495210304	0.21452299414195397	0.20237330082586125	0.18378352645875684	0.4323568319739068	0.27858784466423236	53
0.08791924476623535	0.0064397106583210595	0.0031110382080078124	0.003175280230042428	mse		0.0	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 9}	0.8672375640007467	0.8792627804502702	0.8582385013285077	0.8551212424140341	0.890442610637048	0.865869836314152	0.8508745691421038	0.8590150311951665	0.875384591924746	0.8733630271179158	0.8811862978367313	0.8702957671216045	0.8545343368950804	0.8821450372736779	0.8700415770756804	0.8562706259091759	0.8556949173544838	0.8736331279661765	0.854591157836379	0.8751367217870386	0.8695274779338564	0.8849046440083405	0.8649099865114206	0.8566767166310776	0.8472722417363351	0.8622344149530567	0.8542433798971171	0.8939885917913928	0.8796775986647924	0.8624955389895808	0.8626852507125787	0.8714195930140634	0.8677012333595554	0.8710111122487295	0.8789038628257951	0.8636095217283088	0.8430581304459498	0.8617095656674706	0.8770388354055202	0.8541169926603147	0.8685663110841015	0.8592462349196788	0.8651373716854298	0.8683914872050406	0.875862710559605	0.8802600824565515	0.8856633546598985	0.8609452735766301	0.8567114483608114	0.8536711354054252	0.8669995884135829	0.011362751582760375	6
0.09241144180297851	0.011973035505873735	0.0025057315826416014	0.00016599256933047524	mse		0.0	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'preprocessing_2__k': 10}	0.8744425003609764	0.8851464160948987	0.8598883298658867	0.8553066342762858	0.8853729868642588	0.8619508131031248	0.8524180976041831	0.8556798697007889	0.8738544066793908	0.8785015832123526	0.8815400505403037	0.8637486141003065	0.8494073757434135	0.8801527954977505	0.8684864900509486	0.8604166548841049	0.858000511602894	0.8631733850615222	0.8580763519661644	0.8775767036225446	0.8679413004048087	0.8900229934727505	0.867083690778413	0.8506975547394552	0.8443618863991554	0.86499704898802	0.8569105325597759	0.8861511892231637	0.8781831693776562	0.8651400345435121	0.855592195397406	0.8712695634879372	0.8768623659126658	0.8729370382824938	0.8758124266393735	0.8684027582503042	0.8477441216152016	0.853060539652519	0.8815906819302952	0.8628029600026665	0.8658801264190498	0.858912740943347	0.8686818872623612	0.8628656221140603	0.8722847092860455	0.8842163772358871	0.8860729166510545	0.8627051327345621	0.8697265553149236	0.8585531010730894	0.8674120758304811	0.0113332307625649	3
