mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.02402839660644531	0.007141446840729101	0.0006456851959228515	0.00011833580436173798	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.6706740954054371	0.5331151166971096	0.1391407345928758	0.095301171059609	0.5329173448544628	0.402216804580721	0.23147225683189146	8
0.0188931941986084	0.004453079459563749	0.0005809783935546875	1.3035545351297928e-05	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.6571415434914553	0.6446083569318186	0.2226757382456871	0.14632736095608934	0.6244096054446244	0.4664110759830773	0.22436648213542154	7
0.00034461021423339846	1.1752464119696163e-05	0.0	0.0	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}								106
0.0003321647644042969	9.254081322256625e-06	0.0	0.0	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}								105
0.0003365993499755859	1.3800626271958418e-05	0.0	0.0	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}								104
0.0003379344940185547	7.600431302439852e-06	0.0	0.0	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}								103
0.00033512115478515623	1.01987431366939e-05	0.0	0.0	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}								102
0.0003333091735839844	9.372003565071908e-06	0.0	0.0	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}								101
0.000336456298828125	1.1872574967304998e-05	0.0	0.0	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}								100
0.00034661293029785155	5.868003869215073e-06	0.0	0.0	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}								99
0.01225595474243164	0.003207119221079169	0.00056915283203125	4.907949386093545e-06	1.0	False	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	-1.862493560154149	-0.49287501557537317	-6.085509471911803	-0.3168861431583818	-0.9022608080279104	-1.9029926646924171	2.112222860622575	22
0.01795368194580078	0.007145499058249286	0.0005656242370605469	2.9610013382453965e-06	1.0	False	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	0.5221454952948923	0.646333422195274	-0.03454267998448568	-0.27125362436491973	0.5843245874651659	0.3007413639144122	0.3682892173337443	21
0.0003352165222167969	1.0374907129937407e-05	0.0	0.0	1.0	False	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 3}								98
0.0003280162811279297	8.519787095256396e-06	0.0	0.0	1.0	False	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 4}								97
