mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.02296147346496582	0.013214703990109471	0.0006813526153564454	0.00012396605143841346	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.7383043937712066	0.6697406575464468	0.2920930173941606	0.8386424744229352	0.7478833367843201	0.6567632756014208	0.1908209118352976	126
0.023197221755981445	0.009586605608915074	0.0005670070648193359	1.7751796296256696e-05	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.7281198950925518	0.664668212867802	0.8022689415697251	0.8153765049746216	0.7672468936050747	0.7554624367667154	0.054772317790268955	16
0.02589097023010254	0.006893990199372711	0.0005658626556396485	7.697043904869489e-06	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.7403717406954553	0.6871767986092245	0.7542727544406895	0.7759615202235737	0.7367943775267142	0.7389287783039895	0.02938916729416189	85
0.03281636238098144	0.012711638793833453	0.0005667209625244141	8.974171596420073e-06	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.7519667600401262	0.6857891893073308	0.7538533600916587	0.7907955105248952	0.7294417809964884	0.7424506254700597	0.03455308057027841	72
0.0487724781036377	0.0022475662552063603	0.0005696296691894531	6.451238451113801e-06	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.7635000068206047	0.7041737102872393	0.780784742806869	0.7687800749901122	0.7482637643538147	0.7531308793202683	0.026680142111731784	27
0.03186244964599609	0.012272628268996595	0.0005093097686767578	7.802349906617252e-05	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.7713275759483359	0.6564735035581051	0.7791526402252726	0.7522785563211241	0.7624205834689272	0.7442167982467142	0.04495231803634756	65
0.03530020713806152	0.004735690306114057	0.0004192829132080078	9.85865869705225e-06	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.7652001881187237	0.677776690099904	0.7767777828673292	0.7498010186241393	0.7600486788045427	0.7458320175702132	0.035255315021920454	58
0.03705434799194336	0.006172774383752176	0.00040740966796875	6.357153220843435e-06	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	0.763588684121318	0.6607456605554256	0.7683462976158526	0.7943055876776083	0.7675779037119748	0.7508080149315582	0.04650641480481787	41
0.03828649520874024	0.00349765241359551	0.0004077911376953125	6.300027681317804e-06	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	0.7552068753512456	0.6512015289444018	0.7738236729694249	0.7546635575080225	0.7628722351755872	0.7394069157432844	0.04481805921479788	83
0.03536248207092285	0.010471590591612122	0.00040841102600097656	5.9994377088743604e-06	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	0.7651242830093137	0.657162056395094	0.7671337117406887	0.7866834341961696	0.7572372820070835	0.7466016809631453	0.04592633005651332	57
0.004503965377807617	0.0016047416116060417	0.00040264129638671874	5.714888865119413e-06	1.0	False	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	0.45625328782852137	0.3576333887693597	0.2920932135494074	0.5268469062965635	0.5163476988538358	0.4292907934004539	0.09143902786164244	140
0.010629701614379882	0.003728688208345692	0.0004210948944091797	1.839837725396882e-05	1.0	False	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	0.7281157388618316	0.6643409196673893	0.30250133586267636	0.5299816552722303	0.5983807164813182	0.5644520188690123	0.1472157736414259	133
0.014330244064331055	0.0031437681405247875	0.00040073394775390624	9.267585023183034e-06	1.0	False	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	0.7403670336330194	0.6916914381171377	0.754269745797669	0.775947997432189	0.7380843608957706	0.7400846167743985	0.027775399093002622	81
0.02041020393371582	0.009528533838538397	0.0004162788391113281	5.316253178470128e-06	1.0	False	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	0.750522404626178	0.6862161304439747	0.7624749828949828	0.790853773882936	0.7294411866258305	0.7439926422926983	0.03510545771521571	67
0.031592607498168945	0.010637671173681399	0.0004118442535400391	2.0542773464715976e-06	1.0	False	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	0.7690457614190737	0.6993196488348656	0.7706480979216999	0.7690935034625264	0.7481574713249748	0.7512723646760725	0.02735240211205957	39
0.03653407096862793	0.008383451948594635	0.0004239082336425781	2.420623807238971e-05	1.0	False	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	0.7511173837475525	0.6621625291008562	0.7809595074578692	0.7688078983184391	0.7740519912086044	0.747252364298476	0.04384491044343746	51
