mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.023175382614135744	0.0048511942305390675	0.0006190776824951172	7.855674743537496e-05	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.7278248828094858	-2.6324329653724536	0.7498710627705144	0.8132319011660191	0.8579397571588114	0.058368163068689895	1.399632341096681	125
0.03382840156555176	0.007162478516329294	0.0004924297332763672	0.00024698459905162385	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.7557732145151616	0.5724297977525223		0.857874276174726	0.8726543831184397			140
0.04578342437744141	0.01276081351149776	0.0006081104278564453	1.9373090386077423e-05	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.78659223600967	0.5050297545070046	0.8551979259190692	0.7444975704612986	0.8920548040651988	0.7519568640250393	0.13797950669598838	18
0.03987307548522949	0.018431493488137846	0.0004953861236572266	5.5050514330859224e-05	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.4227585214445674	0.6606683456001361	0.8416092827634859	0.32037528318558095	0.14353366472288875	0.4805092073722263	0.24339017175923872	75
0.035324716567993165	0.010847358479185883	0.0004581928253173828	2.333941321469691e-05	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.4202759929531612	0.4052233731671724	0.847028073108693	0.31542928031356343	0.12054764733412116	0.42131997165980284	0.23287015187654375	88
0.04092221260070801	0.006110553558798651	0.0004519939422607422	1.2923430642057536e-05	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.553393271509983	0.5536710531538949	0.7650945188271553	0.2771190033557376	0.05565780123167019	0.44577627994403923	0.24301490927728286	81
0.024211311340332033	0.002253996342831275	0.0004701137542724609	2.7812076539470204e-05	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.4263521506962248	0.3144720847901735	0.8004324228379079	0.20165653727867716	-0.04464654100219301	0.3409622154658194	0.27260950129168227	113
0.02578902244567871	0.0022165005919709954	0.0004922866821289063	3.5558242776489146e-05	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	0.3716090741270158	0.40178844357991805	0.8395643335518594	0.15288571513475258	0.5203288518577482	0.4542337294035868	0.22067127787587376	79
0.02320518493652344	0.001131214716746437	0.000441741943359375	2.7512884215673963e-05	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	0.4994958987589808	0.7815573717182747	0.8353906848380614	0.25224161201748585	0.7145418638990803	0.6176617053524298	0.21244078710343797	42
0.023438167572021485	0.0015800376334697544	0.00044569969177246096	1.0915926362557609e-05	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	0.5125841975046178	0.7540517340988802	0.8928412510127491	0.5977068895251432	0.7718334831792948	0.702719019776376	0.13490898084195777	26
0.008232736587524414	0.0019677468785430107	0.00045909881591796873	4.9422187461725154e-05	1.0	False	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	-2.977580440063337	-2.906495301752955	-2.564598389023281	-2.086060348232288	-2.7385811549043124	-2.666891839310678	0.3167685583491013	139
0.013808870315551757	0.0026447480294755563	0.0004348278045654297	1.9740943171215835e-05	1.0	False	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	-1.0006858366819316	-0.7312011169948585	-0.7862545746051979	-0.7770565274245957	-0.6687035839668551	-0.7958936534199519	0.11400589684786214	131
0.025080394744873048	0.006234856553464866	0.0004477500915527344	1.4411214908877327e-05	1.0	False	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	0.4542534109293118	0.41427809897047285	0.3793359266787264	0.1948507615630528	-0.3260123906357373	0.2323166761160048	0.285702048741558	123
0.026864385604858397	0.010760036951497628	0.0004769802093505859	3.649396486536054e-05	1.0	False	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	0.2602077931044091	0.41430129119599723	0.646424152007174	0.3194030697336089	-0.03185519248659552	0.32235827885727125	0.2162353654680606	116
0.0319941520690918	0.010471614676505052	0.0004975318908691407	6.705819123384826e-05	1.0	False	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	0.41887909539030543	0.4054006067343663	0.6908366659028926	0.3144040261406559	-0.04041343366646877	0.36013281588596674	0.23072706969177292	110
