mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.020330429077148438	0.00790144665691804	0.0006274700164794922	8.850018011754213e-05	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.6743796913811213	0.5399871352429368	0.1971467445092988	0.5963587916086172	0.6545962964241235	0.5304940799583131	0.1754156477082199	8
0.008507585525512696	0.0028382220626551736	0.0006074905395507812	1.3176590551749418e-05	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.5996666397620979	0.49099188708833985	0.3092703121071254	0.535356673475931	0.6276899327995369	0.5111127618618508	0.11292576910575633	23
0.012833642959594726	0.003326972949116475	0.0006146907806396484	2.7186995084237097e-05	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.6197118922975309	0.4843921557106785	0.3092696232260219	0.5338222241812508	0.6411397098784675	0.516165748027154	0.11926993068547724	17
0.020218563079833985	0.009337433831897928	0.0006068229675292968	2.242017125825249e-05	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.6197116194656002	0.4843900733374592	0.10961825389292945	0.5115299060247567	0.5341753470255592	0.4503588552917148	0.17860625254784374	62
0.030892467498779295	0.010605242940693973	0.0007079601287841797	0.00010421009634133345	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.6528364941741541	0.4618984532123269	-0.19808035685712833	0.5116744136748862	0.5420400280062109	0.39121824914319836	0.30522624046615376	77
0.019264888763427735	0.002745684107724235	0.0006038188934326172	1.4782413352408752e-05	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.6877218342313951	0.46207421807078775	0.30138377090643087	0.511810403600745	0.5344952226641331	0.49898836466377927	0.12573367663707163	32
0.00034732818603515624	1.0052559689650694e-05	0.0	0.0	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}								117
0.0003570079803466797	1.1362940435344794e-05	0.0	0.0	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}								116
0.00034646987915039064	1.5175412792933281e-05	0.0	0.0	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}								115
0.0003509521484375	1.5818493285559054e-05	0.0	0.0	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}								114
0.013868141174316406	0.0029583662390692588	0.0005884647369384765	1.4643947837162282e-05	1.0	False	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	0.35583082404408917	0.1846672617745957	0.36625819788851943	0.20894749142750613	0.41362930324864444	0.305750018221587	0.09122422474012054	84
0.007689237594604492	0.002449788487742364	0.0006009578704833984	2.0369710979032973e-05	1.0	False	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	0.5996668211213276	0.49099197880483625	0.30926581306144585	0.5353563209610179	0.6276897127394981	0.5111117876706868	0.11292737910541172	24
0.01136331558227539	0.0026723966294731165	0.0006011962890625	1.7147981790978035e-05	1.0	False	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	0.6197112965438821	0.4843919253041613	0.3092694820106653	0.5338220022819171	0.6411396963308235	0.5161655048209118	0.11926987849951742	18
0.012348794937133789	0.003446073159195848	0.0005786418914794922	0.00010234018571383187	1.0	False	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	0.6197116300286547	0.48439026964583376	0.32637456235649587	0.5115224968547771	0.5341736964956505	0.49464069095587526	0.09674409701700676	35
0.019414520263671874	0.005662550506742456	0.0004578113555908203	2.888129885082239e-05	1.0	False	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	0.6875060441984948	0.4717061730798727	0.22140996855872508	0.5282666027380793	0.5342123341257121	0.487703681660785	0.1530776375391976	39
0.024964237213134767	0.004843388300369769	0.0004548549652099609	2.3339900311996045e-05	1.0	False	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	0.6669982140682009	0.5158253945072246	0.3398450194667668	0.5576618599789169	0.5344904023023439	0.5224671468157458	0.10657409794969827	11
0.00026874542236328126	1.4913191707278595e-05	0.0	0.0	1.0	False	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 7}								113
0.0002737522125244141	1.0607242316282256e-05	0.0	0.0	1.0	False	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 8}								112
0.0002468109130859375	9.668630353971053e-06	0.0	0.0	1.0	False	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 9}								111
0.0002516269683837891	9.304558058380046e-06	0.0	0.0	1.0	False	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 10}								118
