mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.021455717086791993	0.006079054988712359	0.0010107040405273437	0.00021463130680488378	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.37469351585980815	0.16274544436408755	0.29746031977680076	0.23664600801890023	0.08606521150419488	0.23152209990475836	0.10075722539983316	91
0.03221306800842285	0.013201960175250082	0.001100778579711914	0.00014027581547831243	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.48054266300169635	0.28962806245959993	0.4434950283352397	0.41875259536148646	0.3014693409435317	0.3867775380203109	0.07713194636800255	69
0.03892526626586914	0.006438348138657299	0.0009911060333251953	0.00017494862263663712	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.48074832010529833	0.31094212664251186	0.44254221926388115	0.4407711945968342	0.3220507560093081	0.39941092332356676	0.06927925565073864	60
0.058774471282958984	0.013809744766851548	0.0010416984558105468	0.0002821528670615419	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.45472334571862083	0.37281412095905087	0.4771084371877947	0.4767802829142239	0.3830574196951354	0.43289672129496515	0.045718090912449265	49
0.048830938339233396	0.023347119514149153	0.0008068084716796875	0.00015533470861551915	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.45559132847124095	0.36631901357513874	0.5497309151487946	0.502423919418018	0.40647613943562055	0.4561082632097625	0.06547681306829599	35
0.060641002655029294	0.026480862879344962	0.0007746696472167968	0.00016205564601864703	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.5133695295644869	0.3680010997510149	0.561261304405817	0.49272345016605523	0.40231971141008804	0.46753501905949246	0.07166577066407105	21
0.039089298248291014	0.008629662727601678	0.0007747650146484375	4.348812395685923e-05	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.5541602830420447	0.39585876335313985	0.5535124798211031	0.478612964169008	0.4107939414301425	0.47858768636308757	0.06747593532054691	15
0.0003781318664550781	4.719074050482412e-05	0.0	0.0	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}								110
0.0003711700439453125	1.413353702453484e-05	0.0	0.0	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}								111
0.0003780841827392578	1.9836884273218794e-05	0.0	0.0	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}								112
0.012447500228881836	0.0023591092502437067	0.00041904449462890623	0.00034494620842684317	1.0	False	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	0.3662620071908058	0.020454555376199335			-0.04790700754120958			113
0.018091154098510743	0.006347287106698314	0.00081024169921875	0.00015465958707704892	1.0	False	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	0.44020876263778586	0.11026245721671302	0.43079992422956914	0.35054093713431844	0.09689635698992816	0.2857416876416629	0.15202396601467674	84
0.02040524482727051	0.007064363528183977	0.0008531570434570313	0.00011386743541620201	1.0	False	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	0.47786892415947835	0.18257939342892338	0.4309572053207502	0.38490010028815214	0.15285680480374852	0.32583248560021055	0.13273831625771512	77
0.021064949035644532	0.007371110679920634	0.0007837772369384766	0.00010231392133162584	1.0	False	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	0.4885835098114396	0.3255964400161917	0.4779099693741863	0.4569923565188062	0.33277996537129495	0.41637244821838376	0.07194340516044116	50
