mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.02067708969116211	0.005675306155520676	0.0008442878723144531	0.00024414977041639077	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.03700218370176134	0.07282423116818593	0.1153610519761129	0.12698262515444747	0.10866904606539596	0.09216782761318072	0.032983962727922096	50
0.029003000259399413	0.00423232884902903	0.0006402015686035156	2.4167883490814667e-05	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.03933228391142163	0.07363244847950667	0.1152738979131549	0.12213233530217993	0.0817842561466613	0.08643104435058487	0.030033921851903702	62
0.02942347526550293	0.004175423637814347	0.0006592750549316406	1.71902275596643e-05	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.13892965263938017	0.06138708491899192	0.19976514126916667	0.10781045044489568	0.13856469840085173	0.12929140553465723	0.04520589648719469	4
0.038592290878295896	0.004197255690725056	0.000678396224975586	3.831249328367779e-05	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.13609218214701124	0.058831301219349985	0.19917252695114773	0.10829553145739967	0.13805083153066056	0.1280884746611138	0.04561702982811639	12
0.03474216461181641	0.010176574431019124	0.0006003856658935546	0.00010583351044474856	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.024985373661839283	0.04475294670048202	0.19165026485033887	0.12850448048404184	0.17210975109491922	0.11240056335832424	0.06681714430097739	27
0.04374914169311524	0.00962199686393299	0.0004975795745849609	1.3890619171985341e-05	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.01752301021341207	-0.050067464487433266	0.16520212656741518	0.11357531773357843	0.16188865220222493	0.08162432844583947	0.08473509668195446	69
0.04193978309631348	0.008343205368287721	0.0005281448364257812	8.024623952045848e-05	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.022606278294261095	-0.07094041812175411	0.1653361557901064	0.12715513420375946	0.17587727300870504	0.08400688463501559	0.09454638135646205	66
0.00030956268310546877	9.568400292314897e-06	0.0	0.0	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}								110
0.00029573440551757815	7.662997156463593e-06	0.0	0.0	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}								111
0.0002851963043212891	7.743870683411366e-06	0.0	0.0	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}								112
