mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__booster	param_estimator__max_depth	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0019847393035888673	0.0004271274161275609	0.0007024288177490234	0.00013570775469671026	gbtree	1	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.14991335313807208	0.33274885428284484	-0.04374039630614357	-0.05675918151433268	0.19525398514551118	0.11548332294919038	0.14817069193947244	60
0.00429229736328125	0.00017535244173063776	0.0006180763244628906	2.290039928609973e-05	gbtree	1	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7131892091095038	0.7679156302211942	0.7168073680805839	0.6416024515116754	0.7586172449825632	0.7196263807811041	0.044697330240272816	8
0.0072742938995361325	4.2010300806389725e-05	0.0006690025329589844	1.4979822438698188e-05	gbtree	1	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7123164363315939	0.7852107668992387	0.7330569196382564	0.6367387062859882	0.7620299404184459	0.7258705539147047	0.05100707073897691	4
0.013567018508911132	7.339969106022641e-05	0.0007828235626220703	1.6708771383010988e-05	gbtree	1	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7123822739831647	0.7880827653456746	0.7336296477453095	0.633675555780252	0.7626347551415089	0.7260809995991819	0.05284656889456783	2
0.0017078876495361327	6.632323216735421e-06	0.0005541801452636719	2.2345303561897243e-06	gbtree	2	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.22865612419330172	0.43934649107839885	0.08494441848498924	0.06995903911259138	0.2809841762650799	0.2207780498268722	0.13612946383784474	58
0.005011129379272461	5.051774077663051e-06	0.0006499290466308594	2.576730233574679e-05	gbtree	2	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7114433122365035	0.7823382321453081	0.7323882052537922	0.6316204523773532	0.7611580893380661	0.7237896582702046	0.05204971648109843	5
0.008913850784301758	6.39087394212036e-05	0.0007426738739013672	2.438079161371184e-05	gbtree	2	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7034655782237533	0.7755102873049176	0.7326270877622656	0.6224987480066334	0.7616569679843748	0.7191517338563891	0.05431836115012765	9
0.021883821487426756	0.004448890733565548	0.0011940479278564453	0.0003346348391821512	gbtree	2	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.6978941554793198	0.7719470828472362	0.7262052408754207	0.6132992294086558	0.7595206163149288	0.7137732649851123	0.05653095648687089	19
0.001946258544921875	4.2524251148574534e-05	0.0005628108978271484	1.1901458097817924e-05	gbtree	3	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.2377666952868338	0.4512998405498697	0.10889191116667385	0.08171300703550088	0.2959915685496608	0.23513260451770782	0.1340994492310532	51
0.005972862243652344	5.547155509365452e-05	0.000659942626953125	5.432596347284742e-06	gbtree	3	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7085212286647486	0.7713736118948684	0.7321715206223965	0.6215435047032887	0.7614019232874444	0.7190023578345494	0.05352005301438391	12
0.010941314697265624	6.847245446129419e-05	0.0008017539978027344	1.3523525505799487e-05	gbtree	3	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.6980102283579078	0.7669668988236895	0.7257319554676518	0.6211523181138078	0.7539868282250317	0.7131696457976178	0.05179767363480883	23
0.020630502700805665	0.00013441062606222014	0.0010858535766601562	1.035911578573132e-05	gbtree	3	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.6918194645378031	0.7591166659683173	0.7246939576025664	0.6075926825692715	0.7467212877575984	0.7059888116871113	0.05424786560794543	25
0.002086830139160156	2.0094825333071537e-05	0.0005568027496337891	3.968362478554379e-06	gbtree	4	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.2345925429017207	0.4521488146540933	0.10346980856478061	0.08213150085583554	0.2954587755715672	0.2335602885095995	0.13525357127578905	53
0.007069063186645508	3.0122901944174032e-05	0.0006737709045410156	1.3056111384320795e-05	gbtree	4	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7051621836647903	0.7645372921844529	0.7283961182638443	0.6131849616007231	0.7559121770814783	0.7134385465590577	0.05432881284420522	20
