mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__booster	param_estimator__max_depth	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0014643192291259766	0.0004661289781252106	0.0004983425140380859	0.00010083312242596287	gbtree	1	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.6371244777392858	0.28259562008467143	0.4315007889678205	0.5556402610066943	0.30732389451681297	0.4430472849575256	0.13780779315551464	60
0.003109121322631836	7.19475379168477e-05	0.00047473907470703126	2.2121544232624035e-05	gbtree	1	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.8327485311571943	0.8281486320231903	0.8757128361622639	0.788025266267392	0.619330278298063	0.7903693187167855	0.08848551824361126	5
0.005318880081176758	2.0284923969530106e-05	0.00047764778137207033	9.001493375043398e-06	gbtree	1	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.8397491272494442	0.8521407971423923	0.8813500768845106	0.7564416879750467	0.6454015736080608	0.7967591529752305	0.08502649178013966	4
0.009930706024169922	7.150691106825281e-05	0.0005077838897705079	4.7764709351124394e-06	gbtree	1	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.8488394515853077	0.820414467702913	0.8767154608628357	0.7928240539080986	0.6652262295644438	0.8021331695948762	0.07284903116626705	1
0.0013327598571777344	8.232866611917595e-06	0.00044550895690917967	2.0708132505997147e-06	gbtree	2	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7203372131739795	0.45292206587405137	0.5104220595407756	0.7162638106030079	0.23851508932077004	0.5286235772903063	0.17869803157334113	55
0.0036357879638671876	3.43033218154502e-05	0.00047383308410644533	5.983498887381137e-06	gbtree	2	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.8513972320632379	0.8078086581259191	0.8729927469480349	0.7328609734259799	0.5487244692459887	0.7650154103067551	0.11647116000093567	8
0.00650177001953125	3.1638639528143615e-05	0.000502634048461914	7.432237934308804e-06	gbtree	2	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.8563498734147388	0.8240688807604107	0.886464459464425	0.6860807056923863	0.5426851840746902	0.7618103183812893	0.12738546104181578	10
0.01244215965270996	0.00010197666265926392	0.0005558490753173828	1.5992609310524472e-05	gbtree	2	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.8629299301280677	0.8322242001264589	0.8783341954081412	0.6658472294058587	0.5264157285739526	0.7560580118718031	0.13561180842464163	12
0.001482391357421875	1.5737504558007122e-05	0.0004549980163574219	6.423334581502733e-06	gbtree	3	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7702504545817042	0.5099968068125724	0.4198644885411006	0.741995632826449	0.26521379349067997	0.542165337511463	0.19113824055577305	46
0.004267454147338867	2.7445696372580594e-05	0.0004827022552490234	3.2361754419245057e-06	gbtree	3	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.8468033356650222	0.79528468416205	0.7465779194684037	0.6796933609393692	0.5062771354852179	0.7171854730501556	0.11731802053009277	19
0.00789332389831543	5.947193630912984e-05	0.0005224704742431641	1.1412856071746893e-05	gbtree	3	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.8353417384690772	0.8022883077274698	0.776372490286471	0.6372998494730728	0.494111370698593	0.7117378835762166	0.12617437458993166	21
0.015395116806030274	0.0001232195010306471	0.0005960941314697265	1.062330692719992e-05	gbtree	3	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.8328742690112322	0.7987054295212055	0.7691312382381991	0.6263883931177103	0.48363228611526776	0.7048710636374681	0.129180048980689	28
0.0016443252563476563	1.2490403262850214e-05	0.0004539012908935547	7.100552006202214e-06	gbtree	4	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7450357758916251	0.5102870607999391	0.4301791678401783	0.7271176917941029	0.25286072773461	0.533894360275938	0.18439854372771766	48
0.005012130737304688	2.276296935860003e-05	0.0004928112030029297	8.448230389947384e-06	gbtree	4	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.8186573449024879	0.7874416635728811	0.6391029097718841	0.6679793191450324	0.4833109516540537	0.681217943409448	0.11898566575591857	35
