mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__booster	param_estimator__max_depth	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0024660587310791015	0.0006087811129252798	0.0009001255035400391	0.00016446808296809466	gbtree	1	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	-5.6621488351332285	-6.945470970246763	-5.953302228272908	-10.26287996274476	-4.606912941931632	-6.673809662344056	1.9106483069690865	59
0.004609394073486328	0.00028773321376343553	0.0007076263427734375	3.108744232168213e-05	gbtree	1	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.566402786893351	0.6966046946717618	0.45151722319687626	0.7305088700849042	0.5427435669280001	0.5986505352074812	0.10193128640164366	9
0.0066719532012939455	0.0003967634000021478	0.0006090641021728515	4.0468728847537255e-05	gbtree	1	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.5932799529601664	0.728547338587038	0.5336404857789702	0.7779939002358105	0.6146202607196232	0.6499808153375243	0.08945294446246807	1
0.011363887786865234	0.00011748425729118593	0.0006100654602050782	1.079106825766091e-05	gbtree	1	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.5655692458003456	0.7125343130427484	0.5665427412380168	0.752680209262416	0.6305889568070109	0.6453724056878959	0.07586086930133058	4
0.0014466285705566407	2.2121133093535383e-05	0.0005410194396972656	7.834363404204969e-06	gbtree	2	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	-5.65334483657368	-6.945470970246763	-5.953302228272908	-10.26287996274476	-4.606912941931632	-6.671963662646086	1.9116288469654854	51
0.004803943634033203	0.0005957715430504241	0.0006840705871582031	0.00010114910958019418	gbtree	2	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.6186387146962036	0.6742376096169661	0.4708839531415322	0.7091715904358262	0.5344177273320054	0.6029205075319932	0.08709638585751622	5
0.0074421405792236325	0.0001450759010704263	0.0005901813507080078	7.36647822105528e-06	gbtree	2	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.5975399281161692	0.6837109796975922	0.4765993127068725	0.6623663674543196	0.574318311567755	0.6002527371342946	0.07278943239969518	7
0.014212799072265626	7.979088728793054e-05	0.0006346225738525391	1.361818874294661e-05	gbtree	2	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.5936693067684009	0.6678811907729127	0.4571400065466985	0.6155529505766716	0.5969740495775422	0.5876800088459359	0.06943701994714728	16
0.0014297008514404298	1.7891626608822035e-05	0.000550222396850586	1.6931009644386253e-05	gbtree	3	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	-5.65334483657368	-6.945470970246763	-5.953302228272908	-10.26287996274476	-4.606912941931632	-6.671963662646086	1.9116288469654854	51
0.00461888313293457	6.20568342598103e-05	0.0005641460418701171	2.0333848292268508e-05	gbtree	3	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.6486502971509867	0.706879685805337	0.5259073573164688	0.5641925768329396	0.5043277271664559	0.5928229308745577	0.07695608331369906	11
0.008901691436767578	9.076174134306917e-05	0.0006049156188964843	1.6150918717382412e-05	gbtree	3	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.6089862082763711	0.71495884828583	0.5338086484812303	0.5662567392521891	0.5218792726410482	0.5915261558032617	0.07046765305263859	13
0.017401456832885742	0.00014755509937843507	0.0006694316864013672	1.4293506999080446e-05	gbtree	3	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.5801252132069735	0.7010121388580028	0.5385634482717051	0.533578627111676	0.5385575256092325	0.5803738836896138	0.06443747307195224	18
0.0014556884765625	1.936311172975232e-05	0.0005514144897460938	1.636420094341646e-05	gbtree	4	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	-5.65334483657368	-6.945470970246763	-5.953302228272908	-10.26287996274476	-4.606912941931632	-6.671963662646086	1.9116288469654854	51
0.005192232131958008	7.99460407075832e-05	0.000572967529296875	1.3957895975639701e-05	gbtree	4	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.6268952229699283	0.6923685650855502	0.44169664041088064	0.5291061527982481	0.49459189789138946	0.5602446054504426	0.09128911949186432	21
