mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__booster	param_estimator__max_depth	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.026747608184814455	0.00589984312951065	0.00104217529296875	0.00033244607914307775	gbtree	1	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	-1.7394039193769668	-2.172062672501647	-1.8533535258510305	-1.41115521252148	-2.066029066016705	-1.8484270834568584	0.2665303317969807	59
0.0803225040435791	7.954081173404358e-05	0.0018120765686035155	2.5891686884593048e-05	gbtree	1	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.9224743119956939	0.9238773987164679	0.9358609666357023	0.9376367332251723	0.9251440978450959	0.9289972800902848	0.0064086111984557135	30
0.12543530464172364	0.020403746845854696	0.002357816696166992	0.0003382908977822728	gbtree	1	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.95461150510881	0.9573937303358611	0.96617589733143	0.9649985936497231	0.9586384018257991	0.9603625609511235	0.004475491450055507	28
0.21272196769714355	0.002142204583410589	0.004130268096923828	0.0002552083343517694	gbtree	1	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.9620582662468478	0.964536483975725	0.972244843196672	0.9716156541662453	0.9662983579415407	0.9673497315189818	0.0039795013866361	23
0.024031829833984376	9.902053745790848e-05	0.0007260799407958985	7.849150979443456e-06	gbtree	2	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	-1.6435077807084322	-2.048285405930032	-1.7211652645111188	-1.3190342772251231	-1.932569168800201	-1.732939963471574	0.25248247492262843	57
0.10168170928955078	0.00031100301338097153	0.002003002166748047	4.196584203959896e-05	gbtree	2	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.9583531497873816	0.9616837401925438	0.9687410324787158	0.9693363444344915	0.9623834556565174	0.9640985481477424	0.0042607783042980215	25
0.19796290397644042	0.002263803613047926	0.0033840656280517576	0.0001357467036827436	gbtree	2	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.9659729601007145	0.969292630769322	0.9757778403373687	0.9756931460203624	0.9707170226164967	0.9714897780927461	0.003792614745089948	20
0.3934521198272705	0.008545125879306921	0.0067230224609375	0.00032688815217547356	gbtree	2	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.9685128401539742	0.9722691401092273	0.9780233798171507	0.9783349143157173	0.9746895362341568	0.9743649916738981	0.003685015589442085	13
0.03389334678649902	0.00036229160329112034	0.0008503913879394532	2.2567247355509908e-05	gbtree	3	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	-1.616548258277454	-2.019564560007203	-1.67886166230719	-1.2985618235837086	-1.897762558000962	-1.7022880430985623	0.248901563151727	55
0.15041375160217285	0.0006725371526036093	0.002493429183959961	2.4961594054949828e-05	gbtree	3	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.9633244334629228	0.9677790532545463	0.9741509533022009	0.9746876830297393	0.9696842886447952	0.9699242145803009	0.004213788441239056	21
0.2976217269897461	0.005497221613340057	0.0044590473175048825	9.996952147220757e-05	gbtree	3	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.967896370218893	0.9726528920048041	0.9782871701376094	0.9786881244991124	0.9749270741083498	0.9744892969713215	0.003977285227091341	11
0.6259936332702637	0.0590766740215044	0.008927392959594726	0.001522539854422562	gbtree	3	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.9696698295695524	0.9747994720262533	0.979899651154341	0.9802754827745548	0.9768917392015503	0.9763062406620112	0.003881558239825375	7
0.04417586326599121	0.0010209368296879141	0.0009701728820800781	5.383561203998022e-05	gbtree	4	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	-1.609053556395132	-2.0133855286112916	-1.6656938353314312	-1.2927875883041353	-1.8843017825565989	-1.6930733095786492	0.24787004215363337	53
0.20346131324768066	0.0011703362500721393	0.002802276611328125	9.221500531397833e-05	gbtree	4	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.9650691762237591	0.9703703210447683	0.976177820491382	0.9770831966904245	0.9724901794571054	0.9722370356588933	0.004334801645224904	17
0.401600980758667	0.003567837960478811	0.0057127952575683595	0.00019758600236383843	gbtree	4	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.9687879522722186	0.974523778217788	0.9794339141460775	0.9797351048843291	0.9762983997096477	0.975754828878092	0.0039934365013731534	9
