mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__booster	param_estimator__max_depth	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0016296863555908202	0.000301217191180789	0.0005081653594970703	7.757813775624828e-05	gbtree	1	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.08293279351266025	0.06899250666854517	0.03468804497872713	0.0403261402430547	0.06293493464101374	0.05797488400880021	0.01801467394470958	39
0.004003667831420898	8.48109009243328e-05	0.0004953384399414062	1.447230233484941e-05	gbtree	1	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.12451230705477101	0.21394513749773325	0.16287156158959426	0.2018841697234619	0.20989053658658785	0.18262074249042964	0.03424196091469298	37
0.006922483444213867	4.331219815761359e-05	0.00052947998046875	1.8606061265333363e-05	gbtree	1	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.028566756578361607	0.27333290438533664	0.2335744614845504	0.2883251018026274	0.287662479918514	0.222292340833878	0.0988894412708138	31
0.013009405136108399	9.821139344868783e-05	0.000655221939086914	2.6188042592352992e-05	gbtree	1	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	-0.1893311922150811	0.28332319527171446	0.2760805963183752	0.3437192620321584	0.31916385239931533	0.2065911427612965	0.1994732179623517	35
0.001581573486328125	1.0722582372013969e-05	0.0004517555236816406	1.798782463508962e-05	gbtree	2	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.26436641911325376	0.2392182351567922	0.17317596141670255	0.20017653106647326	0.22489570781426627	0.2203665709134976	0.03145306440114488	33
0.004762792587280273	5.097155034794035e-05	0.0005277633666992187	2.179547487797701e-05	gbtree	2	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.24723677623106122	0.5043584065558528	0.3982244640075169	0.5037874296187671	0.5031352162279437	0.43134845852822834	0.1007228933222146	29
0.008765125274658203	0.00011695150427138852	0.00063018798828125	2.586260303987929e-05	gbtree	2	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.3349130934149642	0.6018199707905414	0.4700478113843417	0.6113284294419046	0.5968883738999278	0.522999535786336	0.1073821304943328	25
0.017012977600097658	0.00014540629800596913	0.0008759021759033204	4.144244385177437e-05	gbtree	2	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.3306789745231902	0.6784299475223472	0.5444391195620265	0.7165698744884499	0.6438030466275895	0.5827841925447207	0.1384177772308939	23
0.001829814910888672	4.516415696894825e-05	0.0004699230194091797	1.8635123141649703e-05	gbtree	3	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.5224909003574737	0.5055257007501883	0.403603787022893	0.4510463587159851	0.48838663501001434	0.47421067637131087	0.04250761583346339	27
0.005791568756103515	3.230218938445997e-05	0.0005577564239501953	1.4678996466738907e-05	gbtree	3	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7837277021282608	0.9006932265125613	0.8079827593218236	0.8753765445209762	0.8627596256843446	0.8461079716335933	0.04349323356354936	9
