mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_estimator__splitter	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.001865530014038086	0.0002921360896948378	0.0006453514099121094	4.469427013819544e-05	mse		0.0	3111696	best	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 1}	0.5231890891977644	0.699480729050507	0.809056590263762	0.8314611919826228	0.657176653978923	0.7043677955294063	0.11181250449982189	141
0.0017067432403564454	4.302714936658494e-05	0.0007457256317138672	0.00018010900091017143	mse		0.0	3111696	best	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 2}	0.6875585772895128	0.8033475093511141	0.8160533116842428	0.8728197074516628	0.6615276921747093	0.7689326405173902	0.08024406813549888	64
0.0018067359924316406	9.09338587487997e-05	0.0007421493530273438	0.00010073035707440106	mse		0.0	3111696	best	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 3}	0.6936523575727404	0.8036512250042848	0.7986365275405467	0.870442208001927	0.7130799755007868	0.7762875057883544	0.06471964846760593	48
0.001848745346069336	0.00010952300781979593	0.0006573200225830078	4.120049649444765e-05	mse		0.0	3111696	best	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 4}	0.5536101328423724	0.7937609889670298	0.8523705717874963	0.7737718189272238	0.719995695224697	0.7388194902687895	0.10208379838876766	103
0.002566099166870117	0.0002456892988487123	0.0008692264556884766	0.00010045923497417999	mse		0.0	3111696	best	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 5}	0.7025293461268258	0.7815589686172338	0.7794987810145447	0.7662367289315193	0.8444571489287178	0.7744184528734227	0.0450048899150265	52
0.002302885055541992	0.0003301048628715082	0.0007077693939208984	0.00010234469575441562	mse		0.0	3111696	best	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 6}	0.6960084297228777	0.8018883613764238	0.8420288822763655	0.7511208888500185	0.8122398848167706	0.7804586567329675	0.051583533792519835	42
0.0019215583801269532	3.414919836590275e-05	0.0006531715393066406	3.574167264081575e-05	mse		0.0	3111696	best	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 7}	0.6102040830241857	0.8295985382430286	0.8472015002262423	0.7473934948538065	0.8054494776922739	0.7677336951671252	0.08600098995368365	68
0.002246379852294922	0.000271659908430731	0.0006789207458496094	0.00010020169860158444	mse		0.0	3111696	best	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 8}	0.7328572367903258	0.8245698711770629	0.8725817213387821	0.771177895707976	0.7931454531076693	0.7989024166464808	0.04758347565310453	24
0.0018114566802978516	1.6132606852562333e-05	0.0005954265594482422	2.1266937255859376e-05	mse		0.0	3111696	best	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 9}	0.6238405793046973	0.8077819114587034	0.8415253130599181	0.7884544831556541	0.8049507512185692	0.7731116130258036	0.07689805160306773	56
0.0027647495269775392	0.00010259120153440975	0.0008461475372314453	1.7535682440938166e-05	mse		0.0	3111696	best	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 10}	0.637638653421712	0.7876023032492478	0.8761482602309609	0.8254071354167782	0.730502611949833	0.7717173851864352	0.08231054356562162	58
0.0018054008483886718	0.0002588914708513842	0.0007442951202392579	0.00011077507051487382	mse		0.0	3111696	random	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 1}	0.7371104899743155	0.705390744411804	0.5951285905846191	0.8379497761735306	0.6904183558002102	0.7133428696001455	0.07852571542877738	125
0.001833963394165039	0.0002267392225477369	0.0007692813873291015	0.0002043421425175916	mse		0.0	3111696	random	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 2}	0.5886495370272343	0.8141268747438271	0.6473480665173514	0.7963866100216884	0.635468229585983	0.6967790562458409	0.09135639147103806	164
0.0024294376373291014	5.9768147328661174e-05	0.000962209701538086	4.2108636028206547e-05	mse		0.0	3111696	random	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 3}	0.5356116928971384	0.7002223148135547	0.8479890773308172	0.8608159551553384	0.6436281039953377	0.7181189969192115	0.12386509776565317	123
0.002103233337402344	0.0004560215054193386	0.0008007049560546875	0.0001341113811036794	mse		0.0	3111696	random	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 4}	0.7262105695616914	0.4174673233532472	0.8999517114865286	0.6035100403090383	0.8985919687952556	0.7079548406502459	0.18371133775907023	130
0.001534891128540039	6.42841927228236e-05	0.0005864143371582031	6.869765649205018e-06	mse		0.0	3111696	random	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 5}	0.6350719282566207	0.8256200381145371	0.8925716066875644	0.8457554745064955	0.917483824748899	0.8227082269767474	0.09963923874838668	8
0.0014488697052001953	1.255630943200816e-05	0.0006301403045654297	5.624516120115863e-05	mse		0.0	3111696	random	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 6}	0.626254462722188	0.7391906742397345	0.8911960802964037	0.7894160193726827	0.8271166892126577	0.7743047103005325	0.08943794977408964	54
0.0017978191375732423	0.00022433212448662277	0.0006629467010498047	7.692073606581612e-05	mse		0.0	3111696	random	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 7}	0.8508203615168717	0.8338700168993388	0.8891209560199435	0.833856620407442	0.8242555728299119	0.8465238824699518	0.023023888881527114	1
