mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_estimator__splitter	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0019785404205322266	0.0002623386959874881	0.0006383895874023437	5.693535508345932e-05	mse		0.0	3111696	best	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 1}	0.9686104609033191	0.9851255217653994	0.9726514322414224	0.9754290582347802	0.9816117817885396	0.976685650986692	0.005975965604814595	61
0.0019282817840576172	1.9164701742799715e-05	0.0006127357482910156	2.743865365005415e-05	mse		0.0	3111696	best	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 2}	0.9884882992645158	0.9896934794440766	0.9767743442948338	0.9807383580210687	0.9865716020106495	0.984453216607029	0.004919249082391467	11
0.002040719985961914	6.423334581502733e-06	0.0005874156951904297	8.21406503815405e-06	mse		0.0	3111696	best	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 3}	0.9872512193922535	0.9889455840157992	0.9903641540379035	0.9700469414090255	0.9934887060867066	0.9860193209883377	0.008244595640605095	3
0.002142667770385742	1.844010118262244e-05	0.0005917072296142579	1.5667130483531014e-05	mse		0.0	3111696	best	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 4}	0.9805429893907166	0.9881495495888755	0.9848244422582029	0.9778468867331174	0.9874221947874228	0.983757212551667	0.003978112127458339	19
0.00225982666015625	1.3842739566882643e-05	0.0006181240081787109	1.779733610158972e-05	mse		0.0	3111696	best	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 5}	0.978881853982459	0.9868280084258495	0.9892638383810751	0.9736712290998457	0.9822723562147956	0.982183457220805	0.005569024471643628	29
0.0023573875427246095	2.7190841941575474e-05	0.0006177425384521484	1.6715846067494996e-05	mse		0.0	3111696	best	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 6}	0.981502863857172	0.9881862635840613	0.9909674764045456	0.9748044048991424	0.9846639473071587	0.9840249912104161	0.005608973019039473	15
0.002471733093261719	3.244224254280513e-05	0.0006085395812988281	1.642466958469415e-05	mse		0.0	3111696	best	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 7}	0.9804719165355067	0.9871663731194646	0.9909489840303821	0.9803589662754407	0.9826544743938729	0.9843201428709335	0.004130781504017839	13
0.0025527477264404297	4.689033420158204e-05	0.0006198883056640625	1.3234271502199192e-05	mse		0.0	3111696	best	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 8}	0.9789659007726923	0.9891058656978285	0.9920412086789878	0.9776547990310962	0.982183626174326	0.9839902800709862	0.005650369428611591	17
0.002620506286621094	5.704921689097841e-05	0.0006291389465332032	3.0199418986957705e-05	mse		0.0	3111696	best	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 9}	0.9802162456338706	0.9897416184171048	0.9879034710279022	0.9780657965264488	0.9792982556753621	0.9830450774561378	0.004801704914973494	25
0.0026888370513916014	4.16629628164896e-05	0.0006274223327636719	3.895634097035853e-05	mse		0.0	3111696	best	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 10}	0.9813285857681739	0.988610694026282	0.9892499702826154	0.9795700640857278	0.9886438336452177	0.9854806295616034	0.004151754930288781	5
