mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_estimator__splitter	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.007497453689575195	0.00011816190267393868	0.001285886764526367	7.741691734237565e-05	mse		0.0	3111696	best	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 1}	0.41013088641633055	0.42936218906070045	0.38391653963022887	0.4085604581358404	0.40158839936432844	0.40671188994854873	0.014655803607690213	71
0.008058547973632812	0.00020791401516139356	0.0014537811279296876	8.269098769912776e-05	mse		0.0	3111696	best	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 2}	0.427474495187955	0.4429376436827247	0.4027137023287548	0.4261169052032343	0.4218557764204297	0.4242198905951766	0.01290430937247865	27
0.08156747817993164	0.004652797176442562	0.003461122512817383	0.00016731950214763158	mse		0.0	3111696	best	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 3}	-0.12960516108193176	-0.10020789041830658	-0.18781302058741622	-0.1354270201633414	-0.15422351496582243	-0.14145464413653003	0.028948163858528716	567
0.09275307655334472	0.002283637160819759	0.0031321048736572266	0.0002150635494947824	mse		0.0	3111696	best	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 4}	-0.10641802041465964	-0.1273903592555281	-0.17526721680368818	-0.09201930020626681	-0.1567348405858755	-0.13156451010026363	0.03084468846149477	555
0.11718502044677734	0.02112571454509136	0.003099822998046875	0.0002462382929714961	mse		0.0	3111696	best	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 5}	-0.09910782975003563	-0.12106834258720722	-0.16325315294560871	-0.08226311815646437	-0.1571041990735449	-0.12455787379871112	0.03163926313779266	547
0.12840137481689454	0.006241301761231188	0.002868986129760742	0.00014570310050396706	mse		0.0	3111696	best	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 6}	-0.11124100173076434	-0.08840419272056366	-0.10024149356535905	-0.09588440010974919	-0.15649489327960642	-0.11045324130895484	0.024178415392432328	527
0.1586381435394287	0.004891532337108491	0.0030794620513916017	0.00014035249571257898	mse		0.0	3111696	best	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 7}	-0.07038659308470097	-0.047101449700546416	-0.08507171083893006	-0.017058845885000506	-0.06915174039651473	-0.05775479000474984	0.023686307764563496	473
0.1973893165588379	0.011438376853836345	0.00332794189453125	0.0007221813537879465	mse		0.0	3111696	best	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 8}	-0.05340194154121414	-0.06597919398038687	-0.10750245506670209	-0.018422130337315545	-0.04077974124896766	-0.05721687437645283	0.02964771843384351	469
0.24087038040161132	0.017796893214839498	0.0032081127166748045	0.0004641448101086609	mse		0.0	3111696	best	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 9}	-0.07851489722850657	-0.05507953628383411	-0.08173901646318016	-0.03952926453636896	-0.05596952775575326	-0.06216738286418104	0.015820431674635118	477
0.004587888717651367	0.00018868639759174357	0.0	0.0	mse		0.0	3111696	best	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 10}								690
0.007567453384399414	0.00012868777475805298	0.0011974334716796874	9.432685108244628e-05	mse		0.0	3111696	random	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 1}	0.41013088641633055	0.42936218906070045	0.38391653963022887	0.4085604581358404	0.40158839936432844	0.40671188994854873	0.014655803607690213	71
0.007912826538085938	0.000317676716447882	0.0012849807739257813	9.475038703678789e-05	mse		0.0	3111696	random	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 2}	0.427474495187955	0.4429376436827247	0.4027137023287548	0.4261169052032343	0.4218557764204297	0.4242198905951766	0.01290430937247865	27
