mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__booster	param_estimator__max_depth	param_estimator__n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.0031582784652709962	0.0011964296965722688	0.001055431365966797	0.00019463361999768938	gbtree	1	10	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 10}	0.08052702080184271	0.4243674436756206	0.24821130925275026	0.15015594983407154	0.2337055268509719	0.30324912494026224	0.253574516775511	0.33449355306619355	0.38605976231625905	0.21722084437205424	0.23946745639030187	0.30300512423267134	0.12234454537360784	0.36391547289798754	0.264635665563847	0.18347560072036173	-0.03994786774569192	0.3199077084632509	0.38991950423234933	0.302844616365861	-0.16181074088410163	0.2591797487787424	-0.02314704683344382	0.2995240801363048	0.27213641486475726	0.2953066297701227	0.07314272117486431	0.2907181018599172	0.25102988994224096	0.46419871946899527	0.1521704373743048	-0.1680761526715071	0.2867426466057159	0.25310539088243755	0.28218856580609963	0.3040114601927275	0.25650930737880173	0.28603789855243067	0.35161621298564116	0.12778349094138064	0.22111945318502613	0.413456698772114	0.3234368060641223	0.21393859046903707	-0.03406757194336585	0.2558561355530006	0.4554724280902158	0.29848132043125863	0.15591849300282945	0.09504971714436916	0.23264325450950243	0.13919834247230164	40
0.007062306404113769	0.0022025724336585018	0.0009304141998291016	0.0002287072030078721	gbtree	1	50	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 50}	0.47126042343991326	0.7136218405179324	0.4709992789105557	0.39758454947849386	0.6122388008835611	0.49133069170578625	0.6121569599439305	0.6682784534272015	0.668696237905428	0.5065286731274032	0.5379401886901698	0.6722191079502964	0.31050423130879246	0.7167158267061805	0.4896498061154442	0.33657844521811464	0.5114390155826452	0.5847105750800121	0.6968350781755702	0.6970807893074132	0.4840093780191427	0.5293331036099826	0.16182059457647824	0.5419216710882842	0.5843675499149013	0.4955655615658534	0.5246508347919161	0.5407654400593425	0.5607984131940078	0.7727145995602208	0.5832128696170964	0.5288393289282778	0.4921258730149174	0.44768340380588345	0.5574198142473547	0.42390281286798026	0.579177774364072	0.5889101702495487	0.6556350321648587	0.5624927300812672	0.357712248206132	0.6398904790839866	0.5744013969724173	0.5552599686843862	0.5726867387093171	0.585960797268839	0.6753838074031133	0.537316876711122	0.4704049820781465	0.37105077999027447	0.5424356800860793	0.11427100627125499	29
0.012850127220153808	0.0018483575630402465	0.0010950803756713868	0.00018926124688556817	gbtree	1	100	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 100}	0.5792939870975247	0.8122264035181135	0.6069324852948543	0.4743957503515971	0.7573941291324786	0.5872925032538721	0.7699979110766196	0.8129490136410857	0.8013373876725642	0.6171023291062188	0.6542104959232089	0.7836611961963107	0.35994903415615576	0.8518508273231734	0.6214078580194831	0.4396870010203061	0.685347659359862	0.7400340073624824	0.8218875034747883	0.8043830686448248	0.6188098181973505	0.6474082577407438	0.43086949106498806	0.6379246118957063	0.7308358150423627	0.5557431402640438	0.701321187822483	0.6488236359298647	0.6733669904918644	0.8824946256628244	0.6894605061887803	0.6994907337076111	0.6465912367017397	0.4133217268162066	0.7154700071553586	0.5456195846503873	0.7059658788747099	0.6996075061296312	0.7645400707061767	0.6828542828629961	0.44781034989491864	0.6729560136909833	0.6942859001365564	0.7080380409864457	0.7441337832417789	0.7357436724430462	0.805506396442488	0.6600684350313442	0.5436774316974962	0.5309623661695384	0.664300840985319	0.11951904161054745	27
0.02269928455352783	0.0032745649935299803	0.0012395858764648437	0.0001772382742239649	gbtree	1	200	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 200}	0.5852681648617013	0.8534921091893064	0.6713800962058737	0.5724485447410546	0.8212934198517534	0.6111994076721543	0.7782233842290625	0.8530442675923859	0.8669008141878248	0.7017448970904694	0.6943006990282145	0.8190042811921739	0.35697970837878357	0.9218566976250497	0.7396869527119337	0.4902434005238413	0.7379119183468044	0.8336965034888845	0.8604265792505955	0.8400737154592828	0.6558865456921084	0.7140896369692513	0.521881508091874	0.6915315817653249	0.8001587425440674	0.5307265209292376	0.7841035519966186	0.7018532620723612	0.708568319280348	0.8938910549404888	0.7730421267237546	0.7929661000915005	0.7589230514979859	0.3635749294285653	0.7440484002023757	0.6019623349860064	0.6754079023662654	0.7354280593755481	0.8205425945246341	0.7737708892670354	0.5743959318766232	0.6663654740821222	0.7585979688476802	0.7760560828850117	0.8334615787236096	0.8175588664634291	0.8432309105280434	0.7076604995433665	0.49278772109800995	0.6615899843388838	0.7156647538551856	0.12782739511751368	19
0.003083615303039551	0.0005496504402350374	0.0009116744995117188	0.0001717393377550257	gbtree	2	10	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 10}	0.27600432286515775	0.5703118991425404	0.4194259417576086	0.41206582409856785	0.43014657442692195	0.4254675313956594	0.5465911243419987	0.5120834404806139	0.5738536257140989	0.4634680747349401	0.42580591108926913	0.4507782625057255	0.3249312243838134	0.5904945647955284	0.47048475904723386	0.33387438770389777	0.3098324754192112	0.5367089975476577	0.6246175731076584	0.4019814323286309	-0.005602393017618557	0.4976314420782846	0.18819273350945642	0.3827628898751596	0.5301760195223075	0.4746948500156999	0.39000178395447194	0.45223460676842797	0.4165383399703986	0.6607765057436663	0.4445839343079422	0.002222150992036931	0.4897537522687836	0.39344629824973754	0.498929787519342	0.40614556524055234	0.457451237859383	0.6060696174535473	0.5188617968646995	0.3560462763937009	0.4811080375525577	0.46221173089062206	0.5271569999347465	0.44265213175272256	0.3441223791253014	0.4077309827994112	0.6064494371838942	0.5263901825734982	0.4128966317963437	0.3120361821712746	0.43565199676474176	0.12914464592176544	38
0.00932577133178711	0.0008892419818802539	0.0010439395904541016	0.00018848662359394205	gbtree	2	50	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 50}	0.664835699428181	0.827978824355063	0.723853890031473	0.5946780361227162	0.7857764315206919	0.6579860235390498	0.8154255237917775	0.7938527423526482	0.8026920935211896	0.7487983056891461	0.631304483108254	0.7418217224724661	0.4607023120212731	0.8880685869058267	0.7340250892382396	0.5484444634950786	0.7896094375643977	0.8132645439462424	0.8454998645329619	0.7098533884184808	0.6259627534109793	0.7038969239941986	0.49572271641352217	0.709853480835774	0.7929050128691949	0.6470645125411246	0.7867724595462142	0.7529043395091242	0.7191759385410621	0.8921221235107193	0.8025504257602774	0.7306921840042286	0.7828478640390546	0.3878747147176711	0.7531713764005211	0.5094224527226836	0.7351027093155386	0.7133532212583147	0.8501290172611745	0.7162411625399667	0.6460886348862973	0.6692964579284965	0.7878776236782409	0.7574379645935029	0.7651940398535606	0.7503382554369346	0.8125115035232793	0.7447680668439556	0.5819456179991027	0.6484335696658108	0.7170025717131137	0.10608860296114493	18
0.020960125923156738	0.010668072552746969	0.0011278152465820312	0.00014596217520312989	gbtree	2	100	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 100}	0.7016436850619228	0.8242745501638883	0.7597068372955633	0.6337738657706804	0.8223383261729595	0.663523820868174	0.8074366696400721	0.7881254665558158	0.8261929715940928	0.7820806382189396	0.615448486354654	0.7520198504015777	0.47767805982929545	0.898315118319556	0.7775704035208131	0.5896274492973035	0.798563504833379	0.842298169925856	0.8579699549055211	0.7190205047343912	0.6383820118755672	0.7412040410313343	0.4789186775443265	0.7354133839494534	0.8189205983238079	0.6338040208626303	0.7887001488502965	0.7675399970649625	0.7404480807120205	0.888740098751449	0.8165814223495673	0.7517809521014472	0.8141049564117089	0.3537013566267817	0.7267550810946162	0.5534709314813463	0.7401563522266674	0.7152201520862409	0.8610047803011589	0.7403503775563703	0.6884581090747787	0.6733384744026365	0.8081266825851413	0.7704479173069501	0.81194806777338	0.7718179562505617	0.8183193243802782	0.7533001604118077	0.5486294898685211	0.7131091502782392	0.7320060217399702	0.10975286469669229	15
0.03125459671020508	0.0062391069246988135	0.0012819290161132813	0.00016002254344666116	gbtree	2	200	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 200}	0.7025163305476678	0.836565304314223	0.7632171910115173	0.6595248223026251	0.8390270079279044	0.6735476536958587	0.792264308154295	0.7831500631958455	0.8286676949578834	0.8044173363076681	0.6225716408217827	0.7451902316664532	0.4756887830147599	0.8919713952353976	0.792724494201955	0.6218894343734033	0.7889034486589798	0.857139001683497	0.8444076768812129	0.7085094301334014	0.6503291341688192	0.7635065698528484	0.45765077798346465	0.7460593237267829	0.8075545940021921	0.6521522147218326	0.7836634303883445	0.7650162741297163	0.7457691599721952	0.8867750028387554	0.8387696891730689	0.738625043665396	0.8253711982527752	0.3536413268029247	0.7057939201135576	0.5529403282839	0.724347292687803	0.7034983959730282	0.8634371211576789	0.7532524668839262	0.7373139186160245	0.6712262597147415	0.8078319637094111	0.7835704218653705	0.8319328384220188	0.785546504378237	0.8024521595265488	0.751029224037622	0.5140729018789858	0.735714593779174	0.7354147459958695	0.11136295329558696	14
0.0036070823669433595	0.0010786007759631619	0.0010082340240478516	0.0008941070426251382	gbtree	3	10	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 10}	0.48369956972878014	0.6506551558082636	0.47218600771380204	0.4783661684797209	0.4529068266129852	0.49219397121671515	0.6345093768684877	0.6201547945970425	0.6400019808607689	0.5243865628588296	0.4378601500058117	0.5449156592058239	0.3602186465863728	0.6761934181128828	0.5808765626711029	0.4041098519653886	0.3786058831102648	0.5831733251737306	0.6925065598250411	0.4091619606633524	0.05243642694258732	0.599664804997655	0.31727131241954654	0.438244362216176	0.5919129718764926	0.43441416008191147	0.489354000918073	0.5181296092878926	0.4539088779326357	0.706296284161599	0.48439705982333037	0.08112825450842287	0.5758883232079073	0.40892421950165125	0.5351548101249286	0.3795978025404101	0.5060857834113703	0.67911064330812	0.5786400479397473	0.45930932007657077	0.5311576296194	0.5417568413673632	0.5691947459960506	0.5194477051305368	0.4133614990331024	0.40287819260274393	0.6573730266884428	0.5759485192649885	0.5105709722952747	0.3969982867471741	0.49850477852174546	0.12923610882209474	36
0.011236338615417481	0.0015987218313406365	0.0010437870025634766	0.00018462981418492988	gbtree	3	50	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 50}	0.7961016628160362	0.8427750046722815	0.7222699971790392	0.6448330198470322	0.7178856942047812	0.6853701461479973	0.8660746372921466	0.7993375556158109	0.8476217240947975	0.8008275153829785	0.6806431725108779	0.8042921210510037	0.4995497964779857	0.8987575814166319	0.777925657976877	0.6258520710750904	0.8148782334343162	0.8211438825326303	0.8386712487657282	0.7502046218217584	0.5533241016544725	0.7455471605137984	0.557899359951515	0.7123769019641667	0.83940523422285	0.6297605822133867	0.826865499247936	0.7723477072742472	0.7753536273959116	0.934643645696574	0.7714608403161535	0.6605596384128055	0.7810637027664612	0.27491515088123697	0.7261685856002406	0.43874296448032735	0.7296251388762005	0.8560449924570326	0.8398631207162026	0.8217637882433009	0.7505151299411305	0.7349748801023743	0.7813915726566474	0.8198234997872372	0.7559549482763545	0.7111525459506111	0.8727669168613703	0.7589672276104115	0.6931292469595802	0.7202211573204681	0.7416328842533362	0.11859280528795828	10
