mean_fit_time	mean_score_time	mean_test_score	param_estimator__alpha	param_estimator__fit_intercept	param_estimator__l1_ratio	param_estimator__random_state	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.0025156339009602866	0.0005063215891520182	0.325529336826582	0.1	True	0.0	3111696	1	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	319	0.3388411249376254	0.33559142823218957	0.3021154819702584	0.00067648512853566	8.034395607451886e-05	0.0165968163465552
0.0033280054728190103	0.0005331834157307943	0.4653542146225233	0.1	True	0.0	3111696	2	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	207	0.4639486380298252	0.4560036354915139	0.47611459129695954	0.00013714082234070037	7.283192224231876e-05	0.00826630538337847
0.004118919372558594	0.00047270456949869793	0.6150057616026962	0.1	True	0.0	3111696	3	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	125	0.6086604306164918	0.6050605728773484	0.6313153363622548	6.992645269151925e-05	4.8340538739510354e-05	0.01161734121027599
0.004661957422892253	0.0005333423614501953	0.6956094046031619	0.1	True	0.0	3111696	4	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	4	0.6921704975999979	0.6921544072771835	0.702513635980362	0.00022215292848435574	0.0001781900967902197	0.004878372185957211
0.0067064762115478516	0.0007528463999430338	0.69401354916692	0.1	True	0.0	3111696	5	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	14	0.693017432413946	0.6903494401401058	0.698676766288309	0.0012384198632816867	0.0001884488696192504	0.003470367448145407
0.006454070409138997	0.0005482832590738932	0.6920152539906149	0.1	True	0.0	3111696	6	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	37	0.6908301505888337	0.688237692136064	0.6969814781160217	0.00014248847681285853	2.0288784479319005e-05	0.0036652285643218032
0.006987651189168294	0.0004936854044596354	0.6930734350272161	0.1	True	0.0	3111696	7	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	27	0.6926303225438304	0.6901035561355606	0.6964877570703754	3.768438426542402e-05	7.532450890675324e-05	0.002623867326431005
0.00904544194539388	0.0006914933522542318	0.6927986808020566	0.1	True	0.0	3111696	8	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	30	0.6924125097072298	0.690113741443509	0.6958709509283886	0.0021743320955089694	0.0002483043242095945	0.0023650596691451088
0.010219732920328775	0.0007609526316324869	0.6907424662842923	0.1	True	0.0	3111696	9	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	52	0.6909855814899597	0.684834243345317	0.6964068439419073	0.0020732786176818484	0.00016140607153997577	0.004725269074716319
0.008811553319295248	0.00040300687154134113	0.6900916101385948	0.1	True	0.0	3111696	10	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	56	0.6918565188902066	0.6849737273802451	0.6934392841190514	7.748330755394419e-05	1.66008893288298e-05	0.0036734805507379906
0.0016074975331624348	0.0004291534423828125	0.3255289049891661	0.1	True	0.0001	3111696	1	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	320	0.33884074336938286	0.33559066958840744	0.3021153265190767	0.00010624347313764513	7.176359626432615e-06	0.016596633996135975
0.0021066665649414062	0.0005335807800292969	0.46535336458773974	0.1	True	0.0001	3111696	2	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	208	0.46394839078793715	0.4560027152174505	0.47611320689837155	0.0006127943142066233	0.00017541559531633122	0.008266065985429935
0.0015513102213541667	0.00040976206461588543	0.6150045129654775	0.1	True	0.0001	3111696	3	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	126	0.608660050081598	0.6050591012715336	0.6313134399843937	7.347015507601156e-05	8.076569885198275e-06	0.011616943597745429
0.0015419324239095051	0.00039998690287272137	0.6956077212389145	0.1	True	0.0001	3111696	4	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	5	0.6921695915840751	0.6921521753719037	0.7025117214744427	9.660520245016992e-05	8.566127352186294e-06	0.004878209626124174
