mean_fit_time	mean_score_time	mean_test_score	param_estimator__alpha	param_estimator__fit_intercept	param_estimator__l1_ratio	param_estimator__random_state	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.00354917844136556	0.0006279150644938151	0.24972451907990462	0.1	True	0.0	3111696	1	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	171	0.23025887671991574	0.26004759691843415	0.2589255389838263	0.00024903695255138576	1.4232521950736764e-05	0.013792540660097611
0.004590749740600586	0.0005869070688883463	0.2734091712569498	0.1	True	0.0	3111696	2	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	135	0.24706417181746265	0.2841625029725927	0.289079953093225	7.7843574798437e-05	2.4876655426366864e-05	0.018764269701198502
0.005795081456502278	0.0006031195322672526	0.3064165062738399	0.1	True	0.0	3111696	3	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	103	0.2697558968640428	0.33763380678480237	0.31196990709282413	0.00019899086809194326	1.9843085609687524e-05	0.027994303197844173
0.0061855316162109375	0.0006255308787027994	0.33047648749996655	0.1	True	0.0	3111696	4	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	59	0.3311757802800357	0.3394230994725722	0.32082848276897313	0.0011332414197234386	0.00011742533893074326	0.007603567663266282
0.00594329833984375	0.0004769166310628255	0.3548310327792255	0.1	True	0.0	3111696	5	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	30	0.3396749094598388	0.38550381714822146	0.3393598856134583	0.0009224276686648204	8.138921062030434e-05	0.021673050928874622
0.006862560907999675	0.000511328379313151	0.36592723076665223	0.1	True	0.0	3111696	6	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	19	0.3515133358464466	0.39083418738449505	0.35547745403874553	0.0005777860439171556	8.148972027211882e-05	0.017672961030991655
0.008781115214029947	0.0005890528361002604	0.36659813566747074	0.1	True	0.0	3111696	7	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	16	0.3527697323706015	0.3913134766481803	0.35575272472025765	0.001168229130995835	6.766982169667532e-05	0.017505710826323784
0.00988332430521647	0.0006439685821533203	0.3716277129247037	0.1	True	0.0	3111696	8	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	9	0.35398640392015657	0.39724866032837425	0.36370105142949793	0.0011698527989828878	6.412972286373504e-05	0.018532708547984496
0.009805599848429361	0.0006020863850911459	0.3823217057667457	0.1	True	0.0	3111696	9	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	5	0.35343687072496566	0.4176713442046126	0.37594364361703037	0.0015196745786983953	0.00014104312415029197	0.026614461611692123
0.009353001912434896	0.0005728403727213541	0.38732053380225157	0.1	True	0.0	3111696	10	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	1	0.36151020600157835	0.419322476963511	0.3812064269335592	0.0006817813267269656	0.00011555413924195924	0.023999656452054565
0.0017611980438232422	0.00045490264892578125	0.2497239140711434	0.1	True	0.0001	3111696	1	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	172	0.2302582901347222	0.26004676541965444	0.2589251419861899	0.00020855434952389999	5.939765593546166e-05	0.013792521736042573
0.0019155343373616536	0.0005123615264892578	0.2734094956384846	0.1	True	0.0001	3111696	2	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	134	0.24706476543994227	0.2841620120393228	0.2890808227400883	1.8494821733734737e-05	3.591030214682537e-05	0.018764139502662456
0.0021636486053466797	0.0005371570587158203	0.30641679366180463	0.1	True	0.0001	3111696	3	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	102	0.26975610864141664	0.3376324449264043	0.3119719195648013	8.39127277398285e-05	5.821548357691403e-05	0.02799383782894613
0.0018854935963948567	0.000514984130859375	0.33047618362776165	0.1	True	0.0001	3111696	4	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	60	0.33117368294548066	0.3394225210343511	0.32083025231090756	0.000117114631707658	5.369766536017509e-05	0.007602528994285635
