mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__C	param_estimator__intercept_scaling	param_estimator__loss	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.003597397804260254	0.0006148711560683106	0.000719146728515625	0.00012187356516136925	0.01	0.1	epsilon_insensitive	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 1}	-1.7442578210429103	-1.027167529408615	-2.297778333832464	-1.9604822139718765	-2.0946178936305007	-1.335980103979249	-2.9916280192967872	-1.353937273143163	-1.3834568949270207	-1.3895764012048826	-1.8391661035799687	-2.6640135439764374	-0.8504061554717575	-3.2795989590406585	-1.6549090337493504	-2.467397581289338	-1.2834184606908479	-1.9136860039913386	-1.8483145821544515	-1.0517532463613954	-3.352736641486091	-1.6211587346200123	-2.3050132535901775	-0.8231861959632221	-1.0701287261500423	-2.4815789000241377	-2.2094178510081757	-1.8862874232894171	-1.1856736715033493	-1.1191017800908916	-1.5432945660659594	-1.921879959769032	-1.5157225198247075	-1.6956148023227353	-1.5822455172487455	-2.736522907512244	-2.2774986364719245	-1.0856736884130362	-1.0062724486828296	-3.161250951041241	-2.648148039797592	-0.835117628662549	-1.0757373438194877	-1.9299294916043017	-2.2090550055312255	-1.3170838417324044	-1.4612545327309445	-1.6296636073269681	-1.4041718365096956	-2.108496227756665	-1.7965558186947566	0.6519568151122281	360
0.00443516731262207	0.0013118572977535515	0.0008811283111572265	0.00024866987412994044	0.01	0.1	epsilon_insensitive	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 2}	-1.7442578210429103	-1.0263641360331057	-2.297778333832464	-1.9591728215791795	-2.0939288388786323	-1.335980103979249	-2.990312292943761	-1.353937273143163	-1.382799560685287	-1.3878372854479166	-1.8372030635558287	-2.6627598240880266	-0.8504061554717575	-3.277196424560903	-1.653966903100553	-2.466054154912635	-1.2829085482577867	-1.911954409052011	-1.8470178897369824	-1.0508841461118	-3.3507645933307293	-1.6200844158453296	-2.3050132535901775	-0.8220517809787335	-1.0694405436617025	-2.480693360724462	-2.208519094131866	-1.8862874232894171	-1.1849209384777781	-1.118004170908383	-1.5414059999437448	-1.9204182474624898	-1.5148302380088796	-1.69497863272451	-1.5813260426200673	-2.73501407005615	-2.276475680560535	-1.0851472585039605	-1.0054675305042529	-3.1598469971988346	-2.646554903384033	-0.8347542587788628	-1.0757373438194877	-1.928635688599866	-2.2075716467930255	-1.3159110088798385	-1.4603415866527851	-1.6286097266570683	-1.4026861916939222	-2.1071063781843296	-1.7955798948153021	0.6516757613137757	357
0.0040225362777709965	0.0009065804591773421	0.0007750892639160156	0.00015871416442246703	0.01	0.1	epsilon_insensitive	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 3}	-1.7430987319755804	-1.0263641360331057	-2.2950962903682286	-1.957771922694247	-2.0938592738555712	-1.335980103979249	-2.988847228172409	-1.3533691598175048	-1.3821598271281657	-1.3865336226081886	-1.8372030635558287	-2.6614732358975846	-0.8500002949733174	-3.2747593078805375	-1.6538349526919363	-2.464896170786135	-1.2818191957593332	-1.9104252232230747	-1.8456795367172854	-1.0503632919232317	-3.348896567356136	-1.619083603736664	-2.3036763919311722	-0.8207334494586112	-1.0685569289819021	-2.480693360724462	-2.207024875589148	-1.8843845709349307	-1.1840034535517892	-1.1174276546033757	-1.5402862865130333	-1.9204182474624898	-1.5148066174749006	-1.6943857586807582	-1.5808333894085052	-2.7335138133735652	-2.274866808808523	-1.0843426850345939	-1.0037022072417559	-3.1588382615564914	-2.646554903384033	-0.8347542587788628	-1.075103375017048	-1.927154999959551	-2.205691768062838	-1.3147395662766392	-1.4594762033404378	-1.627930339713474	-1.4011228518585006	-2.105591877481948	-1.7946006085979611	0.6514055730197615	354
0.004432058334350586	0.0012980562585172503	0.0008876132965087891	0.0003017467088268574	0.01	0.1	epsilon_insensitive	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 4}	-1.7429189910990068	-1.026214396379343	-2.2951091140357214	-1.9575642298799667	-2.0934111785459817	-1.335856868172312	-2.9887157418632215	-1.3533669452749484	-1.3821026394836347	-1.386355379790686	-1.8372052994081205	-2.6613027609676663	-0.8499376773745306	-3.274467547353784	-1.6527161447687373	-2.4648509817594086	-1.2817065881115126	-1.910306839320064	-1.8454765796012227	-1.0502111636294207	-3.348901022787455	-1.61908032324573	-2.3035168600123628	-0.8207163543442155	-1.0684292177784993	-2.4805259000595767	-2.206962360936811	-1.884163255990773	-1.183833867075467	-1.1172919751723565	-1.540341459470536	-1.9204182474624898	-1.5136719163266883	-1.6942768882362582	-1.5807778750068322	-2.733416709914282	-2.274866808808523	-1.0842884144974647	-1.003260295686533	-3.158531678926357	-2.646398727024153	-0.8346386615205295	-1.0750354324394116	-1.927107652994228	-2.205394200356835	-1.314739528322805	-1.459391073606029	-1.6277720728641158	-1.4010472381658423	-2.105406506608679	-1.7944408693983454	0.6514033051290229	353
0.002915029525756836	0.0006212052482278636	0.0	0.0	0.01	0.1	epsilon_insensitive	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 5}																																																					670
0.0028102970123291015	0.0007391068697316716	0.0	0.0	0.01	0.1	epsilon_insensitive	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 6}																																																					671
0.0030606651306152345	0.0009268014728473815	0.0	0.0	0.01	0.1	epsilon_insensitive	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 7}																																																					672
0.00296076774597168	0.0011722558788781583	0.0	0.0	0.01	0.1	epsilon_insensitive	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 8}																																																					673
0.0023799753189086914	0.0004179797364602144	0.0	0.0	0.01	0.1	epsilon_insensitive	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 9}																																																					674
0.002371649742126465	0.0003687882259631738	0.0	0.0	0.01	0.1	epsilon_insensitive	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 10}																																																					675
