mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__C	param_estimator__intercept_scaling	param_estimator__loss	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.007896170616149903	0.004831977490575435	0.0014559030532836914	0.0006352255912515382	0.01	0.1	epsilon_insensitive	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 1}	-48.54147195674312	-51.26172395838018	-52.54313310929344	-80.4294523266061	-35.43475827119739	-55.57413363211704	-43.98972902118206	-43.80503103259588	-52.11155964794411	-62.60040224866533	-60.2710580561077	-76.24180703195904	-77.52307267787744	-39.13903031299303	-31.930061191445134	-67.73316998093507	-29.09291497622053	-99.55779602803742	-39.33047844746411	-61.01712000963412	-98.51687711939162	-44.390104288489006	-35.758415492637766	-58.24167260440472	-59.29539427116957	-43.61565860349772	-31.640611997705975	-53.39826314598994	-110.93824884541027	-66.20445869663921	-75.98192043877658	-53.08533136554728	-56.26764880776832	-49.78565425234903	-35.67167670460251	-31.66154073471146	-32.387806459725745	-123.62549409091004	-64.21042590515444	-78.99694495909861	-123.22601764071884	-34.75137156561306	-54.264408127364284	-121.57967830865367	-29.889809220013316	-36.36328066785726	-78.49241068790958	-77.35727219527014	-39.61439605307117	-53.65327505095544	-59.110881623885874	24.7885894147565	429
0.007060532569885254	0.003762103174914687	0.0013295888900756836	0.0006752431013586926	0.01	0.1	epsilon_insensitive	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 2}	-48.54288796800273	-51.2967400744494	-52.54393280508188	-80.42961373374632	-35.439090300337284	-55.574408722039834	-44.00128161956902	-43.80491642853421	-52.11133748096082	-62.60240361282414	-60.275424948539786	-76.24054084602678	-77.52585024586492	-39.13901268698153	-31.9303720962495	-67.74313045789005	-29.0939683968452	-99.55756835609562	-39.327701996812834	-61.01660590411414	-98.5425534188886	-44.39142984886174	-35.76009961791685	-58.24387122802182	-59.299920897011965	-43.61821261287909	-31.64009168134818	-53.39754844190136	-110.95048729434055	-66.20531819881145	-75.98234700916207	-53.0859628340933	-56.26750672285898	-49.78552268393919	-35.67087073442099	-31.670806570906556	-32.40623042126183	-123.66546902998662	-64.21150020945322	-78.99710312913793	-123.22601764071884	-34.7513068318099	-54.26727777898412	-121.58004669621697	-29.89384455874953	-36.36268520079222	-78.53952351555428	-77.35763119819867	-39.614083340704084	-53.657238852852124	-59.11589856965909	24.79161512840151	434
0.00499969482421875	0.002279778395746867	0.0009546041488647461	0.0004185175975757314	0.01	0.1	epsilon_insensitive	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 3}	-48.532961305907065	-51.29527337083127	-52.53428376454023	-80.45696699710464	-35.434644287400516	-55.58279469237185	-43.997139359916886	-43.80342897013457	-52.10501089151074	-62.6138571259771	-60.270962758922536	-76.22759640310802	-77.52920395312172	-39.13552700000556	-31.925703874894296	-67.7338961230173	-29.093493028793844	-99.5470611331961	-39.32194454218907	-61.01837182489006	-98.55149993841442	-44.37962921156754	-35.75628646457658	-58.23769821199611	-59.297528456893005	-43.612720580655136	-31.64235866663404	-53.39765745747392	-110.9528572983062	-66.19985885146804	-75.96006321788589	-53.08907979060666	-56.26567984496428	-49.78283628305522	-35.66760354862493	-31.66852799577081	-32.403959969436784	-123.66807328979877	-64.20215532865893	-78.992017176127	-123.21847344435346	-34.748885272794965	-54.287248071073485	-121.57077305055228	-29.88859756420834	-36.364193688578275	-78.549713615837	-77.34454526645331	-39.62036723505149	-53.64327137208122	-59.11357193757449	24.791748247159987	432
0.0038294410705566407	0.0012857986458832764	0.000731191635131836	0.0002549951801744207	0.01	0.1	epsilon_insensitive	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 4}	-48.530062273981606	-51.31313573169838	-52.53561970471301	-80.45887548528228	-35.4344995258555	-55.593579892925085	-43.99737153684434	-43.79939073189305	-52.10579231335189	-62.597768582419675	-60.28646109569233	-76.19177871807456	-77.54773642292436	-39.13265617067706	-31.9094573258116	-67.74591180748241	-29.09170650196759	-99.5485780128841	-39.32202622342525	-61.00046641151466	-98.5584165403255	-44.38065899260406	-35.730403983281214	-58.25523733960246	-59.30048935729593	-43.63101364638569	-31.641353251896817	-53.39858796310216	-110.95107833470526	-66.19797846497815	-75.96012765483943	-53.09001938278412	-56.277493749173225	-49.78402989568493	-35.66639935177733	-31.668631467572382	-32.40355655947535	-123.65823945494893	-64.2023382632247	-78.9818363427339	-123.22225812848262	-34.74977589884227	-54.29774806292811	-121.5788262100002	-29.888781201098986	-36.37471777236301	-78.55388357108879	-77.33953435864738	-39.62561782492047	-53.64579492133022	-59.11431749905077	24.79190861626011	433
0.0029230117797851562	0.00012506918727293368	0.0005744457244873047	3.992488360013733e-05	0.01	0.1	epsilon_insensitive	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 5}	-48.498892293400594	-51.30053605644472	-52.530919931327965	-80.43458042956043	-35.43799089266884	-55.58055733096147	-43.98887999214208	-43.77754159280537	-52.0933689330867	-62.60275733983018	-60.29454433453516	-76.16399479669924	-77.5206973474725	-39.102767212026336	-31.903064044091025	-67.69798130769372	-29.08221176146482	-99.55265681305437	-39.3027119400254	-61.00217607047862	-98.54913929534013	-44.377513507812296	-35.71610158343803	-58.233960359128034	-59.281593956886546	-43.62231932548369	-31.63622314626464	-53.38344393099567	-110.89325546929005	-66.18087570449919	-75.93350640214716	-53.09202630123591	-56.25532785264318	-49.77429469043001	-35.63603497575872	-31.671894340300916	-32.41029968118329	-123.62731005989143	-64.15562232161918	-78.92107884146054	-123.18899010349942	-34.743055247449036	-54.30872506704093	-121.37412315883543	-29.881422072192287	-36.37967745754809	-78.5334088893909	-77.27821342096419	-39.6165538030155	-53.62446763065336	-59.094414709298405	24.775113651662334	427
0.002341203689575195	0.0005539188161904621	0.0	0.0	0.01	0.1	epsilon_insensitive	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 6}																																																					695
0.00289548397064209	0.0008873470969055072	0.0	0.0	0.01	0.1	epsilon_insensitive	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 7}																																																					696
0.002958235740661621	0.0008166032090033446	0.0	0.0	0.01	0.1	epsilon_insensitive	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 8}																																																					697
0.0027843332290649414	0.0007280439670504155	0.0	0.0	0.01	0.1	epsilon_insensitive	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 9}																																																					698
0.0025783634185791017	0.0006384685825502269	0.0	0.0	0.01	0.1	epsilon_insensitive	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 10}																																																					699
