mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__n_estimators	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.009622812271118164	0.0008962504937434366	0.0016263961791992188	8.443231024825208e-05	mse		0.0	10	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.5078713569871927	0.3743808942565293	0.9292155632614741	0.8440156697737258	0.17325192390205657	0.5604440622313305	0.27946533965340425	497
0.00912647247314453	9.16937397864035e-05	0.0015924453735351562	3.57524221023728e-05	mse		0.0	10	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.42206669424432597	0.31344045969815504	0.7584357827211712	0.8046392603811741	0.22590021417520434	0.4990606139345268	0.23161149492729263	705
0.009157896041870117	5.397851391032637e-05	0.0015884876251220704	4.453914316446831e-05	mse		0.0	10	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.4036537204539793	0.48941585780173114	0.6306974612208127	0.8485802882809779	0.38639176363406147	0.5472706681016973	0.16963013065313495	569
0.00913376808166504	9.166112582961503e-05	0.001566457748413086	3.053374160444314e-05	mse		0.0	10	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.520452056419191	0.5689150672737384	0.788694118243827	0.8507732294861883	0.43654136450046244	0.6293138222766722	0.15706463306186724	263
0.009250116348266602	7.726195284828749e-05	0.0015379905700683594	3.6988673601847815e-05	mse		0.0	10	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.6985710590131105	0.5233136400810209	0.9005248304252167	0.7619048285098863	0.484028143169251	0.670999302337883	0.15220706360039846	89
0.009269285202026366	5.387951833645586e-05	0.0015256881713867187	2.638396487104379e-05	mse		0.0	10	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.643394010356694	0.5893818591932465	0.9029997295183241	0.8027464391107071	0.376605254077372	0.6610408829756815	0.17806392907962482	129
0.009153366088867188	0.0003348112369478396	0.0014959335327148437	4.3971160482576605e-05	mse		0.0	10	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.6206410888219145	0.7012283802012376	0.7730116387940804	0.6764676439811708	0.3470388386344543	0.6252629315514652	0.14400527093670848	275
0.0003170013427734375	2.657211163559259e-05	0.0	0.0	mse		0.0	10	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}								1920
0.0002994537353515625	3.6344251679184596e-05	0.0	0.0	mse		0.0	10	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}								1919
0.0003214836120605469	4.3727709362146866e-05	0.0	0.0	mse		0.0	10	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}								1918
0.03502535820007324	0.0006623560436930729	0.003899812698364258	6.893670269411179e-05	mse		0.0	50	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.5620499780649416	0.4123618540228797	0.9420097098295763	0.8452378719531987	0.1631875459801424	0.580809244058393	0.2790725429433423	415
0.03572168350219727	0.00040515890050523627	0.003971672058105469	0.0001049245034374895	mse		0.0	50	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.5614262146940723	0.38901296929724893	0.7588489796322033	0.8371501039893279	0.21390153107341414	0.5487978164291004	0.22652430388605707	557
0.03946499824523926	0.007109740619884093	0.003954839706420898	0.00015440598311414127	mse		0.0	50	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.5137218499516929	0.4415720687767253	0.6838593060345171	0.8298395622190688	0.39295719443539934	0.5683583776911713	0.15998039956381288	465
0.03659830093383789	0.0007488634676085401	0.003964757919311524	8.109689423859483e-05	mse		0.0	50	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.4598681261192409	0.4561674695854451	0.833794903097959	0.8441710555701892	0.39425792003110494	0.5917100184114923	0.19621425824631566	377
0.036115169525146484	0.0007398211874877866	0.003700590133666992	0.00017902568994499846	mse		0.0	50	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.6350407065611181	0.5709067032491901	0.9578728614999297	0.8098049382015311	0.4537176216380955	0.6819581465991296	0.1754291950159275	41
0.036768770217895506	0.000995811560193357	0.0038681983947753905	7.32671737271187e-05	mse		0.0	50	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.6856686973104673	0.6484979931248855	0.9094005012764002	0.7940687903737818	0.43724518555514436	0.6937893021106695	0.1545345728253635	13
0.03767905235290527	0.0008903809761164176	0.004041719436645508	0.00016790961851994636	mse		0.0	50	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.6459086899325829	0.6717018546738056	0.9622647935212434	0.6378697919661142	0.337213347213282	0.6513241880929711	0.19374374830229632	171
0.0003397941589355469	2.7747825765866595e-05	0.0	0.0	mse		0.0	50	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}								1917
0.0003053188323974609	3.0351574728155066e-05	0.0	0.0	mse		0.0	50	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}								1916
0.00031409263610839846	2.692614610260474e-05	0.0	0.0	mse		0.0	50	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}								1915
0.068902587890625	0.000605180629082559	0.0068130970001220705	0.00027276770999818393	mse		0.0	100	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.5868801026979322	0.41014282179616524	0.943008168767273	0.8523376341329691	0.16543340335380785	0.5876008957707963	0.28006633840035383	405
0.07325577735900879	0.005537978303760631	0.006912517547607422	6.871989456989643e-05	mse		0.0	100	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.5576638353078824	0.42300932598808116	0.758436610231864	0.8424552867134991	0.2097445559819947	0.5553714827511885	0.22423604182321175	527
