mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__n_estimators	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.011798477172851563	0.0007573196830909984	0.0018335342407226562	7.815804681293851e-05	mse		0.0	10	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	-0.13280162379200844	-0.13657810264121473	-0.03535727955640122	-0.14908526714165848	-0.46151445681862624	-0.18306734598998184	0.1450473932979911	1333
0.012359714508056641	0.00015394158706510676	0.0017322540283203126	4.9835437437147695e-05	mse		0.0	10	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.2902668350809131	0.19241208037309665	0.1552552591134584	0.23565368885898186	0.16991534122449103	0.20870064093018817	0.049001094552477954	473
0.01326446533203125	3.9755581373191716e-05	0.0017588138580322266	2.1988863563859615e-05	mse		0.0	10	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.39532485502081804	0.2916550159118494	0.2532816478903406	0.39673104251578195	0.3536164320797398	0.33812179868370595	0.05710399262531461	283
0.014296674728393554	4.2184217884676896e-05	0.0017655849456787109	3.959287780685816e-05	mse		0.0	10	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.3242871121701667	0.4725258036782304	0.3995709889553345	0.5027874554295491	0.4653880517589799	0.43291188239845213	0.06390229405060736	189
0.014606857299804687	0.0007450273599021823	0.0016714572906494141	9.576103524913684e-05	mse		0.0	10	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.4080181870852858	0.5186792253308168	0.4745679259352956	0.5950020380553492	0.49964896701834016	0.4991832686850176	0.06079232347244081	139
0.013990116119384766	0.00042747568024565833	0.001521158218383789	9.39934700703544e-05	mse		0.0	10	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.5299775634442876	0.5217655547843276	0.5896028323073754	0.6061135774146782	0.4928880514332439	0.5480695158767825	0.042797991970758016	77
0.014323663711547852	0.0002653055015366884	0.0014768123626708984	4.209621490406157e-05	mse		0.0	10	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.4953963400310205	0.4953334322656455	0.5314892274365549	0.622261439910516	0.5408864528410905	0.5370733784969655	0.0464368963930698	85
0.0003394603729248047	3.916409624582154e-05	0.0	0.0	mse		0.0	10	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}								1920
0.0003195285797119141	2.7247978959398133e-05	0.0	0.0	mse		0.0	10	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}								1919
0.0003235340118408203	1.3531593432941841e-05	0.0	0.0	mse		0.0	10	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}								1918
0.045425939559936526	0.0015752268818987703	0.004500198364257813	0.0001975252905512697	mse		0.0	50	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	-0.07953517205245597	-0.1353382946834243	-0.0359945768098231	-0.1553899114135313	-0.4070102110710181	-0.16265363320605053	0.12919769477083332	1321
0.05015745162963867	0.0006698148483257164	0.004481792449951172	8.896432019918696e-05	mse		0.0	50	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.28477229471792387	0.21494563574765124	0.239812680001794	0.34582838279784844	0.2105284542327014	0.25917748949958375	0.05071814809152326	419
0.059330415725708005	0.0020939501959098433	0.005435752868652344	0.0009353843562433873	mse		0.0	50	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.41689004417376485	0.30902518089923414	0.26365269480858244	0.40664452567821074	0.3805902192164886	0.3553605329552562	0.05934603298777244	243
0.06574602127075195	0.0015336341281411527	0.004638528823852539	0.00011575978005940792	mse		0.0	50	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.36509773693200676	0.48410201342383385	0.44806572502273656	0.5029687352358567	0.4848638315632716	0.45701960843554107	0.0492947911327974	175
0.07004179954528808	0.0021748697336371643	0.0061514854431152345	0.0017502485407396877	mse		0.0	50	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.43937913927118477	0.5431330376641805	0.5175708000440613	0.6021432880101969	0.5313570465969127	0.5267166623173073	0.05232914319527939	101
0.07495207786560058	0.0006505532426390209	0.006114435195922851	0.002409110988878527	mse		0.0	50	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.5239159739458599	0.5828381924058724	0.6098631265263674	0.652959535949392	0.5588296061020591	0.5856812869859103	0.043943541038854145	27
0.07769355773925782	0.0012926279802461596	0.006639242172241211	0.0023626390290232735	mse		0.0	50	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.5344115827993886	0.5712033859070488	0.5786191327766217	0.6529118611606473	0.5550769067749921	0.5784445738837396	0.04020645301053581	35
0.0003194332122802734	2.9959417196587392e-05	0.0	0.0	mse		0.0	50	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}								1917
0.00030069351196289064	1.4214546877965325e-05	0.0	0.0	mse		0.0	50	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}								1916
0.0003055572509765625	2.604971476644818e-05	0.0	0.0	mse		0.0	50	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}								1915
0.10319819450378417	0.004941324283859669	0.011265945434570313	0.002246439491068176	mse		0.0	100	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	-0.08562052145314647	-0.14834590455129915	-0.01665369368429981	-0.1548973760459027	-0.3934309274949499	-0.15978968464591964	0.12706856560425359	1297
0.10487070083618164	0.003374903070707764	0.01013178825378418	0.0020478573683611412	mse		0.0	100	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.2739671241709014	0.23394620042940717	0.24874428273150184	0.34576665063095724	0.2286452600123513	0.2662139035950238	0.04277042738061628	411
0.1122960090637207	0.0031472928717793543	0.008988761901855468	0.00041909360250607996	mse		0.0	100	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.4188942414523058	0.30948921356159564	0.27382693908879985	0.40804233497717923	0.38370162675977515	0.3587908711679311	0.05711075336244566	227
