mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__n_estimators	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.010204887390136719	0.00026483763280652975	0.0014673233032226562	6.48017312063795e-05	mse		0.0	10	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.9738275345531406	0.9869982960116837	0.978530326693349	0.973346984895928	0.9826344349368537	0.979067515418191	0.0052170995068729605	456
0.010489654541015626	0.00013354602507396223	0.0014390945434570312	2.7450252465485105e-05	mse		0.0	10	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.9932369074849869	0.9965396530768277	0.9907359718960969	0.9927274709024744	0.9923458905343396	0.993117178778945	0.0019049708284848389	227
0.010818004608154297	8.941262545164888e-05	0.0014430522918701173	2.6754176734032037e-05	mse		0.0	10	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.9930879085931681	0.9948093358696352	0.9910872895347462	0.9881269905055009	0.9943558325877597	0.992293471418162	0.0024506519903296003	300
0.011189413070678712	0.00011104701024192571	0.0014346122741699218	9.801758659637731e-06	mse		0.0	10	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.9935219999096147	0.9937515931155085	0.9932750764816527	0.9891431222082435	0.9954643010131282	0.9930312185456295	0.0020907633048037238	237
0.011412668228149413	0.00010801949921088317	0.0014184951782226563	1.2112602437812442e-05	mse		0.0	10	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.9939156155655894	0.9951421722508379	0.9947055510286166	0.9910774455399407	0.9917390312158199	0.9933159631201609	0.0016200773183700935	221
0.011648464202880859	0.00011446549231214023	0.001432180404663086	1.419101350644381e-05	mse		0.0	10	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.9948839654146847	0.9956372400345805	0.9910750844018542	0.9887185197330718	0.995571254213282	0.9931772127594947	0.002792671138479605	225
0.011966276168823241	0.00012191602523106335	0.0014231204986572266	1.109709793685063e-05	mse		0.0	10	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.9955683625089425	0.9964180159455046	0.9887197206728789	0.9920910437590011	0.995636876461897	0.9936868038696448	0.0028989974558735606	197
0.012163066864013672	0.00010719386283684627	0.0014216899871826172	1.108479743655799e-05	mse		0.0	10	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	0.9922104641102687	0.995847168241023	0.9908477218935903	0.9908099564794205	0.9957690414699417	0.9930968704388489	0.002270638537322491	229
0.01244039535522461	0.00017688212521222867	0.0014327526092529296	1.999113839628827e-05	mse		0.0	10	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	0.994361412905592	0.9961394673192755	0.9938047425898823	0.9910381243255774	0.9969172055656753	0.9944521905412003	0.002049706298481313	145
0.012656831741333007	0.00014830928083809462	0.0014453411102294921	2.59963292235537e-05	mse		0.0	10	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	0.994580236663571	0.9967128085054129	0.9907481539543855	0.9922060924466111	0.9957116020976018	0.9939917787335164	0.002209880330772626	173
0.04332489967346191	0.00017779379720182128	0.004312944412231445	1.6246367514048226e-05	mse		0.0	50	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.9764241436842085	0.9871820384382318	0.9796374306357023	0.9742581262121595	0.9830110109492519	0.9801025499839107	0.004614815274728933	448
0.045829486846923825	0.000164926344623451	0.00433807373046875	2.8624292731990855e-05	mse		0.0	50	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.9935331413315387	0.9962739700070499	0.9902447930637047	0.9915943568244698	0.992665343782599	0.9928623210018725	0.002029154234473034	255
0.0476776123046875	0.00021030554597178936	0.004357004165649414	1.030078634776679e-05	mse		0.0	50	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.9942902944410449	0.9945869748368092	0.9913223879331914	0.9891595810596925	0.995273762433753	0.9929266001408981	0.002319034569367051	249
0.049358177185058597	0.0002042570469438715	0.004388093948364258	2.586594363234619e-05	mse		0.0	50	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.995077548622424	0.9946236421694191	0.9936618104334939	0.9921898514944522	0.9955726007961967	0.9942250907031972	0.001196728417400195	159
0.051076650619506836	0.00019487839378184491	0.004357624053955078	1.5721459224697017e-05	mse		0.0	50	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.9952801665339704	0.9969938278702593	0.9937916415685606	0.9930510771033083	0.9957738560614839	0.9949781138275166	0.0014077451189917118	113
0.05232224464416504	0.00016992857349657837	0.004362773895263672	3.162850482439949e-05	mse		0.0	50	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.9956820731390142	0.9974550774760941	0.9929727506389111	0.99344629538036	0.9962905582421258	0.995169350975301	0.0017051984641006967	87
0.05359740257263183	0.0003269379094846267	0.004370355606079101	2.9831719205198224e-05	mse		0.0	50	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.9956988081696804	0.9968697515763342	0.9924202036039054	0.9925865934317969	0.9964712057727058	0.9948093125108846	0.001920771842623782	121
0.05469331741333008	0.0003097809802204598	0.004402923583984375	4.1632936002861004e-05	mse		0.0	50	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	0.9954301302517647	0.9971782844818775	0.9929643802083898	0.9933221019739079	0.9969258535161426	0.9951641500864166	0.0017585909445187273	89
0.056020689010620114	0.00022784721461407867	0.004424858093261719	3.269392517281539e-05	mse		0.0	50	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	0.9957425633484758	0.9965938465575047	0.9942216595109042	0.9932406061453576	0.9962164544323028	0.995203025998909	0.0012701725420424226	79
