mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__n_estimators	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.014162063598632812	0.002422841588405844	0.002182340621948242	0.00035697424604273	mse		0.0	10	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.7598395958698225	0.9014047318066959	0.828832123430554	0.7362066060364085	0.8623052062716463	0.8181028619712415	0.06214581182184888	465
0.014688682556152344	0.0028343648934253235	0.002212810516357422	0.00045405055159817816	mse		0.0	10	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.7602805825665037	0.9255448714997012	0.9609098850512628	0.9414590164268956	0.9744118022499679	0.910443365752127	0.0789565580861722	29
0.016368389129638672	0.0013497147197719733	0.002560329437255859	0.00022203534034923836	mse		0.0	10	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.7594124890628373	0.9200165428654998	0.9300630527568786	0.8933735913856087	0.9813578508708798	0.8951393265995596	0.0752213195801234	95
0.015198040008544921	0.003358675722096443	0.0024840831756591797	0.0006563777364871497	mse		0.0	10	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.7249559392025728	0.8957936057083201	0.9158596487853686	0.9165076147404236	0.97956269434897	0.884262434046633	0.08653572807076203	143
0.011947441101074218	0.00228030848216131	0.0017579555511474609	0.00033213830662338586	mse		0.0	10	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.6930932516662317	0.8795125294354037	0.9157507100426319	0.8889664741901444	0.9714309640019105	0.8672598039175198	0.09498954822618354	264
0.010763168334960938	0.001635590634835908	0.0018198013305664063	0.0004286493784964287	mse		0.0	10	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.68928401283251	0.939671520903433	0.9416940791110823	0.900585353296659	0.9320259336208532	0.8786768243384319	0.09842980469826833	156
0.01239633560180664	0.002668026306848735	0.001876497268676758	0.00047523158130078827	mse		0.0	10	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.6750254109124042	0.9045228899802765	0.9223724332572976	0.8905533576719673	0.9462397399410717	0.8654153449822672	0.09956623388301421	298
0.012698554992675781	0.0030284862041407017	0.002169179916381836	0.0007276382138457029	mse		0.0	10	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	0.6730004669668714	0.8017449927113159	0.9242698780961222	0.5995187866879848	0.9645865469448157	0.7909748386264269	0.13906980124870663	481
0.013940858840942382	0.0038769016358444304	0.0024870872497558595	0.0011090388229016155	mse		0.0	10	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	0.5813291925697398	0.8270557954702897	0.9332208849755474	0.9552315719649824	0.9587919666477712	0.84673981103296	0.14481538463469645	405
0.015625143051147462	0.005467966826782565	0.0024501323699951173	0.0010207641874823929	mse		0.0	10	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	0.6474126883734208	0.8741630900662742	0.9065592229262313	0.8616305094155274	0.968977757629464	0.8490334069818153	0.1099567764918684	395
