mean_fit_time	mean_score_time	mean_test_score	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
16.96498155593872	0.6777162551879883	2.8518010331361294e-06	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	76	1.8781752236796123e-05	-2.1453642399249517e-05	1.1227293261861782e-05	0.9301973624964364	0.015483962437508506	1.7461069038190178e-05
33.05786029497782	0.6099545160929362	0.025488142184047345	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	61	0.025642718214906268	0.02836634313356501	0.022455365203670752	3.993140391438193	0.049312971405171734	0.0024156207392595557
49.29392989476522	0.6212080319722494	0.0473961485010647	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	43	0.06413569523638607	0.024407435402179822	0.0536453148646282	3.054370677812225	0.01652841812374876	0.016810169888952568
54.388960679372154	0.619265079498291	0.07113458748207058	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	29	0.0625107629649847	0.06802228030395663	0.0828707191772704	5.76407019283219	0.04691112624581092	0.00859832527180933
77.55628935496013	0.6774309476216634	0.108337685658404	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	17	0.06309827550293456	0.11616441828944157	0.14575036318283585	8.258618628227886	0.02703767178738762	0.034193422439799094
83.2377339998881	0.7245879173278809	0.10809913853613691	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	19	0.06238263413613321	0.1161644182894418	0.14575036318283574	6.665126602887724	0.07184978964269764	0.03450923658699126
97.67640924453735	0.7737189133961996	0.13093049546676183	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	12	0.08865341875819699	0.15838770445925276	0.14575036318283574	8.3439546554222	0.04845844169241951	0.030336325968499278
88.9437731107076	0.6916656494140625	0.13100660574485024	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	10	0.08888174959246276	0.1583877044592522	0.14575036318283574	0.8819455611068194	0.026183275573804985	0.03023026329170442
89.00858370463054	0.6724555492401123	0.15475218569723223	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	1	0.1601184894496086	0.15838770445925243	0.14575036318283563	9.224110875443376	0.013595497195677453	0.006404348033757149
72.4138838450114	0.6489444573720297	0.15412068672284052	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	3	0.15822399252643338	0.15838770445925243	0.14575036318283574	1.0999174449927456	0.013810444895880212	0.005919089880632292
