mean_fit_time	mean_score_time	mean_test_score	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.040701071421305336	0.0009081363677978516	0.35001435750667736	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	82	0.36548160532484564	0.3280345669779179	0.3565269002172686	0.0074528781840822065	5.06574495673133e-05	0.015966215992046576
0.05234169960021973	0.0009745756785074869	0.386286814973995	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	60	0.40869392284348127	0.3597013678023595	0.39046515427614414	0.007740563248307862	3.581960897028948e-05	0.02021816842771619
0.05034804344177246	0.0009098052978515625	0.39055076176205655	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	59	0.413349320279915	0.36362963245681434	0.39467333254944026	0.0034571379676683134	4.110813850695109e-05	0.0205062353400031
0.08139872550964355	0.0008434454600016276	0.3945184480001324	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	58	0.4166558366395702	0.368725332224794	0.39817417513603315	0.005761931182867785	0.00011099084099570952	0.01973755420567335
0.08885153134663899	0.0009283224741617838	0.4005778138239959	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	56	0.42212349676189087	0.37792118088861715	0.40168876382147944	0.027932554306280048	7.612819681058278e-06	0.01806261036068427
0.1267406145731608	0.0007670720418294271	0.4063694697901904	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	51	0.42813974864418924	0.3827978664683517	0.40817079425803027	0.004176144120667471	0.00010757660703949621	0.018554516919799934
0.12673155466715494	0.0007619063059488932	0.41112027328107464	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	48	0.43062595761002587	0.3895050763332035	0.4132297858999946	0.005599066180351244	4.921378894875059e-05	0.01685366927136178
0.11856579780578613	0.000701904296875	0.41316287389150536	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	46	0.43099148255056563	0.3930217902623415	0.415475348861609	0.006540232793338876	8.858996198243282e-06	0.015587068111763311
0.12221447626749675	0.0008814334869384766	0.3799796691294012	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	68	0.38781545745241675	0.3714172526680709	0.3807062972677159	0.003311255171827407	0.0001180137447533089	0.006714227251435502
0.001368125279744466	0.0	0.0	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	99	0.0	0.0	0.0	0.00018015836468841413	0.0	0.0
0.010989983876546225	0.0007266998291015625	-1.9164172038069422	1.0	False	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	140	-1.9043664995666267	-1.892088450319581	-1.9527966615346193	0.0022565875746251357	9.809082382844903e-05	0.026207967385868197
0.022481838862101238	0.0007544358571370443	-1.915542004792357	1.0	False	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	139	-1.903296011460077	-1.891038622209328	-1.952291380707666	0.004232322792525182	3.444376110572849e-05	0.026463161444224247
0.024541298548380535	0.0006298224131266276	-0.570840430310662	1.0	False	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	126	-0.5474013275245369	-0.6000209934705025	-0.5650989699369469	0.0030665356018904715	1.8087715588793823e-06	0.02186215278334473
0.04037833213806152	0.0006352265675862631	-0.1326239305476057	1.0	False	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	119	-0.5331788614315751	0.061247409838487754	0.0740596599502702	0.008417561968953246	1.4164462744380261e-05	0.2832834010078104
0.03960013389587402	0.0006395181020100912	0.14368956369701827	1.0	False	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	98	0.055514967502034884	0.3014767202457289	0.07407700334329104	0.004230773915683621	7.030541278392942e-06	0.11182941584526113
0.05639791488647461	0.000709374745686849	0.3260883020624386	1.0	False	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	91	0.33665431813832614	0.3063273971841697	0.33528319086482006	0.0067396132761916245	0.00010598688404270063	0.013984277331013166
0.07833059628804524	0.0006686051686604818	0.3364631173974574	1.0	False	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 7}	89	0.3459207093148734	0.31671622643529707	0.34675241644220167	0.005038249899298074	1.0595255368072392e-05	0.013967288240504397
0.09003861745198567	0.0007294019063313802	0.35462483579390575	1.0	False	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 8}	80	0.36811820673180595	0.33455044162930836	0.361205859020603	0.002618613510769875	5.2123170361336334e-05	0.014472528310028394
0.0953962008158366	0.0007468064626057943	0.35598397395574755	1.0	False	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 9}	78	0.3659568717551773	0.33809386916011575	0.36390118095194957	0.004062520435683245	5.957899601413971e-05	0.012678021753376583
0.0009930928548177083	0.0	0.0	1.0	False	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 10}	99	0.0	0.0	0.0	1.2213507398025278e-05	0.0	0.0
0.018287181854248047	0.0006455580393473307	0.3853325255177528	1.2	True	1	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	61	0.40091553217924103	0.36555477121132396	0.3895272731626934	0.0011399675144376704	6.789010613607877e-05	0.014737543551783949
0.0256192684173584	0.0006237030029296875	0.40242828537320235	1.2	True	2	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	55	0.4180923426765515	0.3840298933023434	0.40516262014071214	0.0006855395304447003	1.8303964345616566e-05	0.01403970688934856
0.047983646392822266	0.0006977717081705729	0.412317434501298	1.2	True	3	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	47	0.4279617364034337	0.3954807218198164	0.41350984528064383	0.0039902095858752335	5.590609246328638e-05	0.013287097995055579
0.06218846638997396	0.0006315708160400391	0.4173816382151275	1.2	True	4	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	44	0.43276470173877535	0.40002630081611834	0.4193539120904888	0.005656097068250248	2.167730601149536e-06	0.0134379592181435
0.09926883379618327	0.0006682872772216797	0.42240493284103797	1.2	True	5	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	40	0.4389067104857981	0.4043029780685877	0.4240051099687282	0.03708818669223794	3.543865821826064e-05	0.014172155785917238
0.15023120244344076	0.0006630420684814453	0.42537129175835514	1.2	True	6	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	32	0.4415648078277704	0.4101328034494939	0.4244162639978012	0.011284025165135748	1.1488708308369406e-05	0.012849819280871108
0.16070071856180826	0.0006769498189290365	0.4244647740618841	1.2	True	7	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	35	0.43983429779249905	0.4083159228837574	0.42524410150939573	0.016812917107120143	1.1800047138349224e-05	0.01287911753381762
0.15320769945780435	0.0007202625274658203	0.4175632042833687	1.2	True	8	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	43	0.4382467815081793	0.39155681755210514	0.4228860137898216	0.005056958357672531	1.159704828931361e-05	0.019429143218995623
0.1792613665262858	0.0007613499959309896	0.4063407296383741	1.2	True	9	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	52	0.4260051398441209	0.3693284120981509	0.4236886369728504	0.008935315649747979	7.642454982158191e-05	0.02618874164804264
0.0014412403106689453	0.0	0.0	1.2	True	10	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	99	0.0	0.0	0.0	1.9077459557275095e-05	0.0	0.0
0.014399210611979166	0.0007271766662597656	-1.8608585789185212	1.2	False	1	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	138	-1.8507115146847397	-1.831509333929259	-1.9003548881415653	0.0009969202800772675	3.6005152555427226e-05	0.02900746763764197
0.018482049306233723	0.0007327397664388021	-1.8607485851597012	1.2	False	2	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	137	-1.851390488129673	-1.828926357427184	-1.9019289099222467	0.0016193857143816577	9.165126357555212e-05	0.030528933300681262
0.03946105639139811	0.0008041063944498698	-0.5666981792298884	1.2	False	3	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	125	-0.5476768518635999	-0.5952394875900162	-0.5571781982360491	0.004815460050001547	4.288015571281345e-05	0.020551133105877466
0.0492554505666097	0.0007979075113932291	-0.13059673095062946	1.2	False	4	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	118	-0.5318213837716121	0.06354125934888788	0.07648993157083595	0.006286607091746573	3.2722943950051096e-05	0.28375791742442064
0.07103490829467773	0.0007800261179606119	0.1487193806320038	1.2	False	5	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	97	0.05773571855721493	0.3120956724660201	0.0763267508727763	0.02524035463879901	9.58138850538715e-05	0.11577353229679288
0.11784744262695312	0.0008843739827473959	0.3348920533815104	1.2	False	6	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	90	0.3438469248103301	0.3172826091231876	0.3435466262110135	0.008592499724115936	2.9305340878753574e-05	0.012452360957596775
0.20853877067565918	0.0008854866027832031	0.3458621822042196	1.2	False	7	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': False, 'preprocessing_1__k': 7}	85	0.3557465358546502	0.32718860161282537	0.3546514091451832	0.007297645159391307	2.427736522692344e-05	0.013211782234175639
0.21630358695983887	0.0009122689565022787	0.36702992229051185	1.2	False	8	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': False, 'preprocessing_1__k': 8}	74	0.3779612709587684	0.34951639434913306	0.373612101563634	0.00871990692062212	1.8603100975252947e-05	0.012510570579100551
0.2133772373199463	0.0009787877400716145	0.36834093501289933	1.2	False	9	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': False, 'preprocessing_1__k': 9}	73	0.3774983060414062	0.3487341339632555	0.3787903650340363	0.0053756608873748515	3.767231507038511e-05	0.013874132757529878
0.0015975634256998699	0.0	0.0	1.2	False	10	{'estimator__epsilon': 1.2, 'estimator__fit_intercept': False, 'preprocessing_1__k': 10}	99	0.0	0.0	0.0	2.8340293660466915e-05	0.0	0.0
0.018694480260213215	0.0007881323496500651	0.3975582419591143	1.35	True	1	{'estimator__epsilon': 1.35, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	57	0.41272241381317354	0.3790852530833634	0.4008670589808063	0.0001180632391188839	3.367380512069071e-05	0.013930203349868928
0.028983354568481445	0.0011693636576334636	0.4165353975188794	1.35	True	2	{'estimator__epsilon': 1.35, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	45	0.43031861147701855	0.400549995283766	0.41873758579585385	0.0007079964320748687	0.0005182971444404309	0.01225234269900324
0.06336156527201335	0.000835259755452474	0.4245665156595614	1.35	True	3	{'estimator__epsilon': 1.35, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	34	0.43818377142342924	0.40995437649706234	0.4255613990581927	0.004379186342859229	3.3169804818962744e-06	0.011546053559834527
0.09094031651814778	0.0009145736694335938	0.4283187601323636	1.35	True	4	{'estimator__epsilon': 1.35, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	31	0.44178506794468897	0.4129939131269872	0.4301772993254147	0.008693104856708945	6.198791356508864e-05	0.01182717985216815
0.09988236427307129	0.0007328192392985026	0.43287370300573663	1.35	True	5	{'estimator__epsilon': 1.35, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	24	0.44776404389963353	0.4169281833009082	0.4339288818166682	0.01373916628485658	0.00010594879812250177	0.012610779158013584
0.18696856498718262	0.0008443991343180338	0.43554247180419514	1.35	True	6	{'estimator__epsilon': 1.35, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	16	0.449681987731974	0.42259518565924614	0.4343502420213654	0.005801032106899711	4.616271887288922e-06	0.011090229048523843
0.18160025278727213	0.0007332960764567057	0.43460488502085437	1.35	True	7	{'estimator__epsilon': 1.35, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	18	0.4488232042715953	0.42145664061278876	0.43353481017817896	0.018483567895566908	9.110903955214682e-05	0.011197946143514369
