mean_fit_time	mean_score_time	mean_test_score	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.020943403244018555	0.00039537747701009113	0.26618058596634786	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	49	0.1850722163180505	0.3334545009464942	0.28025860931212143	0.000658863204454046	4.407857403017112e-05	0.061402961844851535
0.021765788396199543	0.00037606557210286457	0.44418979557685545	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	35	0.3855088670665823	0.5213606826671369	0.42587605600138256	0.008625829911098497	9.97629743391033e-06	0.05696427654310232
0.02432878812154134	0.00036327044169108075	0.4939111705969188	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	21	0.4670652214662204	0.5405181046939604	0.4742308040964336	0.01039731840575861	6.979147084585873e-06	0.03306110505859005
0.030660549799601238	0.00036915143330891925	0.5383007916486701	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	14	0.4951161798768474	0.5521064119643198	0.5678094666236773	0.005639360309083357	1.7814333879336104e-05	0.031245992859353044
0.0002586046854654948	0.0	0.0	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	50	0.0	0.0	0.0	1.0509064987482044e-05	0.0	0.0
0.00026424725850423175	0.0	0.0	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	50	0.0	0.0	0.0	1.2315472926018462e-05	0.0	0.0
0.00025161107381184894	0.0	0.0	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	50	0.0	0.0	0.0	5.507188205423487e-06	0.0	0.0
0.0002586046854654948	0.0	0.0	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	50	0.0	0.0	0.0	1.097301203034287e-05	0.0	0.0
0.00025590260823567707	0.0	0.0	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	50	0.0	0.0	0.0	9.06060310938873e-06	0.0	0.0
0.0002631346384684245	0.0	0.0	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	50	0.0	0.0	0.0	1.1118818286438017e-05	0.0	0.0
0.013471523920694986	0.0003619988759358724	-0.006489908293769145	1.0	False	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	134	-0.15257696535137888	0.165965752022175	-0.032419811681059674	0.0021813350369179964	8.601445670063616e-06	0.13136084201700632
0.023369868596394856	0.0003654162089029948	0.4129051133237124	1.0	False	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	42	0.37134145525231366	0.49672556933075207	0.37077313117807553	0.006558712659929961	4.562600483705941e-06	0.05922602057543145
0.01661229133605957	0.0003714561462402344	0.48778620299846603	1.0	False	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	28	0.459369004154505	0.5343584694949225	0.4697164722794358	0.002332557808551873	1.164270613632158e-05	0.03317703999363539
0.02378225326538086	0.00037034352620442707	0.5470242713279245	1.0	False	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	13	0.5127420203697348	0.575735447772804	0.552698295543812	0.002430757972906451	1.0341859143999438e-05	0.02603390708076457
