mean_fit_time	mean_score_time	mean_test_score	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.043796698252360024	0.0013167858123779297	0.9522969374528732	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	83	0.9953978794596027	0.9234828804279805	0.9380100524710364	0.004689315684416346	0.0002454281208405668	0.031048650891707875
0.02572774887084961	0.0006648699442545573	0.9634003007859014	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	51	0.9933332083857299	0.9675596265416702	0.9293080674303045	0.0034678140756606445	2.16391039748327e-05	0.0263031007252944
0.024662494659423828	0.0006721814473470052	0.9644224480110436	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	43	0.9925849173205892	0.9663281121363424	0.9343543145761992	0.0001494536519047931	1.1700067712952932e-05	0.02381070404688582
0.03290327390034994	0.0007864634195963541	0.9649263593296065	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	41	0.9919638869857907	0.9677070164266908	0.9351081745763378	0.0024610130887530303	0.0001334451787352552	0.023294377702431122
0.040597995122273765	0.0010305245717366536	0.9628652434581134	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	55	0.988608892409719	0.9647524363839936	0.9352344015806279	0.00014831211364808438	1.248356482638752e-05	0.021830867911755952
0.04253570238749186	0.0010378360748291016	0.9630521784303386	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	53	0.9883695926883371	0.9627164093379753	0.9380705332647036	0.00014699639226539672	5.939765593546166e-06	0.02053587755430472
0.04532519976298014	0.0010410149892171223	0.9624181176278696	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	57	0.9879993471165087	0.9614499659977203	0.9378050397693795	0.0009082730373401551	2.6502262456533813e-05	0.020503172286238037
0.04624183972676595	0.0010315577189127605	0.9616711693020532	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	63	0.9883017164361134	0.9584651168847772	0.9382466745852692	0.00017659391606642279	1.5526320344925835e-05	0.020560251015802024
0.0480185349782308	0.0010141531626383464	0.9671747882575243	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	35	0.9877015992086106	0.969142529884306	0.9446802356796569	4.5574896127635694e-05	3.055315460640762e-06	0.017618426628673432
0.050144036610921226	0.0014195442199707031	0.9641068846963893	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	45	0.9876597978453575	0.9635482097571354	0.9411126464866749	0.0003239312981482834	0.0005347160909277929	0.019006900732240022
0.03225851058959961	0.0009549458821614584	0.9522969374528732	ls	auto	3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	83	0.9953978794596027	0.9234828804279805	0.9380100524710364	0.0001433259919805435	5.1138176193218094e-05	0.031048650891707875
0.03444051742553711	0.0009519259134928385	0.9634003007859014	ls	auto	3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	51	0.9933332083857299	0.9675596265416702	0.9293080674303045	9.971617770663171e-05	1.5846417916530345e-05	0.0263031007252944
0.03533220291137695	0.000915368398030599	0.9644224480110436	ls	auto	3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	43	0.9925849173205892	0.9663281121363424	0.9343543145761992	0.0013540824606746655	4.09091514744341e-05	0.02381070404688582
0.05307960510253906	0.0013210773468017578	0.9649263593296065	ls	auto	3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	41	0.9919638869857907	0.9677070164266908	0.9351081745763378	0.014357563907701543	0.0003662479298339026	0.023294377702431122
0.03535588582356771	0.0008449554443359375	0.9628652434581134	ls	auto	3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	55	0.988608892409719	0.9647524363839936	0.9352344015806279	0.00884352351624463	0.00021595415652036663	0.021830867911755952
0.029068549474080402	0.0006883144378662109	0.9630521784303386	ls	auto	3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	53	0.9883695926883371	0.9627164093379753	0.9380705332647036	5.480147838094919e-05	2.0814911447255276e-05	0.02053587755430472
0.030254602432250977	0.0007175604502360026	0.9624181176278696	ls	auto	3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	57	0.9879993471165087	0.9614499659977203	0.9378050397693795	0.00020874033371605098	3.183421277998473e-05	0.020503172286238037
0.03146592775980631	0.0007342497507731119	0.9616711693020532	ls	auto	3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	63	0.9883017164361134	0.9584651168847772	0.9382466745852692	0.0003303716697034327	2.959742576861176e-05	0.020560251015802024
0.032988548278808594	0.0006883144378662109	0.9671747882575243	ls	auto	3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	35	0.9877015992086106	0.969142529884306	0.9446802356796569	0.0002781694726362424	9.774192513897573e-06	0.017618426628673432
0.04673051834106445	0.0009914239247639973	0.9641068846963893	ls	auto	3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	45	0.9876597978453575	0.9635482097571354	0.9411126464866749	0.008554835975241796	0.0002205985931728345	0.019006900732240022
0.021422386169433594	0.0006543000539143881	0.9522969374528732	ls	log2	3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': 'log2', 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	83	0.9953978794596027	0.9234828804279805	0.9380100524710364	0.00045318177216651577	3.60395179938321e-05	0.031048650891707875
0.021717548370361328	0.0006618499755859375	0.9591640775032096	ls	log2	3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': 'log2', 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	69	0.9755835982287536	0.9448909667265046	0.9570176675543707	0.0009020340633590898	4.3970402066689994e-05	0.012621798970684751
0.022370258967081707	0.0007842381795247396	0.9370352504560574	ls	log2	3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': 'log2', 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	102	0.9578435607454603	0.9256176266883038	0.927644563934408	0.0002460406833787647	8.148483725309954e-05	0.014736947930852003
0.02808070182800293	0.0008585453033447266	0.9594974857691492	ls	log2	3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': 'log2', 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	67	0.9759156986493984	0.9494020506730496	0.9531747079849997	0.003279619320464551	0.00014548626513393988	0.011711149144703593
