mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__alpha	param_estimator__fit_intercept	param_estimator__l1_ratio	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.003955297470092774	0.001934968252167903	0.0008966732025146485	0.00018380225518010098	0.1	True	0.0	1	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 1}	-0.009027903419063454	0.006998688133315056	0.003111194267282791	0.00640674490062465	0.0012430645753095382	-0.016062155550151447	-0.013097791093032107	-0.012084545217684095	-0.010092219571661731	0.007108155574114261	-0.00013883716086637854	-0.035655369486607524	0.00646470091945861	-0.015264610795802547	-0.051214372469505554	-0.01659789890405805	-0.028852607785454287	-0.014110592842955239	-0.02173007667701765	0.007381606794589657	-0.0007563472372993374	0.0026461050594135394	0.0030061113232469072	0.0031047318349743946	0.006445216438803136	0.0039258759142342115	-0.016369121255098706	0.006075167340856558	-0.0006359280906798048	0.00585389520372237	0.0061203773030291675	0.0037735960850938666	0.006476723894909275	0.006473105962880532	0.006353753496395664	-0.01344506285176239	-0.07404486633170482	-0.06610340210779375	-0.025667673911081712	0.006591998756132811	-0.007876959131198902	-0.03789554311050547	-0.002047739292931672	-0.014640112901591174	0.0018865369559556422	-0.1622323375254502	-0.15084695706982876	-0.005626726354649447	-0.011677591331514137	-0.06486708824960585	-0.01592071010516971	0.035026388633509487	546
0.0040481042861938476	0.0005031309635618273	0.0009461355209350586	0.00015795676127941557	0.1	True	0.0	2	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 2}	0.7192432028202862	0.6869780318220686	0.6892687941370043	0.4950138281715005	0.6322057004446382	0.5467775547219997	0.6079906499201365	0.6644847162121201	0.611373825590183	0.7561291436229005	0.7113765517421575	0.6750293412277861	0.6156484681065169	0.6008373983203366	0.6086808589389654	0.7115691166033555	0.6683021135632328	0.647999447102851	0.6137873069495412	0.6237111048310178	0.6519884874186332	0.7151733454176787	0.747554371819627	0.48363517541370915	0.6194172156358685	0.48122911566941706	0.7802110136116948	0.6944918569309169	0.6540191615640562	0.595156091835987	0.6778776975376991	0.6538144185419072	0.7738410991977751	0.474748728828978	0.6347635835583951	0.6840257921344621	0.6761484623714394	0.5528567779605402	0.6517594572906003	0.6461702096133211	0.6383680256915473	0.5955491205010176	0.7292714117263368	0.60270798944756	0.64921676597631	0.5814988875217442	0.7114746479547065	0.6871857226255013	0.5484944468517152	0.6408629239556134	0.6425280093450242	0.0711745711750625	441
0.004034461975097656	0.0006607539083407771	0.0008956480026245117	0.00014774619014120232	0.1	True	0.0	3	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 3}	0.7415164890974435	0.6883346417403793	0.6957136342288792	0.4906849171721335	0.6508064709699031	0.5682654666144152	0.6025852292119557	0.6822176807048961	0.6303276035918504	0.7440414496263031	0.7193565806909716	0.6932744008984084	0.623686175441398	0.6121029815153041	0.6207312230822882	0.7340655056553266	0.6932395986890098	0.6569965596094505	0.6168845180414093	0.609297340123355	0.667953574927475	0.7020967834070473	0.7572653070610945	0.49533556181526317	0.63782426446375	0.44967903518672325	0.7876406931368842	0.716955382878042	0.6728212065465706	0.5980175195173111	0.6972016244093229	0.646432072011845	0.7709104078609912	0.49141911402629446	0.6600828222162977	0.6822985282412009	0.6611980054878015	0.5883746021291734	0.6539346354768811	0.6690808509581083	0.6619136199130992	0.6069039042007149	0.7193968926022367	0.634777804394189	0.6517940304244989	0.613557803698904	0.7267952040439388	0.7117186358554035	0.5297938586106129	0.6437930586423721	0.651745663612587	0.07256219242880517	363
0.003958234786987305	0.0007942841861857363	0.000849452018737793	0.0002054725177160071	0.1	True	0.0	4	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 4}	0.7444181846160722	0.678999262562151	0.6980848734291634	0.5838496835595399	0.6805895857276854	0.5657254182221975	0.6798876197952151	0.7161204396399155	0.6408377125603706	0.7587243002750765	0.7477622301670466	0.7161651912756273	0.6617681559871135	0.5877200558665058	0.6979786929516544	0.7956098644341203	0.7098840803473332	0.6713463430528389	0.6833702337503	0.5723358240180236	0.6969832861828829	0.7358452303741496	0.8012783340065046	0.5755567325053783	0.644949126165601	0.53323872115533	0.7969788584100026	0.7829711393712587	0.7142578394389479	0.6169691594730454	0.7292188027745553	0.656207818895495	0.7366236913570801	0.5656770408911653	0.7012033894575099	0.7322907199245163	0.6831565744755164	0.6158846827245325	0.6830594029067505	0.7010994813151958	0.6861219947311117	0.6726587930702552	0.7358134926825782	0.6489928176648154	0.7368306658793149	0.6404306204754391	0.7301379105119796	0.7008956355843052	0.5999042488033952	0.7187579232797476	0.6834088553645701	0.06393781170422833	184
0.004174132347106934	0.0007170161392351915	0.0007944869995117188	0.0001961820983511539	0.1	True	0.0	5	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 5}	0.7317298155467546	0.7235708584841325	0.7238090949510321	0.606404326322949	0.7143870624121167	0.5580628930356109	0.7015821177131065	0.7015592207761003	0.6678172495238158	0.8096166155945539	0.7389347777023074	0.7216692195372616	0.6542780443743924	0.6258682000834626	0.7274598373245182	0.7921156088044465	0.7367571674377353	0.6700759536661509	0.7063127292628253	0.5575223197048378	0.7264676642802579	0.7560723825606791	0.7966495352060948	0.604340000487422	0.6250434369934975	0.5864479761487489	0.7904091092724799	0.7644992631405225	0.682516387775081	0.6362024266063173	0.7231099723375496	0.682376399081482	0.7413296367891757	0.6179734989436056	0.6919729005724478	0.752059674199751	0.699338654427296	0.6110354096339516	0.6876889068148044	0.7245118086786166	0.6826724598460716	0.6923236563447023	0.7079066153344173	0.6850607748160968	0.7279740272853625	0.6525691101807427	0.6770163233208619	0.7089939858826544	0.6453809553675911	0.7149201455605052	0.6933909112490503	0.05817524710239466	162
0.00443274974822998	0.0009728491209713102	0.0008107948303222656	0.00017204256279746444	0.1	True	0.0	6	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 6}	0.7003485561233382	0.7365445643279004	0.7300911488249224	0.6231122727059561	0.7050129293673733	0.5329729021375169	0.7181637630247297	0.7102909240289079	0.6807297965802439	0.8013175036207905	0.7552432671043297	0.7077678235900103	0.6570105502029018	0.6234495406880671	0.7428591993260822	0.7826469601414848	0.7270322471734636	0.6704916724897205	0.7180454833469494	0.5615130660216434	0.719798485447757	0.7530961823861692	0.8024772398352391	0.6234664438310553	0.6324590964895774	0.6043733807053568	0.7852434395221023	0.7604506997322075	0.6959381879515035	0.6312635822701791	0.7187200403446509	0.6871768805382098	0.7507109916805935	0.6356143714646332	0.6887036636855469	0.7482937153650104	0.6998399212758677	0.6256320509853358	0.6984660043558446	0.7368769964306405	0.6958273597807687	0.7070905121415734	0.7221776493981309	0.6591589209245342	0.7124543900938725	0.6696660698118715	0.6763641317396082	0.6992656854235519	0.6567043383001228	0.7271893413182777	0.6962632569069397	0.05640027444466456	102
0.004998049736022949	0.001082459657654816	0.0008632230758666992	0.0001943520806487975	0.1	True	0.0	7	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 7}	0.6937283385721682	0.736177846876492	0.7299855753847557	0.6231094920946383	0.6953286264409095	0.5332750464288775	0.7284758243553638	0.701682374056765	0.680144432151566	0.7958467888636702	0.7577759665442387	0.704702769331285	0.6566634511183138	0.6102240668325507	0.7434080942819415	0.7803116156085911	0.7141476486220075	0.6708876051994701	0.7187535133960901	0.5620900819917911	0.7302536373267703	0.7535575164336783	0.796254494321873	0.6369781179225205	0.6162879139773374	0.609407158549172	0.7971191921456642	0.7568151531186114	0.6932733921643099	0.6316505494930612	0.7177257175881077	0.7041419805071869	0.7503348642095788	0.6296710833584916	0.6880791563328821	0.7433405133719295	0.6977630592213402	0.6261552875273095	0.6868972821051731	0.7325203607236448	0.694811355805444	0.6989536670343266	0.7221222268925704	0.6483634137666517	0.7263698061553474	0.6700109788249783	0.6697305212511511	0.7136247664558872	0.657125562989141	0.7264801302625803	0.6953421870054798	0.05690253182726823	128
0.005604081153869629	0.0009745271729474315	0.0008767127990722656	0.00019122828200021899	0.1	True	0.0	8	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 8}	0.6937952844587862	0.7178424803545398	0.7317904222126829	0.6289181227653828	0.71037914762683	0.5525388782592567	0.7141313404545232	0.7044518682665598	0.6822393385004174	0.8075631643865425	0.7578161915616926	0.7165546293600711	0.6590298065975218	0.6109210972477304	0.7435510613292575	0.7744384367159111	0.732739149198669	0.6852347989741904	0.7189183058612925	0.5643950529372881	0.729344379325868	0.7571714860415175	0.7829860874485339	0.6253659671859602	0.617219574765655	0.6101069081039691	0.7954024253563386	0.7586228187177043	0.6972269834420692	0.6294079359940505	0.7300409536865147	0.70339561572349	0.7494806384419883	0.6357443917645289	0.6930392848003786	0.7442133579708623	0.7025412306477474	0.6215673672131747	0.6865541960571919	0.7417785780282536	0.6997201816998226	0.7024086753873509	0.7207477430930032	0.6480080786349949	0.7246559634503758	0.6851665626853334	0.6568811902612499	0.7116123972234897	0.6620921572925618	0.7300980601437919	0.6972891816428965	0.05578090621884611	80
0.005857963562011719	0.001119334126531372	0.0008941650390625	0.00018584543958855059	0.1	True	0.0	9	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 9}	0.6711526227924638	0.7233873350655476	0.745085661359458	0.6413252955621833	0.7141491699885583	0.5542935787580623	0.7227641107827292	0.7128623814102186	0.6827691148443611	0.8073785725560755	0.7650876024621276	0.7192036053799286	0.6628943536098635	0.6073494428738392	0.7524295819042496	0.7519197112396387	0.7329188627161662	0.692310876894839	0.7268105718676245	0.5748191699089575	0.733580134612664	0.7587772460889383	0.7900916611356854	0.6317374163949208	0.6238620818044971	0.6261746151020957	0.7900977985830203	0.7680333738207029	0.6988044746247246	0.6321312515803084	0.727270877985716	0.7122210128594855	0.7566589298342101	0.6504160020451994	0.6529786350222466	0.7549815857210025	0.7086797952028112	0.6257015316436888	0.6959038866685967	0.7480827019991649	0.680966267450771	0.7085381583329051	0.7261085417815782	0.665543078699083	0.7285826052733636	0.6956543512266927	0.6555549131817697	0.7049566978593735	0.665641327197808	0.7336680037416992	0.700320933792907	0.055023174654524096	33
0.006573128700256348	0.001140209162266647	0.000938868522644043	0.00017818375008533014	0.1	True	0.0	10	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 10}	0.6735500442196358	0.7346399264996616	0.7444433711586165	0.6553808035337827	0.7247172062516389	0.5702164269178879	0.7347906180402022	0.7168107334313992	0.6894027230364828	0.8088685190776426	0.7725505458436261	0.7094351124009133	0.6664512611092342	0.6172213164527911	0.7590115384974871	0.7522403293947502	0.7414809843945112	0.6995128944358973	0.7368596351154082	0.5638308577070854	0.7411758871659813	0.7472649965266356	0.7846293008332603	0.6427120818303876	0.6376360314034029	0.6390012058638008	0.7929281082279644	0.7792281025274063	0.6966086965000315	0.6274273729184721	0.7175438276650079	0.7244190733728961	0.7608823145793098	0.6569047561132292	0.6590947764841649	0.7571180822283636	0.7145315708525699	0.6399855158343778	0.6948908503158244	0.7490319367910308	0.6901769194858794	0.7127687548670358	0.7291195256316103	0.6340988298167334	0.740213224757762	0.6966719841731306	0.6552909668659388	0.6955478996466874	0.672905823087746	0.7443547530817389	0.7041891651640311	0.0545055073096781	1
