mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__alpha	param_estimator__fit_intercept	param_estimator__l1_ratio	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.07022551059722901	0.03899405394619065	0.0009945106506347656	0.00021494992988336834	0.1	True	0.0	1	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 1}	0.0012426078187520728	0.005240125929370065	0.0053157112020044694	0.0050066200083696	0.005327889078568293	0.0012995230670170832	0.00512654477157648	0.005491740813767576	0.004767297935820869	0.0044740279161412655	0.005148608399789478	0.0006258486903598648	0.005161025232434779	0.005065337373094669	0.004992643958930731	0.0048331101315475244	0.004492187531159431	0.005450879383039675	0.005810760440610352	0.003827806196343486	0.005187926393188769	0.005354038799023519	0.0013789772997438998	0.005159783993050282	0.005520409179930685	0.004861798676626505	0.0011001566685866493	0.004869807562706163	0.005518433597507144	0.005164318590024752	0.0012759077227699755	0.003481713600278824	0.005647452891366145	0.004831525617787769	0.00552232754130888	0.005027885824608003	0.0052923305948361365	0.005134557933620276	0.004504452993123187	0.004371714427933826	0.0009303015574574358	0.004544184176088373	0.005546263937079243	0.005294942991753371	0.005538806253459594	0.001251417374467323	0.004654690305176401	0.005511410898631719	0.0013766682207368985	0.0050040673138777025	0.004351144022478654	0.0015561586680463973	188
0.10666509628295899	0.046602536070996056	0.0009981632232666016	0.00020149725008255148	0.1	True	0.0	2	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 2}	0.00680700893685271	0.006577395319012913	0.006814446001619401	0.006431273929206172	0.0068193081738432415	0.00638999949342145	0.006573083069068897	0.00687913555393227	0.0062679970458694445	0.006004463631790635	0.006574608347423072	0.006349242677274769	0.006549880985623258	0.0064965363404438925	0.006512754279300315	0.0062464674549107535	0.005773993279817313	0.007137210635750568	0.0073857298155104445	0.00507608107594637	0.006637291516568222	0.006828922718937758	0.006778886596178202	0.00657278834134889	0.00695375388041064	0.0062807297302999165	0.0067701528065242655	0.0063036277669112906	0.006904521198426106	0.006679487666096939	0.0066675406269486315	0.004951862730549039	0.007192601119665576	0.00622313663115559	0.006967178227432758	0.00647259145408241	0.006786947319724512	0.006539052452053773	0.006005969412742007	0.005680720318216981	0.005720828094292307	0.00611225268707849	0.006948541071923553	0.006674075558582571	0.007069157093428702	0.006428521083152949	0.0061631795507061105	0.007006328446753973	0.006800249230894395	0.006455982652077474	0.006504873522676956	0.0004765700514775922	174
0.1087758731842041	0.06415681621330609	0.0011260652542114259	0.0002579534529979617	0.1	True	0.0	3	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 3}	0.009778752853607742	0.00945685581929212	0.009894244806331276	0.012205042424386692	0.009544571729122708	0.009356298265779328	0.009407451731102356	0.009937498860028482	0.008765747941029911	0.013568525893079775	0.009531139941831523	0.009567047632719206	0.013213786461547028	0.00916676281698503	0.009322606216591312	0.00886028809714512	0.008701197324923693	0.013595145494410987	0.014232789265221535	0.007320499720090079	0.009499662005247433	0.01372166092445204	0.009621522199567245	0.009434309186038825	0.009923996953880132	0.012882479039924677	0.00988411001846834	0.008936399077286161	0.009952728320334225	0.009501292315937104	0.009515035644033776	0.00731669566266957	0.014397927844970848	0.009233543545248968	0.013287277154817478	0.012983322062848357	0.009589876638890438	0.009337454076812746	0.009249679084814333	0.012478241719756089	0.00817447221428469	0.009314649454397195	0.009865313120086205	0.013943723760972526	0.010140242331099558	0.009140585399728951	0.012874876988819506	0.010178135081491457	0.00975990604728938	0.009338890459623994	0.010378082400364032	0.0018642976464736344	142
0.16871423721313478	0.08074605409458695	0.0013279151916503907	0.00039934621335331827	0.1	True	0.0	4	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 4}	0.017462950330138782	0.017486757553969112	0.018376410460572923	0.015082076324795413	0.017564724351166405	0.017455774183998685	0.0161975148545892	0.017665031345279414	0.01625192349205895	0.016791977594671437	0.016663831449776456	0.018787547076884792	0.016108549723357846	0.016535280259244667	0.016923445697086592	0.016905301746036328	0.016883390420139643	0.017040852621300173	0.017657586064090847	0.015104595348966132	0.01715869478864962	0.016729836442362256	0.016909422187343703	0.01733426861744114	0.01810611639800408	0.015833548439339262	0.018054150564159377	0.01572945589903374	0.018536790472074682	0.017292213419759617	0.019211470972177236	0.013301698594601064	0.017670812213610332	0.017785463119003753	0.01635059930143512	0.015785512927831036	0.017861666332501414	0.01739727807108904	0.017846311343843624	0.015353748364823172	0.015499337579538475	0.017014152226068613	0.0177697023462684	0.016909251270689096	0.01789540208606666	0.017601783302426788	0.015728083618886668	0.01800518118272887	0.017638343466803486	0.01618893127760057	0.016988905124761786	0.0010784405758104579	124
0.24195826530456543	0.09853429542013714	0.0011928796768188477	0.00024882633222309816	0.1	True	0.0	5	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 5}	0.03336668815136545	0.032827862990470025	0.03423152346571545	0.01670551557347122	0.01921449503392081	0.033673184784438925	0.01785553973773546	0.032078478786456754	0.017930129703534248	0.03270086557069651	0.032359515521852344	0.03652132732423696	0.02892042717709975	0.01819128261543068	0.018622025465449332	0.03210897851616901	0.03258838993173152	0.018766936204513196	0.01942376066237994	0.028795667010725	0.0336768660617931	0.01828404309027387	0.031529855571464704	0.03161213066467028	0.03488196422270706	0.03002699821776811	0.03542414984172548	0.017230698805724587	0.03135498125114122	0.019140434732443867	0.035118128270221205	0.01461973819675988	0.0345633220751671	0.032795118299199566	0.033315926919804784	0.027627802339216023	0.035915174595883115	0.019246543948027273	0.0345417612222958	0.029396410239134196	0.027493538323485778	0.018571682390013722	0.03393984011487283	0.032278889761085616	0.019726728198076193	0.030769910122988242	0.017293488109889066	0.03484219413169565	0.03309745596329239	0.0320419874044201	0.027944858109940632	0.006985750909904003	111
0.24735330581665038	0.08180095752086934	0.001340322494506836	0.0005094668159897376	0.1	True	0.0	6	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 6}	0.035311609811881084	0.03459408032315314	0.03591247218754079	0.03171685204530239	0.035165846588003036	0.035456151446159434	0.03362698164833655	0.03397064994238319	0.033435874656753906	0.03435722178621603	0.03397799914464095	0.0387170295932614	0.03043703398868136	0.03312266776455297	0.035518511553608856	0.03384724826682228	0.034363624573571894	0.03546802311644015	0.036508524418256805	0.030463608533776165	0.03539266901693816	0.03430808504061211	0.033215482461514956	0.03318647700472954	0.03673362164470306	0.03172133064051752	0.037173443542004025	0.033201469511410786	0.03325788106616867	0.0367725840573796	0.03705227523386467	0.028339773616487762	0.03623350795052038	0.034571502346780414	0.034967286883776705	0.02886575855590412	0.037661469591679264	0.03732190240852229	0.036552060703215816	0.03101792098922096	0.029058380876907042	0.036852022695144315	0.035883685169880164	0.03404001939583645	0.03629131710511546	0.03250881483223034	0.03420346008861708	0.036416789152532214	0.03499417446297515	0.033616856364790504	0.03434767440856743	0.0023126966122643837	95
0.23959288597106934	0.06879160508589766	0.001269521713256836	0.00027615040648231684	0.1	True	0.0	7	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 7}	0.03643002076166091	0.016428256269746533	0.035989023080035154	0.03304633756407627	0.03674924048126538	0.03669864572526538	0.03368234339611398	0.03553843901878839	0.03468304051025484	0.03596008941806783	0.03516915393680975	0.04020731983632564	0.031823165869467984	0.03454170041338356	0.035573241669792255	0.03486707803118405	0.035705576034119946	0.014022420502378896	0.038257651333316045	0.03051616104527821	0.035317229836811403	0.035429155932986345	0.03453878881388439	0.03324613300489254	0.01400329574889625	0.033100043964837345	-0.02038806965860762	0.033258347038158664	0.034699437921220766	0.03823572730427949	0.03845696421436562	0.02970255048403936	0.03761752575059407	0.03464929091056013	0.03626277620119267	0.030354903454009263	0.03903883882644754	0.037394591324246496	0.03794991067415043	0.032433445108547176	0.030338456381753587	0.03693245795536859	0.03735557281361801	0.03524947528542788	0.03635121701566901	0.03379030220408896	0.03425604892418366	0.03649711845813719	0.03624482053937861	0.03502891919049789	0.03286467278142934	0.00929258174273923	103
0.2760048580169678	0.07333111072398775	0.0012647104263305664	0.00027971530703183793	0.1	True	0.0	8	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 8}	0.03648465280356761	0.016504815798745076	0.037582142807704444	0.03481339038898046	0.038590272652318625	0.03677648640991704	0.014074791726530922	0.03562913078818408	0.03476203282687751	0.03805848932082878	0.0176833522047678	0.040280908509281566	0.03191458044161122	0.036273129055704345	0.03722408291195001	0.03494533042178749	0.03736431135116791	0.015356624350440606	0.038352690050518556	0.03195010791819797	0.035394943397234035	0.03549874799061048	0.036199515412136285	0.034777435899164266	0.015599264469021601	0.033180814098053624	-0.018867743840008888	0.0347008627158687	0.0347939354934379	0.03831702773029255	0.038539876364980685	0.029784638551856313	0.03952778374981969	0.03635838902403299	0.03633001251408163	0.030423472776573646	0.039119242918381536	0.03891018913058464	0.03975800285786335	0.03250864577207424	0.030412402530530125	0.038580628850670484	0.038968728671249786	0.01925730487128885	0.03792829266259312	0.03387663879956049	0.035826515918850554	0.038169536918795766	0.01761923557479439	0.035104097596456274	0.03222431024345707	0.010242981217469301	106
0.30233613967895506	0.0865464234744671	0.0012682294845581055	0.00025152994494322416	0.1	True	0.0	9	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 9}	0.03828632555130285	0.018006139875153093	0.03960810314171126	0.03600850046492454	0.03982165985785813	0.03850846314096712	0.01563711589125183	0.03767274442025703	0.036346541229394735	0.03913246909449619	0.019035900115265347	0.04192585669666826	0.03392887496444119	0.03715555960046446	0.03928799601666355	0.03674014954744875	0.038470498420514976	0.016066719385249506	0.04069597037256645	0.033757985667490664	0.036954710430265436	0.03722992261090052	0.03732383912110626	0.03658847531053555	0.015689907138602965	0.03479867255203817	-0.018776844026531014	0.03652255637853852	0.03677460033997648	0.04005286407964703	0.040358356227855774	0.03169862415592728	0.04081145307866707	0.03830857610095584	0.02024493132643257	0.031416570671090494	0.0392360058805471	0.04058729446195197	0.040923852253121895	0.024015925524482618	0.03220647571353308	0.040885250490663716	0.040051120727459755	0.020857968265405424	0.039740820838870206	0.035687093860946706	0.0368416287741995	0.04002360375466962	0.019566553018235178	0.0367855999680905	0.033190014440011496	0.010698073294027343	100
0.34250175952911377	0.09004383316483291	0.001416463851928711	0.0006377470793946409	0.1	True	0.0	10	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'preprocessing_1__k': 10}	0.039506508142634345	0.01912451326721132	0.04069127572009035	0.03608482311375538	0.03990584144682807	0.03973862975976228	0.016982138439382344	0.03876734097237555	0.03741370960848722	0.03921550903443893	0.019856200185800477	0.043008997398111704	0.03500893735713673	0.03723277085444576	0.04075324513782552	0.03799044621122383	0.038543471266653806	0.01753923626810716	0.04193352389281879	0.03472280329391908	0.03904810719209473	0.03838460848917591	0.03754282162749267	0.03782692054728487	0.017069481689321098	0.035646435142792976	-0.01786247102139704	0.03777115418648458	0.03818010774575675	0.041214077101023205	0.04155434457822582	0.03272258070399536	0.04088810903196638	0.039663066780023626	0.0213154411296409	0.03269392258239345	0.04133503313236453	0.041705172904414556	0.04100577580844067	0.02586149974266061	0.03314448747354781	0.04207668661347208	0.04012394827577592	0.021629441626677237	0.04098440876043474	0.03695109371371241	0.03824057004793635	0.04128013556743715	0.01965799916433708	0.03785005157702037	0.034190511888268875	0.01067405759543211	97
