mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__loss	param_estimator__max_features	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.029034361839294434	0.011585456545719084	0.0010552549362182618	0.0003330338805491066	ls		1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 1}	0.9604492149641756	0.8970476636643989	0.9800822552278141	0.9298197688441768	0.6138754682522444	0.9530064314977075	0.9335217514839121	0.9561308157183386	0.9296127397944586	0.7109458461854625	0.984069846307156	0.7310995946113412	0.9368273435489111	0.8733696959501673	0.9653660192598958	0.7714989862582831	0.9497165318180921	0.9457491680075157	0.9520744551586191	0.9235557814664301	0.6977652482948549	0.9687270566694919	0.958487017525363	0.9420995380502677	0.948481542810589	0.9497165318180921	0.9616257567020136	0.7348250468458208	0.957294310553972	0.8921215335774622	0.9799213088553559	0.9536275407959511	0.91513878787877	0.9556548902288422	0.7243910127166941	0.9822873942691435	0.9554501419634716	0.7514044659313374	0.9347079445683271	0.8812347587031482	0.9501329974144276	0.5384268734946613	0.944880570084813	0.9761255100506032	0.9775287306581844	0.891135775988337	0.970853782088283	0.7254098806282756	0.9799213088553559	0.9463584753645767	0.8968711022281118	0.10587565366383127	1
0.023455758094787598	0.006178831188784634	0.0007926321029663086	0.00020568402855095235	ls		2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 2}	0.959936806331848	0.8951351640780162	0.9800879958329637	0.9228852966773659	0.5967749630030151	0.95231921925025	0.9325606008544235	0.9564095089976927	0.9283131207852925	0.7095876405631452	0.984422064943495	0.7296910159855826	0.930135144290101	0.8650590199161625	0.9646645421882892	0.770563108655591	0.948992205948075	0.9455756172312936	0.946117464993489	0.9149260292652593	0.6962602304781358	0.9687325312596535	0.9581911756207379	0.941485806289633	0.9483670843861436	0.9406451765940506	0.9551776971853744	0.7334668556049331	0.9569195269814992	0.8892487631378898	0.9800669685829128	0.9476384225953205	0.913474180154078	0.948789073147132	0.7244399998563881	0.9823656376278631	0.9501237063604544	0.7486079537873271	0.933836501945447	0.8789528757801408	0.9367761196402915	0.5359628163380716	0.9417102153831634	0.976202031461647	0.9775051591974263	0.8867585236392816	0.9705051239524766	0.7218151796953765	0.979808786319481	0.9458370842959459	0.8940765547417926	0.10667105323212987	17
0.0004495859146118164	0.00011127753177775578	0.0	0.0	ls		3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 3}																																																					109
0.0004351997375488281	9.117172302944878e-05	0.0	0.0	ls		4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 4}																																																					110
0.00046202659606933596	9.542315333422898e-05	0.0	0.0	ls		5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 5}																																																					111
0.00047165870666503906	0.00010057300582442493	0.0	0.0	ls		6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 6}																																																					112
0.00047133445739746095	9.99156693906857e-05	0.0	0.0	ls		7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 7}																																																					113
0.00040868282318115237	4.7340781383550946e-05	0.0	0.0	ls		8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 8}																																																					114
0.0005248832702636719	0.00016400599856058548	0.0	0.0	ls		9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 9}																																																					116
0.0004930782318115234	0.00010156619873398442	0.0	0.0	ls		10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'preprocessing_1__k': 10}																																																					123
0.020398964881896974	0.0038050063035093493	0.0007494592666625977	0.0001378593804012294	ls	auto	1	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'preprocessing_1__k': 1}	0.9604492149641756	0.8970476636643989	0.9800822552278141	0.9298197688441768	0.6138754682522444	0.9530064314977075	0.9335217514839121	0.9561308157183386	0.9296127397944586	0.7109458461854625	0.984069846307156	0.7310995946113412	0.9368273435489111	0.8733696959501673	0.9653660192598958	0.7714989862582831	0.9497165318180921	0.9457491680075157	0.9520744551586191	0.9235557814664301	0.6977652482948549	0.9687270566694919	0.958487017525363	0.9420995380502677	0.948481542810589	0.9497165318180921	0.9616257567020136	0.7348250468458208	0.957294310553972	0.8921215335774622	0.9799213088553559	0.9536275407959511	0.91513878787877	0.9556548902288422	0.7243910127166941	0.9822873942691435	0.9554501419634716	0.7514044659313374	0.9347079445683271	0.8812347587031482	0.9501329974144276	0.5384268734946613	0.944880570084813	0.9761255100506032	0.9775287306581844	0.891135775988337	0.970853782088283	0.7254098806282756	0.9799213088553559	0.9463584753645767	0.8968711022281118	0.10587565366383127	1
