mean_fit_time	mean_score_time	mean_test_score	param_estimator__fit_intercept	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.0017077922821044922	0.00045601526896158856	0.23500008457490693	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	13	0.28277418150162426	0.32322382451417486	0.09818298363141575	0.0003059915229880882	6.171230030315896e-05	0.09786038974891077
0.0016016165415445964	0.0004463990529378255	0.3870094985674586	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	10	0.3965686268772547	0.45389632088238774	0.31010303016788554	0.00015544225006279414	3.6531936985121774e-05	0.05906296313671443
0.0014657974243164062	0.0004267692565917969	0.4024385950220212	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	9	0.4332845091601487	0.4664995747938815	0.30695997283546705	1.991996383684001e-05	1.2139853265167098e-05	0.06866608268256923
0.0013146400451660156	0.0003963311513264974	0.43479016406665466	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	7	0.44356284170203875	0.4762342205499944	0.38427091950143244	5.563520234007684e-05	1.3784818943905364e-05	0.038035703074983704
0.0012848377227783203	0.0003905296325683594	0.4601756372313246	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	5	0.4349120285420667	0.5347390338446052	0.41057886263306065	5.878843310326553e-06	6.097179342529498e-06	0.05372878380948507
0.001291831334431966	0.0003905296325683594	0.47205474568194894	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	3	0.4782810895401811	0.5228979733777153	0.4146413815282275	6.254670578623135e-06	8.86327280780845e-06	0.04439278458112778
0.001445452372233073	0.00041174888610839844	0.48559554197565596	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	1	0.4937534788624329	0.5334212913200032	0.42927460462265754	9.627355476149005e-05	1.0836904694903862e-05	0.04288714545350097
0.00031145413716634113	0.0	0.0	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	15	0.0	0.0	0.0	2.496029852756801e-05	0.0	0.0
0.0003151893615722656	0.0	0.0	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	15	0.0	0.0	0.0	2.827715376958401e-06	0.0	0.0
0.00030883153279622394	0.0	0.0	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	15	0.0	0.0	0.0	1.2148174646156333e-05	0.0	0.0
0.0014523665110270183	0.0005483627319335938	0.17846559942909176	False	1	{'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	14	0.20421516790001681	0.35815058063624683	-0.028206507777169598	6.0139586762141975e-05	0.0001809423716459806	0.15870112231365213
0.001449902852376302	0.00044457117716471356	0.28998856032504666	False	2	{'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	12	0.2889972119709605	0.4507268712220204	0.1292792666825031	3.541904841347826e-05	1.0530678718012788e-05	0.13116609075408606
0.0013980865478515625	0.0004131793975830078	0.3445745062780197	False	3	{'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	11	0.3864657431503522	0.4791291839319073	0.16706566455585858	6.592895238226617e-06	1.5410769091789542e-05	0.13074518220981224
0.0013880729675292969	0.00041286150614420575	0.41533280875451123	False	4	{'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	8	0.42306055118847097	0.49022939066491766	0.33221074751650437	1.6082212404289296e-05	1.433863069069406e-05	0.06471010836326105
0.0014119148254394531	0.0004305839538574219	0.4413850044467874	False	5	{'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	6	0.4134673065002906	0.5451435244914931	0.36508730992630023	5.6319293074692325e-06	2.090211753301972e-05	0.07608410178560177
0.0012940565745035808	0.00040984153747558594	0.4609444205607303	False	6	{'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	4	0.46555141410673895	0.538320372250103	0.3784676021612803	9.192457726877581e-05	1.2379412637469454e-05	0.0653082299177026
0.001230796178181966	0.00039378801981608075	0.48370862148796895	False	7	{'estimator__fit_intercept': False, 'preprocessing_1__k': 7}	2	0.48751084633118813	0.5536442523990064	0.4095265617833854	1.1050443230200026e-05	5.663242896817483e-06	0.058867722773290485
0.00028196970621744793	0.0	0.0	False	8	{'estimator__fit_intercept': False, 'preprocessing_1__k': 8}	15	0.0	0.0	0.0	4.49566384116203e-06	0.0	0.0
0.00027751922607421875	0.0	0.0	False	9	{'estimator__fit_intercept': False, 'preprocessing_1__k': 9}	15	0.0	0.0	0.0	6.373703529282704e-06	0.0	0.0
0.0002700487772623698	0.0	0.0	False	10	{'estimator__fit_intercept': False, 'preprocessing_1__k': 10}	15	0.0	0.0	0.0	8.80608058088274e-06	0.0	0.0
