mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.04321402072906494	0.013368305787584136	0.0008418941497802734	0.00016283291037978245	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.12167272639201332	0.10242929586503025	0.10678351966891908	0.087971700655049	0.11072144016719399	0.12180961582212013	0.08958135023669189	0.09552172258766245	0.0980067314523918	0.11973828200875314	0.09547739394509047	0.13409915924069182	0.10134228820700775	0.1059406057579989	0.09118356480852974	0.1095868994419461	0.10962315081315466	0.09853999570610994	0.0985359271825531	0.10687950990815487	0.10277251122448583	0.09851963177577105	0.10128236457156992	0.11156002875079929	0.11307902469272368	0.0935579160281077	0.1161820062089618	0.10279773301122452	0.1072076367714897	0.10789149754969707	0.1340958329957963	0.07390497824625242	0.1058733120046178	0.11485687714928361	0.10043325720044216	0.09886672006435415	0.10868903608601577	0.10413250050692602	0.1163872891173734	0.10018182940169329	0.09399363631164992	0.11342345430322176	0.10686175278009347	0.10073318277864918	0.11275059020770017	0.11338618638264697	0.08592554152204213	0.1060349287906932	0.1085429311792675	0.11339311803450058	0.10545514846944519	0.01106421863759442	86
0.08699105739593506	0.01852377393575673	0.0008372259140014648	0.00012967803796854512	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.2106506019844231	0.20198032710144687	0.21352634988025376	0.18081004882755358	0.2054530579275201	0.21242375794609492	0.18399571015962368	0.19584395684481803	0.19163347923247642	0.22604495012454384	0.1922972055322828	0.22886380793782768	0.19347116184443058	0.1983748620856569	0.19865051865903782	0.20567420009474613	0.2067204801519521	0.19763283652327313	0.208522034125168	0.19122755703265748	0.1971031364854029	0.20712845344689879	0.20101233215980152	0.20468791722093682	0.20046626731454387	0.19956029358052652	0.20108544058939692	0.19181905757697537	0.21077172656790222	0.20637942022105327	0.21650338877687536	0.17921850801221895	0.20958201034696045	0.2142406660635633	0.1915513634668875	0.19363722157545793	0.20319633664020187	0.20430456607907732	0.20879867446119216	0.20016614799351995	0.18767069342982934	0.21855799739277715	0.21064460745121716	0.19309713297350029	0.20313168620915034	0.20624998712996034	0.18945946025770144	0.2120135433291066	0.20512574261741068	0.19706399346235337	0.20216049998874114	0.010328657166923197	56
0.11399475574493408	0.022075048898848638	0.0008441638946533203	0.0001233676376350207	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.29561505720069625	0.29306634703693635	0.3023670903156148	0.27773323818931395	0.31395549439834414	0.3166907147576046	0.2824431135796406	0.2964103728216253	0.27539461286802747	0.3073055202948848	0.2871060915857241	0.30098257796619843	0.2957697097091371	0.2878729685651932	0.3021924096027715	0.2956434728083064	0.28502921798190706	0.29526392785874445	0.3134828550491968	0.2894459279718634	0.3001598496421831	0.295543856138308	0.2964216948030166	0.29551038556804676	0.28802236945743276	0.2888960316999415	0.30889274442403414	0.2813906558306217	0.3015339906569614	0.30020849578168385	0.29258485392616096	0.27116288732233695	0.3326504075929838	0.2965051558312388	0.29086965730204095	0.28782416383625975	0.28786869943517457	0.3053641982013088	0.31439293712352046	0.2855950070442028	0.2819245410283736	0.3008863635378629	0.2878447610290078	0.3049963632246968	0.3017647851219276	0.29986099896873586	0.2937500808383996	0.3213681545022816	0.2822095845278497	0.28172258337350076	0.2958299273525622	0.012026898705969055	30
0.13919811248779296	0.030145117093903825	0.0008679389953613281	0.00010812430554253008	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.298646446113185	0.29738640967026353	0.3054104186954194	0.28027926341188747	0.31586624749536385	0.32035827237956216	0.28690063969875845	0.29829571140897915	0.276084242488553	0.3114773939019416	0.29077368418533267	0.30320489868221046	0.2975284503614112	0.2910980670579255	0.3074247623152251	0.2975344500146935	0.2892503160226213	0.2987890466638117	0.31533861300191546	0.2931739865629306	0.30112775250245327	0.30006989727974887	0.2991364647839245	0.29909582717676275	0.292058080478516	0.2906089319683953	0.31179447276834416	0.282726429493697	0.3052941813198423	0.3053981665265211	0.2961661929929914	0.2751441106588006	0.3358922363813919	0.2985064943125876	0.29388307839769123	0.29076819588763725	0.29165711149364626	0.30826175789667154	0.31762864348428477	0.2884014218308807	0.2843870143324647	0.30568282504256206	0.28877376684496125	0.30841591261123136	0.3066622662544247	0.30228056028334593	0.2962571043422928	0.3249008840703347	0.2869639112337904	0.2839971976190139	0.2989352047498108	0.012178371466259646	29
0.1780102491378784	0.0303989179862011	0.0008911609649658204	0.00014270455175152813	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.30390820418437625	0.3035025680480552	0.3109119487956241	0.2747597064581835	0.3119832497756171	0.3255415359209356	0.28253104971820653	0.3038678419754903	0.2715720917859338	0.3149882975692694	0.29636629766017575	0.31034647631396195	0.30008470494773265	0.2862001052783656	0.3009208605099215	0.3008116098103074	0.29548379151574067	0.29355596265276407	0.31151805896001583	0.29700148774148416	0.3061894728919191	0.2919612775839371	0.3017467252982816	0.3038183216673004	0.2995345140230694	0.29519199437886945	0.3182533563267982	0.2790693600380457	0.31099969894454327	0.29945696511827835	0.30231544456743564	0.26801640967222806	0.3416234357453911	0.30241355862223607	0.299131815584037	0.29285134869470686	0.29920560273049657	0.30606891613994236	0.3229741263782008	0.29224827136754916	0.28710862604298426	0.2967137359345333	0.29422022746770504	0.31409267526092366	0.30446423255699295	0.3051637822181845	0.2926775061355985	0.32940442679174664	0.2923373561442747	0.2904363667937867	0.30071089459761663	0.013731508514397646	28
0.23831287860870362	0.05610506756400461	0.0009326553344726563	0.00014052107374151762	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.3039823925546101	0.3016384404479445	0.3099335964803902	0.2821217278247429	0.3179484431618522	0.32561648507480867	0.2905192252965698	0.30355424690111055	0.2782087262443007	0.31325921430495063	0.2931961037812315	0.3098124013033279	0.30096457581427993	0.2929501268232757	0.3097984711566535	0.2989576510481098	0.2930304795534683	0.3025815958666994	0.3194574335387178	0.2976281108170856	0.3067380283921407	0.3016872985049759	0.30144171907480355	0.30222662208484774	0.2977136707346857	0.29383752054163725	0.3179742720330071	0.28496132446025224	0.31014199120960384	0.30783561274047244	0.30212342154836447	0.2739769839920123	0.3396733571719366	0.30251237482394344	0.2979744134181147	0.29022547112139074	0.2960847782559838	0.31411143488196225	0.32396281026951335	0.2908910303307062	0.2862014972879656	0.30531556034867813	0.293462355430522	0.3135429573945835	0.31210459376767785	0.30472879801812436	0.3004448985630991	0.3283597394389093	0.2912511861468602	0.28759021554568	0.3024850730691216	0.012871278920862008	26
0.26447468757629394	0.08372054097470889	0.0009347295761108398	0.00012950616492556254	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.30413529320255894	-0.4425939137320696	0.3098142628034798	0.2823625334691595	0.3173190469888365	0.3257987088555072	-0.133961752878615	0.3031565582262624	0.2783824591214711	0.312923642576286	-0.5281507569058843	0.3104153311633805	0.30019842933639307	0.29325546661717394	0.3099022374917736	0.2988082054366087	0.2932333736450311	0.3021437355778749	0.31865064938471255	0.29724580058413475	0.30654843243256447	0.30222297793036246	0.3010536662300416	0.3022575098855801	-0.12699171814542498	0.29380071003288666	-0.28701194920558937	0.2845140100218878	0.3098042854805231	0.30738125884882217	0.3019364102729528	0.27425227293384624	0.3390519097974255	0.3032897029877307	0.2981432840986227	0.28972590277130505	0.29636120353581397	0.3138629935500067	0.32382809122423806	0.07817738771709715	0.28597247555778094	0.3057579450118846	0.2930054885139157	-0.31654104955320816	0.31195285981190624	0.3044854680296064	0.30027017947736245	0.32823251425721245	-0.37891368748531695	0.2875769127227443	0.21173972284620632	0.22185553662879628	49
0.1462340784072876	0.07956161183679877	0.0009841060638427735	0.0001563160409702083	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	-0.01666646357712609	-0.4423390789947075	-0.00167485649153587	-0.16220284931128326	-0.01129720117259958	-0.009856423866926312	-0.4181945698152296	-0.11641146539312519	-0.045086029636361546	-0.0017223555861443085	-0.5281673044013808	-0.07182757232733472	-0.023516022964146455	-0.007512047452989057	0.19463226357665286	0.06785008448451024	-0.00465246196714908	-0.1312122564221041	-0.022140776821977903	0.010656445548483329	-0.024413483467180752	-0.1100670205080101	0.06933408994061885	-0.003976502812890859	-0.3972167715634587	0.06423402862172456	-0.6929144992826848	0.07354549672669464	0.15063683037788	0.0010637219715726731	-0.006349984681287779	-0.1193731669445881	0.0421615781127167	0.09044159423630593	-0.31099706109277747	0.06385396738046933	-0.030052063201487345	-0.04626024461410316	-0.057844964084583284	0.05710367218138146	0.034560771296347714	0.09100254087425186	0.1533644067414962	-0.11032953491640307	-0.037695678134867405	-0.04703504231547506	-0.021476209254728706	-0.014356941501154186	-0.37876878117932944	0.05390047257599084	-0.06410618995175005	0.17724274652506847	111
0.003992023468017578	0.0007282452541973328	0.0	0.0	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}																																																					118
0.004064793586730957	0.001004362744154712	0.0	0.0	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}																																																					119
