mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.020244059562683107	0.010739804111704972	0.0008145189285278321	0.00033667323375929833	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.14935629372356973	0.1623635056742796	0.19292045861721407	0.05550429872577489	0.2275831963144508	0.17203208851139584	0.11022473859601001	0.2277319887685737	0.150618071934415	0.1514149538395042	0.1760357258077131	0.13355485862569427	0.16596349238534835		0.20859800609110013	0.20401990945285287	0.14122569138905172	0.10700303764872476	0.20597065157233918	0.16453623341676515	0.11276559004880937	0.1788860417013789	0.20541945539586515	0.12722995766078338	0.19739761696552272	0.13983213955634932	0.1291940231328561	0.1750012755129915		0.16584706887216194	0.24573374613181564	0.16940156508532123	0.21681316814271323	0.066347809982924	0.11578076448767605	0.20910334915552675	0.19460077765528883	0.13682436167027423	0.1672267341816056	0.15388454639710225	0.11144534957246865	0.16428588644628317	0.1960996411452378	0.17481378068753184	0.19226431771952335	0.21653413772450014	0.16940170881553596	0.16190793634113776	0.17917453625473612	0.10566166635956531			140
0.02112751007080078	0.008555669107639264	0.0007738494873046876	0.0003204821779727491	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.1235518020264853	0.1684533922050231	0.17229013398413717	-0.006981414464836355	0.19440868135012823	0.16536996522376313	0.1163542967586294	0.19009712691698288	0.152708745038721	0.13947441357184331	0.18077953076067055	0.14091387732529737	0.14591603012341914	0.14937146898993525	0.20477410650573458	0.1989996530877316	0.1388381247011775	0.09610513899631357	0.1990429368765435	0.16760381228033616	0.11902485352777015	0.17673260770853716	0.17345395266840358	0.12686402185050238	0.19065233828552974	0.14397501332430107	0.13776961552605493	0.17197962406361855	0.16906638622738646	0.15355862551858013	0.2480067512043833	0.17160639680398104	0.1988637877324051	0.07360398523550749	0.10885337235906378	0.20968498308813488	0.16087583557678753	0.13396049231401785	0.1729010780306861	0.1418124484419716	0.12100103241608162	0.16711867259512692	0.19797111144986612	0.1750321052088517	0.15308103252330663	0.21892132757547145	0.155134040892703	0.15380046243340728	0.174370581068781	0.116776812488258	0.15709050340795028	0.040363573468982464	138
0.02246703624725342	0.006814292445766969	0.0006982231140136719	7.989356653529325e-05	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.18500516062719752	0.21983590505385275	0.24190054286725227	0.015042989045066069	0.2628959132056339	0.21925792097812435	0.1700569555250665	0.25565306857166503	0.19617386681835125	0.20358433530466258	0.1792543470758302	0.19814590946952393	0.20522280311769092	0.17592541638541348	0.2602327046911471	0.2613459670593603	0.16784744601911716	0.14395720672122436	0.25513159637765426	0.20887349119364673	0.12364458026069847	0.24588275353005162	0.24548384058931494	0.18114936298815576	0.24170050254880537	0.19192513057434135	0.1843964782808465	0.23641253299998455	0.18170705384590558	0.20613827123594508	0.30188220903622676	0.22529792265810722	0.27089750867651996	0.1179683914818247	0.15150029271582044	0.23780867192216737	0.23484315809404477	0.1912522114168057	0.22336987596295388	0.19576818015014963	0.16410693132760723	0.23027566402744815	0.21747041559262448	0.23109443622366976	0.2239564355741056	0.2722211398460551	0.21605883811656856	0.1979112144953341	0.1990139052086648	0.17733349486594097	0.2068762990070834	0.04708563269381819	111
0.024629898071289062	0.009154924204871049	0.0007645368576049804	0.00022632143921067247	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.2000117848569325	0.25869320315795297	0.2664096651014537	0.02790871232181069	0.29735796719001095	0.2553814761044949	0.192751739485712	0.2775508815458628	0.21683100644435382	0.22546710583048157	0.18477733398245055	0.21890065394776492	0.2319509500029785	0.19883002624827617	0.28722815415255887	0.2793486387123142	0.190807427521425	0.16310525130164544	0.2901791570760217	0.19547791009398507	0.1487936977958123	0.26730860916786336	0.281920925714201	0.1981286461963797	0.27236952547267845	0.16691498746843625	0.20174646943443764	0.26320856282425575	0.1924475386793565	0.23150203166571026	0.30577276556687416	0.2512675026553146	0.29811909042761653	0.14970803961487322	0.1789277994078814	0.2662257110217693	0.25612793842509807	0.2140475162724761	0.2487304706922756	0.22448294589702555	0.16735836838726714	0.24010887452001628	0.23162330365611528	0.2503953708221709	0.25450909066529437	0.3074434802952861	0.20857260055677307	0.1904013291103921	0.21903775206984022	0.2059493619756796	0.2270423870307531	0.050838744029747654	95
0.02550163269042969	0.010482045276210408	0.0007185268402099609	0.0001775811042410319	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.19836646756044118	0.26896229037230535	0.2705261720808867	0.02864059220636328	0.3045326368874586	0.21929303113027865	0.1880828217359498	0.2848388897864421	0.1651723696269788	0.234192786761659	0.1862242883951658	0.19547596913066467	0.22819964045782526	0.1946553311073861	0.28948134689292526	0.2732345208002771	0.18835764192210647	0.11323576015525527	0.28741566848388955	0.2098666301337362	0.1390267757866842	0.2707900466179517	0.27526948006815577	0.1914610843498612	0.24905160983072017	0.2002729336591772	0.21415981586832988	0.2634949632611495	0.1924899058907107	0.21782729683994295	0.3288366386362087	0.2452784800661747	0.3027032556777983	0.15022223889399455	0.18762155235290157	0.25012578491985116	0.22226947170435463	0.2178715840965233	0.24514950308114347	0.22188736898103611	0.1671962653185246	0.24463530964333968	0.23710426339595947	0.25565979171347264	0.26037248941210434	0.29154206702911034	0.2326881962136521	0.21831300743950033	0.21977873050105956	0.18816498560247186	0.22460039504959722	0.052975765118832834	98
0.028115310668945313	0.010231611818265273	0.0007085418701171875	0.00015169885565191355	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.2087984228074249	0.25020418233504027	0.2664583851364082	0.06921749778540753	0.2999497023629799	0.22307617997104578	0.17208349351251573	0.27826809770822536	0.1738220674645401	0.21987331359718698	0.17473469512653228	0.20864235351383043	0.23059977246825858	0.19487218050066868	0.28715640953257626	0.2739050828730688	0.19197225064889023	0.12425293404329307	0.28868506608104105	0.21564500630698247	0.14050696951296737	0.25284904557259746	0.28995818493542647	0.1747722567073864	0.2479731390666433	0.17103477591301863	0.20056633256743683	0.27080705495900537	0.19466830804262858	0.2243343289461862	0.3324947289112741	0.2497445401926952	0.28181971677276063	0.14407418803810046	0.1847033796855745	0.2462640793305867	0.2292198914640391	0.21032143394443625	0.24949983395768927	0.2138484546789654	0.1472346028493059	0.2515344186798617	0.21919137994183968	0.22407465344418087	0.2468928978123106	0.30239060808191065	0.20477410135406748	0.21477315262354812	0.21525074882952566	0.1731410833560969	0.22121870767895965	0.050732800737189894	101
0.03674332141876221	0.015525339441740327	0.0007135581970214844	0.00015061722433089934	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.21093354707195255	0.23623108554837446	0.2738275930603177	0.060943920672600904	0.29868107742209127	0.2393628294485043	0.16962323204457264	0.265805134030765	0.17293971387715135	0.21965097433213054	0.17181993774970383	0.1950383953543876	0.23700219481064155	0.1896664566367251	0.28654310439599784	0.2743985773552873	0.18722266612158478	0.12337003616453857	0.2811240066247027	0.225881254818178	0.13784513288207456	0.25574621518867335	0.2743545224067888	0.18102697180892402	0.26454034876706434	0.15672856524278422	0.20729875938539666	0.2617144179456913	0.2083397160710958	0.22174937665161443	0.3165548511768941	0.24970836050355905	0.27818294313574765	0.14459648260568492	0.1818533919702895	0.2508592587458254	0.217545630518731	0.20389528273820146	0.25254121212731795	0.20962114461932224	0.15914059348004228	0.2509853309673923	0.21437002057961152	0.1995751485580054	0.2400339476903307	0.2869540444781824	0.2047441772460049	0.21146320850279587	0.21478224218714081	0.16454141886843954	0.21882716909179667	0.04993238819523638	104
0.03719635009765625	0.013416813196577039	0.0007701873779296875	0.0001733643316064928	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	0.192948720730043	0.2383707110985187	0.25527578609803525	0.036442521411489515	0.3073957555500305	0.24148873518143854	0.15011772525128286	0.26523896409394954	0.17162722289376975	0.2146899766055519	0.16176056282429718	0.18930569414717324	0.23842296576765298	0.191404869883962	0.28011922466482775	0.260035355663945	0.19062753949893285	0.1065133466818019	0.29097281917739304	0.21869570880571398	0.1415896689267192	0.25247380670526787	0.2752005958056962	0.17091119174894076	0.2627472441338249	0.155173866132029	0.20028003024428065	0.2558026214888862	0.1992220455235313	0.21217389684197985	0.3140881801398838	0.24663666597912237	0.2803847481206184	0.1488185213073917	0.18344981353620204	0.26879472997358145	0.17744838448927647	0.20765092897191284	0.22799695028458467	0.20885743230436893	0.15577491544584854	0.23595028564294673	0.2264721007656858	0.20167588563517058	0.22854191835990012	0.30164549879667746	0.19243537135137978	0.21651749885455662	0.18630390168797994	0.1524351227790991	0.21377816056014304	0.053651278062507274	106
0.046120100021362305	0.015450342720907687	0.0009522962570190429	0.00018093359794112905	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	0.1916744765324362	0.2391127077624946	0.25052565750075195	0.013804867135409182	0.28577295825815086	0.23979400617604163	0.15079396889030183	0.2587542905011353	0.18352012489227532	0.22863028874651736	0.14936529071750548	0.1913419296978246	0.25124651963445155	0.19832869926933783	0.2715203984040321	0.2672358952897953	0.1793892706315403	0.0878695781587252	0.27696921027735755	0.22926498825951525	0.13062676085093372	0.2520737491513998	0.2721401053326433	0.1638903081324986	0.23933013424607308	0.16359884702803673	0.1629715695939995	0.2543729835357307	0.19322375225434474	0.21214643938360955	0.2983911965614984	0.2506922694275765	0.2814054483714853	0.13829074084791448	0.1614216322250145	0.26044786921080276	0.1778846761852213	0.202996089756313	0.2361470899298681	0.22012915054811844	0.16046629789647104	0.24924151588232601	0.20849054961616453	0.20247602577388313	0.21325794269064458	0.31296401605976276	0.20318869986578536	0.22229841303737174	0.18960162106306366	0.1576227667196307	0.21073407575827569	0.0555920453149578	109
0.03979023933410644	0.014728201747032894	0.0007239198684692383	0.0001472694453380439	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	0.1635806068555994	0.2400721321359376	0.2334231385868255	0.018350443368059244	0.2783649066434948	0.20234308898389586	0.15907163482592668	0.2596210628393525	0.17548710034991277	0.22812280180908884	0.14064317819529748	0.19744558583005	0.241867390847464	0.19312238120402536	0.2811512250295043	0.263604942637943	0.18562465264115768	0.04385988083908421	0.26280069912786896	0.22291813840221875	0.12793762601848802	0.25678561409836664	0.2714708683646563	0.16513410646284798	0.24171277884074194	0.13086049589703386	0.17685691582344054	0.25485812642958117	0.2060792552572891	0.21810176293123285	0.3144612551658005	0.23299260551968526	0.2791780636345843	0.14286228187575545	0.172573207258092	0.25481480573511306	0.16918111560808313	0.2026950336563914	0.23304413482850794	0.2172625434139419	0.1076224361330691	0.26467164759160056	0.2175077383452848	0.17343749525159058	0.231225168389805	0.3098439296742205	0.20320328268818177	0.22114565053523239	0.19814559071886617	0.16182530502053094	0.20697931664641442	0.05934320471551769	110
