mean_fit_time	mean_score_time	mean_test_score	param_estimator__l1_ratio	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.1304489771525065	0.0014894803365071614	0.49406008526108647	0.1	3111696	2	{'estimator__l1_ratio': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	35	0.4910750819022103	0.49113192091819624	0.49997347262606273	0.0011971503160327762	4.2664862430860197e-05	0.0041813837688998105
0.1318842569986979	0.0014409224192301433	0.6402278124101957	0.1	3111696	3	{'estimator__l1_ratio': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	31	0.6431067286382945	0.63802998307389	0.6395465136620315	0.0007445030137058672	2.041725667623959e-05	0.0021278359236067686
0.12971782684326172	0.0014007886250813801	0.7212621539801621	0.1	3111696	4	{'estimator__l1_ratio': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	18	0.7239037054939998	0.7223887055789749	0.7174938564785565	0.0006513846037923967	3.116714406192712e-05	0.0027353818647859103
0.19071499506632486	0.0024788379669189453	0.7212224934444377	0.1	3111696	5	{'estimator__l1_ratio': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	19	0.7238252447262348	0.7223481875948339	0.7174938564785565	0.043866580398819355	0.0006785109881100314	0.002704576085681251
0.19004742304484049	0.002050479253133138	0.7212211733185773	0.1	3111696	6	{'estimator__l1_ratio': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	20	0.7238234644117302	0.7223445514836946	0.7174953125604839	0.018393566235549077	0.0002059171393743783	0.002702831636956944
0.17076420783996582	0.001909017562866211	0.7212077820076171	0.1	3111696	7	{'estimator__l1_ratio': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	21	0.7238269358935917	0.7223278458002154	0.7174683715883066	0.0058910606625066034	0.00027137585660329564	0.00271401688964267
0.15717244148254395	0.0019328594207763672	0.721288257169949	0.1	3111696	8	{'estimator__l1_ratio': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	16	0.723987710417872	0.7223278458002154	0.7175490166418776	0.0158478611972955	0.00030678409722688767	0.0027294505002871537
0.1350239117940267	0.0016919771830240886	0.7212794365486699	0.1	3111696	9	{'estimator__l1_ratio': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	17	0.7239877104178721	0.7223126873469219	0.7175377125822333	0.0007852620168758893	2.7295427732006358e-05	0.0027326936055936902
0.1391624609629313	0.0016977787017822266	0.721295176670724	0.1	3111696	10	{'estimator__l1_ratio': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	15	0.723987710417872	0.7223599088701078	0.7175377125835087	0.00025127450731645247	1.1488708308369406e-05	0.0027387290567748384
0.1162103811899821	0.0014220078786214192	0.34505366051694925	0.5	3111696	1	{'estimator__l1_ratio': 0.5, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	38	0.3418549570305265	0.3438703520325471	0.3494359078769482	0.0007358011013793116	4.776325479715503e-05	0.003206036568273246
0.1225578784942627	0.001392364501953125	0.49501712098322703	0.5	3111696	2	{'estimator__l1_ratio': 0.5, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	34	0.4916892730926522	0.49191619557007726	0.5014461391797246	0.00025991459951441715	4.172393253315303e-05	0.00454686260194542
0.13013132413228354	0.0017601648966471355	0.6414601726036054	0.5	3111696	3	{'estimator__l1_ratio': 0.5, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	30	0.6444978767473629	0.6393008197416705	0.6405815977803786	0.006665633421569038	7.124988973941872e-05	0.002210781487021317
0.17027131716410318	0.0023310979207356772	0.7226286173716315	0.5	3111696	4	{'estimator__l1_ratio': 0.5, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	8	0.7253706236257043	0.7241915933729959	0.718323433334882	0.0485361809271481	0.0007539594262645645	0.0030819883278199924
0.17986345291137695	0.0016483465830485027	0.72259067575842	0.5	3111696	5	{'estimator__l1_ratio': 0.5, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	12	0.7252953051318729	0.7241515158519514	0.7183250072606479	0.01212814157426579	3.4850094967602054e-05	0.003052158927284543
0.14269296328226724	0.0017264684041341145	0.7225882043411355	0.5	3111696	6	{'estimator__l1_ratio': 0.5, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	13	0.7252889251786738	0.7241496954015736	0.7183257936999963	0.005880350132701008	1.3880703375420976e-05	0.0030495980181565008
0.14330975214640299	0.0018065770467122395	0.7225732869229152	0.5	3111696	7	{'estimator__l1_ratio': 0.5, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	14	0.7252919199321568	0.7241321181481335	0.7182956226271551	0.0012475379422593634	6.949218825880424e-06	0.003061545698635487
0.13991880416870117	0.0017987887064615886	0.7226582545904332	0.5	3111696	8	{'estimator__l1_ratio': 0.5, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	5	0.7254607938018994	0.7241321181481335	0.7183816455853989	0.0009644032605253269	1.2661400912155677e-05	0.0030722287137551385
0.17080084482828775	0.0020302931467692056	0.7226504764870038	0.5	3111696	9	{'estimator__l1_ratio': 0.5, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	7	0.7254607938018994	0.724118847876587	0.7183715809742746	0.026596257815675674	0.00044320033758059226	0.0030747807631157325
0.14091149965922037	0.0017306804656982422	0.7226646891433974	0.5	3111696	10	{'estimator__l1_ratio': 0.5, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	4	0.7254609116595501	0.7241614777347014	0.7183714722649115	0.00044445543347518	1.937019514857573e-05	0.0030817107870155062
0.11421513557434082	0.00141143798828125	0.34506559889717686	1.0	3111696	1	{'estimator__l1_ratio': 1.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	37	0.341832547844392	0.34386665380739856	0.3494978329565147	0.001089103324167837	3.540549347673483e-05	0.0032421588926234103
0.14192970593770346	0.0014135042826334636	0.4950347547271766	1.0	3111696	2	{'estimator__l1_ratio': 1.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	33	0.4916596403841028	0.4919107549191907	0.5015341172492972	0.016816225977600012	2.6779641599894723e-05	0.0045968020813852775
0.14894684155782065	0.0018982092539469402	0.6414833995850201	1.0	3111696	3	{'estimator__l1_ratio': 1.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	29	0.6445413053184292	0.6393302660571454	0.6405784023514682	0.024943260509147306	0.0004224960800595065	0.002221569743950732
0.18587835629781088	0.0018533070882161458	0.7226547849556024	1.0	3111696	4	{'estimator__l1_ratio': 1.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	6	0.7254090973478236	0.7242779791865235	0.7182770756455523	0.026026879238435437	0.00019136813786279093	0.0031297056583528132
0.17536425590515137	0.00201265017191569	0.7226252859167505	1.0	3111696	5	{'estimator__l1_ratio': 1.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	9	0.7253342285401863	0.7242379868006655	0.7183034430612043	0.036114167520381844	0.0002925323314260318	0.0030885453963416854
0.1582480271657308	0.001678784688313802	0.7226252248698543	1.0	3111696	6	{'estimator__l1_ratio': 1.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	10	0.7253326394203958	0.7242363684467925	0.7183064675066289	0.0164035891334924	8.851599919771109e-05	0.003086388437272385
0.16527342796325684	0.0017937819163004558	0.722618626423883	1.0	3111696	7	{'estimator__l1_ratio': 1.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	11	0.7253326394203958	0.7242186845156653	0.7183043556142692	0.0032223574229435525	0.0002501150164117104	0.003084305813846835
0.16562310854593912	0.00249330202738444	0.7226982587354314	1.0	3111696	8	{'estimator__l1_ratio': 1.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	2	0.7254936327890522	0.7242186845156653	0.7183822531929847	0.006187976425507379	0.0009339710049409976	0.0030958888983381792
0.17937095959981283	0.001741170883178711	0.7226889527570655	1.0	3111696	9	{'estimator__l1_ratio': 1.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	3	0.7254698010686216	0.7242052702976105	0.7183915822653064	0.018430530596732567	0.0001689933133750301	0.003082185336516362
0.16902287801106772	0.0019953250885009766	0.7227042019743793	1.0	3111696	10	{'estimator__l1_ratio': 1.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	1	0.7254523352778341	0.7242486207189871	0.7184114476941216	0.006429040780926109	2.6442616126255594e-05	0.0030749019062403906
