mean_fit_time	mean_score_time	mean_test_score	param_estimator__l1_ratio	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
1.319828987121582	0.0	0.0	0.0	3111696	1	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	51	0.0	0.0	0.0	0.0842038109848459	0.0	0.0
1.1437913576761882	0.0	0.0	0.0	3111696	2	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	51	0.0	0.0	0.0	0.04530228582345818	0.0	0.0
1.1325093905131023	0.0	0.0	0.0	3111696	3	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	51	0.0	0.0	0.0	0.05775555946258792	0.0	0.0
1.189196268717448	0.0	0.0	0.0	3111696	4	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	51	0.0	0.0	0.0	0.08560712506026769	0.0	0.0
1.146775722503662	0.0	0.0	0.0	3111696	5	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	51	0.0	0.0	0.0	0.06100988042397712	0.0	0.0
1.0647768179575603	0.0	0.0	0.0	3111696	6	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	51	0.0	0.0	0.0	0.00630107627934231	0.0	0.0
1.1878931522369385	0.0	0.0	0.0	3111696	7	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	51	0.0	0.0	0.0	0.09332660127521183	0.0	0.0
1.3270304203033447	0.0	0.0	0.0	3111696	8	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	51	0.0	0.0	0.0	0.03284553205256804	0.0	0.0
1.269643783569336	0.0	0.0	0.0	3111696	9	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	51	0.0	0.0	0.0	0.03996658229476294	0.0	0.0
1.384006182352702	0.0	0.0	0.0	3111696	10	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	51	0.0	0.0	0.0	0.07409140218609984	0.0	0.0
3.324105898539225	0.06535633405049641	4.5816501884063534e-05	0.0001	3111696	1	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	50	5.511849356765186e-05	3.0317385744327296e-05	5.20135984342085e-05	0.4931732513049408	0.0027754524220256318	1.10325813007638e-05
3.1879497369130454	0.0601654847462972	7.15835905635149e-05	0.0001	3111696	2	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	49	7.243498744524679e-05	7.31017817648949e-05	6.92139999262098e-05	0.07084543700477275	0.0026422340529203125	1.6975211822402895e-06
3.644911845525106	0.07909941673278809	0.0001377878111752799	0.0001	3111696	3	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	48	0.0001392649288867176	0.00013914181297880468	0.00013495668722895982	0.21212698228746232	0.008884151258280943	2.002536302791046e-06
3.534688949584961	0.0819393793741862	0.00014387828771469957	0.0001	3111696	4	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	47	0.00014536963977407336	0.000145235110199482	0.0001410301086964827	0.11154559588041943	0.00922892141601864	2.0147139114682742e-06
3.8768781820933023	0.07673366864522298	0.0001462883780408091	0.0001	3111696	5	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	46	0.0001477854506083398	0.000147646695994208	0.00014343298302865737	0.31298606331712525	0.002699523532476605	2.0198621318086644e-06
3.7768863836924234	0.07639257113138835	0.00014699424344246672	0.0001	3111696	6	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	45	0.00014849791341253749	0.00014834607256308807	0.0001441387398407601	0.18163098980019673	0.0035620217250540652	2.020095765907813e-06
3.714834531148275	0.08481931686401367	0.00014826614541093216	0.0001	3111696	7	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	44	0.00014978096930617912	0.00014961129173440835	0.00014540617064773276	0.0838828931570139	0.00923272508323803	2.0234920568017025e-06
3.844095786412557	0.07976841926574707	0.00015439889537844425	0.0001	3111696	8	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	43	0.00015594993704148852	0.00015573394368939564	0.0001515128007513189	0.1964006297468531	0.0013888505790693513	2.042679704812561e-06
3.638643980026245	0.08425609270731609	0.00015751043207558563	0.0001	3111696	9	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	42	0.00015908355875871028	0.00015885276187799224	0.00015459497087066953	0.12500563192103717	0.001815163410688172	2.0636929313450293e-06
3.6917524337768555	0.08533660570780437	0.00016259813276648248	0.0001	3111696	10	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	41	0.000164169304519457	0.00016396378294902814	0.00015966130611744234	0.057963453844350095	0.0010682259643678008	2.078342794323923e-06
2.942781925201416	0.061933676401774086	0.004675116213040506	0.01	3111696	1	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	40	0.005493448867075812	0.003083501932257593	0.0054483953847876965	0.21051866890430615	0.008150520922552184	0.0011255906948576774
3.225269635518392	0.05743670463562012	0.0071967062030480755	0.01	3111696	2	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	39	0.007204434958271166	0.007237786208845964	0.0071478974188408095	0.14219248583645844	0.005093848047701651	3.710163517981166e-05
3.2680646578470864	0.061760505040486656	0.013215073949586967	0.01	3111696	3	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	38	0.013281798269652478	0.013238961777856328	0.01312446160107894	0.0933354201220412	0.003467888358473338	6.641626571057997e-05
