mean_fit_time	mean_score_time	mean_test_score	param_estimator__l1_ratio	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.5862517356872559	0.0	0.0	0.0	3111696	1	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	40	0.0	0.0	0.0	0.04200659062324999	0.0	0.0
0.5567684968312582	0.0	0.0	0.0	3111696	2	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	40	0.0	0.0	0.0	0.04741364473770151	0.0	0.0
0.5313512484232584	0.0	0.0	0.0	3111696	3	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	40	0.0	0.0	0.0	0.0023812159903542763	0.0	0.0
0.5586417516072592	0.0	0.0	0.0	3111696	4	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	40	0.0	0.0	0.0	0.02852884970072714	0.0	0.0
0.5364741484324137	0.0	0.0	0.0	3111696	5	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	40	0.0	0.0	0.0	0.0004963497414616356	0.0	0.0
0.5418909390767416	0.0	0.0	0.0	3111696	6	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	40	0.0	0.0	0.0	0.003968093735670521	0.0	0.0
0.584777037302653	0.0	0.0	0.0	3111696	7	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	40	0.0	0.0	0.0	0.048273123645534176	0.0	0.0
0.5497104326883951	0.0	0.0	0.0	3111696	8	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	40	0.0	0.0	0.0	0.0012660473196847819	0.0	0.0
0.5808374881744385	0.0	0.0	0.0	3111696	9	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	40	0.0	0.0	0.0	0.030983586522038666	0.0	0.0
0.6952214241027832	0.0	0.0	0.0	3111696	10	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	40	0.0	0.0	0.0	0.036202962539412076	0.0	0.0
2.113687594731649	0.023054122924804688	-1.0052932449526136e-05	0.0001	3111696	1	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	56	4.8581072440434525e-06	-6.845732203553112e-06	-2.8171172389068744e-05	0.12788682247891275	2.969882796773083e-05	1.3673524986481653e-05
2.4137866497039795	0.028576056162516277	9.65458636803529e-06	0.0001	3111696	2	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	13	2.6120506637195007e-05	1.5169400324865912e-05	-1.232614785795505e-05	0.18621724831462544	0.0026773307401626333	1.6172944283611458e-05
2.194925864537557	0.028747717539469402	1.095787259915622e-05	0.0001	3111696	3	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	8	2.4116114424321822e-05	1.4788973351276269e-05	-6.031469978129422e-06	0.018385146273410497	0.0004904081177355153	1.2602306959584858e-05
2.260019143422445	0.028713544209798176	4.854441652546448e-06	0.0001	3111696	4	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	25	-1.1604307212920162e-06	2.2647031085454294e-05	-6.923275406522933e-06	0.08092736377620546	0.00015861202019798898	1.2799343049874124e-05
2.3806862831115723	0.03085748354593913	9.535022481614122e-06	0.0001	3111696	5	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	18	7.630073766473622e-06	2.1786891216457605e-05	-8.118975380888571e-07	0.06757456616662741	6.127878002878187e-05	9.323730851922617e-06
2.4690722624460855	0.03340379397074381	9.742338087148637e-06	0.0001	3111696	6	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	12	7.421751930691833e-06	2.1575890458702673e-05	2.293718720514093e-07	0.02823897356618003	0.00020295778225691026	8.867818372246024e-06
2.644697984059652	0.03479123115539551	1.2315534249629502e-05	0.0001	3111696	7	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	2	1.1277081633953578e-05	2.1842265938487593e-05	3.827255176447331e-06	0.130563134715823	0.0003534850062162646	7.391163240219577e-06
2.553239107131958	0.03638211886088053	1.1111633318461324e-05	0.0001	3111696	8	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	7	1.3434819907454099e-05	1.7845868786503516e-05	2.054211261426353e-06	0.05793326631161734	8.906273448184405e-05	6.652919599333236e-06
2.797111431757609	0.042281786600748696	1.26834961854394e-05	0.0001	3111696	9	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	1	1.7443412789530655e-05	1.9707908016197706e-05	8.991677505898465e-07	0.07483523262521857	0.005886692502623075	8.383904506183352e-06
2.781041463216146	0.03980938593546549	1.0866076283940393e-05	0.0001	3111696	10	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	9	1.682951650505693e-05	1.4243366566191185e-05	1.525345780573062e-06	0.09768199318176286	0.00020623545499951718	6.688745653657169e-06
2.0264811515808105	0.025040308634440105	-1.0885774471465956e-05	0.01	3111696	1	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	57	4.562012606568189e-06	-6.871575702005472e-06	-3.034776031896058e-05	0.09096929971944749	0.002654150998863707	1.4531767620138276e-05
2.353532870610555	0.03601535161336263	9.63213318298332e-06	0.01	3111696	2	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	14	2.6334119762383423e-05	1.6264857397807475e-05	-1.370257761124094e-05	0.1406147773463411	0.005294274925467783	1.7004490721164043e-05
2.2138900756835938	0.027208487192789715	1.138527615244615e-05	0.01	3111696	3	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	6	2.3730929039067483e-05	1.7684782487203954e-05	-7.259883068932993e-06	0.052614552718555904	0.0009915198832000885	1.3413188629717832e-05
2.3718347549438477	0.028812726338704426	4.3907128042253154e-06	0.01	3111696	4	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	28	-5.0206179458278655e-06	2.6680276019597216e-05	-8.487519661093401e-06	0.13020526158516826	0.00013501823741334884	1.5824523650015988e-05
2.6721482276916504	0.03118729591369629	1.030284808356541e-05	0.01	3111696	5	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	10	5.138095868661985e-06	2.851951998994462e-05	-2.7490716079103805e-06	0.17641251346145886	0.0005398378955783192	1.3277479786198748e-05
