mean_fit_time	mean_score_time	mean_test_score	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.020327965418497723	0.001817146937052409	0.4578662219812433	mse		0.0	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	207	0.46185733963227904	0.45562683374901236	0.4561141988603523	0.0003781314822859521	8.171240054291953e-05	0.0028292547852000805
0.021039962768554688	0.0020734469095865884	0.6149042276308054	mse		0.0	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	157	0.6138236285407153	0.6156231706311768	0.6152659632406574	1.8562995586225253e-05	1.119185558464301e-05	0.0007779176218885311
0.02355019251505534	0.002428293228149414	0.7717356604565401	mse		0.0	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	133	0.7715231238748922	0.7733580877521116	0.7703257853829566	7.423471298768068e-05	2.6197851807455436e-05	0.0012470069155768276
0.026837825775146484	0.002708911895751953	0.8419619135245759	mse		0.0	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	73	0.8425059853826455	0.8437121145504978	0.8396676006029171	0.0002567023069138742	8.323051110322346e-06	0.0016953760514091523
0.031042019526163738	0.0029572645823160806	0.9124127553890857	mse		0.0	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	43	0.9118981016157168	0.912500777289153	0.9128394251352088	0.00014790734037423077	4.423391120266235e-05	0.00038930355424562793
0.035185813903808594	0.003322442372639974	0.9292777867041397	mse		0.0	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	25	0.9284030365485474	0.929723632165624	0.9297067557701777	0.0004718190232452372	6.200849188672634e-05	0.0006186028933452523
0.041516780853271484	0.0034023920694986978	0.945678965861361	mse		0.0	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	1	0.94467358435537	0.945615851074213	0.9467475361394518	0.0005327240367060178	1.1962711438039399e-05	0.0008478677903365401
0.05035193761189779	0.004016478856404622	0.9386764625397203	mse		0.0	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	15	0.9378713698143205	0.9385702511825332	0.9395878258682211	0.00011497039521416061	4.4884509438369066e-05	0.0007047575028560849
0.0648330847422282	0.004704793294270833	0.9183800130424196	mse		0.0	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	37	0.917331919156739	0.9186507291680902	0.9191574679305395	0.0005590073384919676	7.802114179150188e-06	0.0007694719798670938
0.07988635698954265	0.00545191764831543	0.9004444178597754	mse		0.0	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	63	0.9005295462380494	0.8994934831706077	0.901310217906163	0.0003622953339964705	0.00010785957440529186	0.0007441086684614977
0.018238226572672527	0.0015676816304524739	0.4578662219812433	mse		0.1	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	207	0.46185733963227904	0.45562683374901236	0.4561141988603523	0.0001367406707630173	3.582172482216257e-05	0.0028292547852000805
0.019364356994628906	0.0018537839253743489	0.6149042276308054	mse		0.1	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	157	0.6138236285407153	0.6156231706311768	0.6152659632406574	0.00015278904788422896	3.7917966360599583e-05	0.0007779176218885311
0.021015087763468426	0.0018989245096842449	0.7719119422617108	mse		0.1	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	85	0.7716671204395121	0.7735843753861895	0.770484348975607	0.0002104858756082238	1.0420343655321605e-05	0.0012773510627028422
0.022708972295125324	0.001961946487426758	0.7719119422617108	mse		0.1	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	85	0.7716671204395121	0.7735843753861895	0.770484348975607	0.00030675527329145514	7.42805572862493e-05	0.0012773510627028422
