mean_fit_time	mean_score_time	mean_test_score	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.0023043950398763022	0.0005875428517659506	0.857150242810926	mse		0.0	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	51	0.8973321031265367	0.9179573986092981	0.7546976177677549	0.0007147687826160886	0.00012862092481783313	0.07241915911106979
0.0018245379130045574	0.00048462549845377606	0.8908890565390964	mse		0.0	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	33	0.8883206881683536	0.9142938852716398	0.8697506184908927	2.85746653591517e-05	3.601795575976264e-06	0.018253700226740523
0.0022226969401041665	0.0005523363749186198	0.8578270665552671	mse		0.0	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	49	0.9562456939647913	0.9820534775893971	0.6319552884240236	0.0004146992816379414	0.00011074097434713077	0.15892184697416922
0.002231756846110026	0.0005599657694498698	0.9355575964303673	mse		0.0	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	3	0.9550706330945863	0.956930944046789	0.8940786558558044	0.0005030503705775264	8.311349027391215e-05	0.029129735744139417
0.002734025319417318	0.0005894502003987631	0.927317884337696	mse		0.0	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	9	0.9041757884567931	0.95884132982275	0.918815065898702	0.00047338529057076905	8.24538483642443e-05	0.02315316710979584
0.0029141902923583984	0.0006513595581054688	0.8462287054559048	mse		0.0	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	69	0.9019705013039574	0.9265022348145535	0.7082421436520048	0.0005696468341637636	0.00011458454126645657	0.09739057674904751
0.002389192581176758	0.0005233287811279297	0.8530933622037208	mse		0.0	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	65	0.901933790671758	0.9455567468161132	0.7097416677742991	0.0002613116209362814	1.6859863282856536e-05	0.10220933624088552
0.0010104179382324219	0.0	0.0	mse		0.0	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	261	0.0	0.0	0.0	0.0001322211058958325	0.0	0.0
0.0012821356455485027	0.0	0.0	mse		0.0	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	261	0.0	0.0	0.0	0.00020810963406753103	0.0	0.0
0.0009783109029134114	0.0	0.0	mse		0.0	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	261	0.0	0.0	0.0	0.0002700965315978585	0.0	0.0
