mean_fit_time	mean_score_time	mean_test_score	param_estimator__booster	param_estimator__max_depth	param_estimator__n_estimators	param_estimator__random_state	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.03318397204081217	0.0016272862752278645	-1.8242795969857482	gbtree	1	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	59	-1.762547508302557	-1.912511330389672	-1.7977702454354478	0.003816096845484499	0.0003072377380720104	0.0640304073414499
0.06412076950073242	0.002178033192952474	0.9296496052624301	gbtree	1	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	30	0.925504204681391	0.9328941013288695	0.9305508397786835	0.002968506640654989	5.478660896055682e-05	0.0030836400979815126
0.11093878746032715	0.003647009531656901	0.960585473251238	gbtree	1	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	28	0.9572155814254731	0.9636557486504264	0.9608851994274211	0.0012870505499096444	9.65447735082825e-05	0.002637872422400858
0.19927358627319336	0.006616036097208659	0.9675098778391373	gbtree	1	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	24	0.9641786708728018	0.9707548438857704	0.9675961503489205	0.0005747763471345979	2.583833660638318e-05	0.002685567947917239
0.02338067690531413	0.0009316603342692057	-1.709049381955321	gbtree	2	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	57	-1.6681294110296943	-1.7773435503439554	-1.6816651573137547	7.453528986460369e-05	2.5337014600624317e-05	0.048610780295793854
0.09388470649719238	0.0028440157572428384	0.9638470966133763	gbtree	2	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	26	0.9606597972107179	0.9663544597216381	0.9645272819686868	0.00013434514949108944	1.6836621214585204e-05	0.002374187155060675
0.18009424209594727	0.005379279454549153	0.9712522050266538	gbtree	2	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	20	0.9679295039813784	0.9742108835263106	0.9716163609138638	0.0003192065968765963	5.9694646066709904e-05	0.002577409171366071
0.3531777064005534	0.01094516118367513	0.9739404757660537	gbtree	2	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	14	0.9704981586032024	0.9766090965129278	0.974714455587311	0.0007044241258833111	0.00026423378960264304	0.0025542316821976865
0.03191781044006348	0.001207907994588216	-1.6797762939596146	gbtree	3	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	55	-1.6429573090235787	-1.7405400170928274	-1.6558227847960647	5.7553606311590747e-05	7.965543755420574e-06	0.043290162146660725
0.1373279094696045	0.0037321249643961587	0.9699580623767934	gbtree	3	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	22	0.9661277115945596	0.9725495611563985	0.9711973681713643	0.00036741084351051397	7.075861053702814e-05	0.0027643906920431192
0.2968133290608724	0.007451216379801433	0.974366598068295	gbtree	3	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	11	0.970707111202103	0.9769825320877635	0.9754105331688085	0.023279792550412223	0.00015666118587325109	0.00266626826824969
0.5228928724924723	0.014227867126464844	0.9761032424662193	gbtree	3	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	7	0.9722437559476242	0.9789207708805722	0.9771455822400971	0.0005168738959450921	0.00011936479598236585	0.002823891928476349
0.041870832443237305	0.0014487107594807942	-1.6718172451179987	gbtree	4	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	54	-1.6379323963821042	-1.7292610537710384	-1.648249655545206	2.1485028665615852e-05	0.0002012561949616151	0.04084039163599882
0.18600638707478842	0.004832665125528972	0.9719990111293455	gbtree	4	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	18	0.9678084164892164	0.9748250524916049	0.9733640642435804	0.000357882320870274	4.8660109912653596e-05	0.003022891932246991
0.3594522476196289	0.009872833887736002	0.9754828895418743	gbtree	4	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	10	0.9716915637622368	0.97815930845387	0.97659820480031	0.00204957782919078	0.00017363359446623863	0.002755819470717082
0.8344622453053793	0.026375532150268555	0.9767729061478121	gbtree	4	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	3	0.9727334717573265	0.9796544188707055	0.9779312519625353	0.0879038140216714	0.0053921591419307194	0.002941914830132259
