mean_fit_time	mean_score_time	mean_test_score	param_estimator__alpha	param_estimator__fit_intercept	param_estimator__learning_rate	param_estimator__loss	param_estimator__penalty	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.02831300099690755	0.0012822945912679036	0.5695067435821228	1e-06	True	optimal	huber	l2	3111696	3	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	1170	0.5521216408829654	0.6244831357086671	0.5319167335058803	6.456650199520932e-05	7.372580301481321e-06	0.03973898327681545
0.02864678700764974	0.0012882550557454426	0.6607033153780325	1e-06	True	optimal	huber	l2	3111696	4	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	996	0.6907618765150894	0.6216236308438414	0.6697222267977483	2.5331031245720318e-05	2.913674904224455e-05	0.028937199083758518
0.0292208194732666	0.001300493876139323	0.5688110494215344	1e-06	True	optimal	huber	l2	3111696	5	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	1172	0.5951043378145409	0.4801672246611719	0.6311596508938726	6.60220034586732e-05	2.0914200730567944e-05	0.0643846736639202
0.029653151830037434	0.0013135274251302083	0.5614884726523468	1e-06	True	optimal	huber	l2	3111696	6	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	1178	0.593026670032572	0.4838599042475762	0.6075765228146226	0.00018533087921789067	7.6128196810582775e-06	0.055211139489575754
0.03033137321472168	0.0013596216837565105	0.5695781230356691	1e-06	True	optimal	huber	l2	3111696	7	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	1169	0.5479861312150885	0.5369426525419765	0.6238071742815651	5.5760392079400564e-05	1.5119489638094732e-05	0.03860916409230613
0.03128234545389811	0.0014495054880777996	0.5490458913216254	1e-06	True	optimal	huber	l2	3111696	8	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	1181	0.5512351752306265	0.5433147359529714	0.552587601674213	0.00021161269258713035	5.871791344602009e-05	0.004089903824438479
0.03141649564107259	0.0014472802480061848	0.5629424705509508	1e-06	True	optimal	huber	l2	3111696	9	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	1176	0.5443640230590175	0.4864522138662143	0.6580125418957339	8.604815390366847e-05	2.3570369369270003e-05	0.0712598256673272
0.03205410639444987	0.0014807383219401042	0.4865980845362997	1e-06	True	optimal	huber	l2	3111696	10	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	1348	0.5031824973765542	0.40693558275875885	0.5496749530443537	9.79557722547556e-05	1.849277263520749e-05	0.0594407506541123
0.027339617411295574	0.0012368361155192058	0.33556625607517737	1e-06	True	optimal	huber	elasticnet	3111696	1	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	1542	0.32206870701405976	0.34302561386752384	0.34160544061417153	0.00010165364754763808	1.3151737818935178e-05	0.009562152431240185
0.028550068537394207	0.0012462139129638672	0.4550659308929082	1e-06	True	optimal	huber	elasticnet	3111696	2	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	1384	0.4511179461240904	0.45721339492371327	0.45686674215890444	0.00017980895647623046	1.5159122489377802e-05	0.002795334130187718
0.02950708071390788	0.0012878576914469402	0.5390427310215075	1e-06	True	optimal	huber	elasticnet	3111696	3	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	1185	0.5192891452811851	0.5849990518066982	0.5128414496219216	0.00012805901608062796	2.5902788508020945e-05	0.032601867099224136
0.030525366465250652	0.0012514591217041016	0.6181213895774382	1e-06	True	optimal	huber	elasticnet	3111696	4	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	1150	0.7080768092522338	0.5208492055345784	0.625431534222221	7.632134197326934e-05	1.6614200010475488e-05	0.07661039334928013
0.031703790028889976	0.0012668768564860027	0.5832679020872779	1e-06	True	optimal	huber	elasticnet	3111696	5	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	1166	0.6300240091863192	0.4853500200215959	0.6344262363219223	3.4167045192831424e-05	1.9796241095149058e-05	0.06926044616610381
0.03694939613342285	0.001478433609008789	0.5298042864454922	1e-06	True	optimal	huber	elasticnet	3111696	6	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	1193	0.5914884352968677	0.3692657888768752	0.6286540958920842	0.005796203555019773	0.0001773001918226294	0.11452531460167414
0.04697640736897787	0.0017589728037516277	0.5009543850413356	1e-06	True	optimal	huber	elasticnet	3111696	7	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	1224	0.4875429530801022	0.42052543370270457	0.5947957552741576	0.0003374867739419164	3.691221324103788e-05	0.07177399628968369
0.04969104131062826	0.0018439292907714844	0.5617128787585848	1e-06	True	optimal	huber	elasticnet	3111696	8	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	1177	0.5603073097709454	0.553582258156267	0.5712491717828627	0.00016602475761449945	1.164270613632158e-05	0.007280561903430941
0.05306092898050944	0.0019028981526692708	0.4916741853519303	1e-06	True	optimal	huber	elasticnet	3111696	9	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	1323	0.4905446836042874	0.4633580591977998	0.5211198963725311	0.00038816869888933577	1.4864186932911325e-05	0.02359440469904437
0.055341084798177086	0.0019637743631998696	0.4972493423909278	1e-06	True	optimal	huber	elasticnet	3111696	10	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'elasticnet', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	1233	0.5559039108930549	0.36811648581724166	0.5677233141354207	0.0011910798907955084	5.471670318702546e-05	0.09143644727242942
0.03149255116780599	0.0016797383626302083	0.33569753966484916	1e-06	True	optimal	huber	none	3111696	1	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	1541	0.32115538398145194	0.3423092761377975	0.343629029017007	0.00034292329917968967	4.233494694622353e-05	0.010297340006050678
0.03366446495056152	0.0017611185709635417	0.45366997114316576	1e-06	True	optimal	huber	none	3111696	2	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	1385	0.3993447157726052	0.485645221309574	0.47602397408485364	0.00019809078582793828	2.0002862530792902e-05	0.038615449790449695
0.03387578328450521	0.0018719832102457683	0.5307531284860831	1e-06	True	optimal	huber	none	3111696	3	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	1192	0.449087056391993	0.5799718785849004	0.5632064602004004	0.0003409752644469037	0.0001074486582857206	0.05815294019978702
0.034261862436930336	0.001855770746866862	0.627679958143659	1e-06	True	optimal	huber	none	3111696	4	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	1142	0.714228306350707	0.5528183408196822	0.6159868582600572	0.0003262984126843593	5.336896919487089e-05	0.06641243248299646
0.035141547520955406	0.001792589823404948	0.5393589372674963	1e-06	True	optimal	huber	none	3111696	5	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	1184	0.6077653135865042	0.40906988760045093	0.601236576663343	0.00030171789284081713	3.974008543365754e-05	0.09216512410035359
0.03827627499898275	0.0018150011698404949	0.5564967882514777	1e-06	True	optimal	huber	none	3111696	6	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	1179	0.6202080795039984	0.43884486087606556	0.610432735928475	0.000635854389222046	5.3694607145327366e-05	0.08328661226068265
0.03752589225769043	0.001974026362101237	0.5316828614609634	1e-06	True	optimal	huber	none	3111696	7	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	1189	0.6357946962437766	0.41379522975664174	0.5454509969037182	0.0002692313411765057	2.5934954394494552e-05	0.09115283066791677
0.03921659787495931	0.002061049143473307	0.5277388417689944	1e-06	True	optimal	huber	none	3111696	8	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	1194	0.5492116701755135	0.47761138151114124	0.5563918934578143	0.0010053808403809343	0.00018017950323311188	0.03556582089894055
0.04064313570658366	0.002014795939127604	0.5099370063672871	1e-06	True	optimal	huber	none	3111696	9	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	1212	0.503031333536182	0.5130681010118779	0.5137120927348915	0.0006480832831266544	3.1262445204286516e-05	0.004890299835973326
0.04496606190999349	0.002094904581705729	0.4458047441228983	1e-06	True	optimal	huber	none	3111696	10	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'huber', 'estimator__penalty': 'none', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	1392	0.572547051157609	0.35869426195462994	0.40616359242541333	0.000626099879231527	7.878025568341456e-05	0.09169484314183196
0.03310640652974447	0.0017625490824381511	-1.1212513580819822e+24	1e-06	True	optimal	squared_loss	l1	3111696	1	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	3719	-2.0897336879646732e+23	-4.642104148788137e+23	-2.690637424133789e+24	0.00012527095901439686	4.5604820371865315e-05	1.1145845833206153e+24
0.03616770108540853	0.0017782847086588542	-1.1291974994020727e+24	1e-06	True	optimal	squared_loss	l1	3111696	2	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	3720	-6.628526397060375e+23	-8.428522463402506e+23	-1.8819219299802036e+24	0.00011862234153122556	2.9119836174398684e-05	5.3729568529244424e+23
0.038607120513916016	0.0017968018849690754	-1.8717277267990957e+24	1e-06	True	optimal	squared_loss	l1	3111696	3	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	3741	-1.7621176703337537e+24	-1.1387829323991898e+24	-2.714290643751361e+24	0.0005759263529449502	4.235284591904676e-05	6.478437836066602e+23
0.04074549674987793	0.0019001166025797527	-2.002394349642989e+24	1e-06	True	optimal	squared_loss	l1	3111696	4	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	3744	-1.6866246717728025e+23	-1.3170709832000039e+24	-4.5215845409229e+24	0.00028555546265382785	4.2785489279244186e-05	1.8419697540889116e+24
0.0433502991994222	0.001874685287475586	-4.989542208134416e+24	1e-06	True	optimal	squared_loss	l1	3111696	5	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	3788	-5.202866652692586e+24	-4.7167647668156674e+24	-5.048979506576902e+24	0.0003493378324923657	2.8053131488687675e-05	2.028529551875432e+23
0.04946740468343099	0.0020596186319986978	-4.1417531300572657e+24	1e-06	True	optimal	squared_loss	l1	3111696	6	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	3776	-2.6449394303426206e+24	-2.962981116929164e+24	-6.817448991821914e+24	0.0009781172178717934	0.0001940092844355491	1.8964179631040528e+24
0.055220603942871094	0.002143700917561849	-6.611870485662089e+24	1e-06	True	optimal	squared_loss	l1	3111696	7	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	3813	-5.29496523770057e+24	-6.246775683490171e+24	-8.293967445446565e+24	0.0007720968655338614	7.276841600614337e-05	1.2512655239103473e+24
0.056334733963012695	0.0020972887674967446	-6.385199002113359e+24	1e-06	True	optimal	squared_loss	l1	3111696	8	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	3807	-8.431367807609617e+24	-5.699013096240897e+24	-5.025065527112017e+24	0.0007143456974546697	0.00015309831231670863	1.472839594931744e+24
0.05760415395100912	0.0020569165547688804	-9.194288082778709e+24	1e-06	True	optimal	squared_loss	l1	3111696	9	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	3828	-9.282573563745638e+24	-6.782200417729805e+24	-1.1518083770026409e+25	0.0006330446943636691	1.5522658812701392e-05	1.9344002375359488e+24
0.06022953987121582	0.001958608627319336	-1.015085602016635e+25	1e-06	True	optimal	squared_loss	l1	3111696	10	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l1', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	3833	-6.020123273997007e+24	-1.5561099254425247e+25	-8.871649508288893e+24	0.0002776998929191662	5.002284671892777e-05	3.998755353371475e+24
0.030910332997639973	0.0017085870107014973	-3.412395618437359e+23	1e-06	True	optimal	squared_loss	l2	3111696	1	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	3697	-1.052653417073287e+23	-1.345153000699868e+23	-7.839554088447847e+23	0.00022001116398027217	2.2599376153534215e-05	3.132692931167735e+23
0.034773667653401695	0.0018663406372070312	-1.0619473833408345e+24	1e-06	True	optimal	squared_loss	l2	3111696	2	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	3718	-4.2742439021566734e+23	-1.4389654816648336e+24	-1.319498972011539e+24	0.00011827185051059853	2.4164715892201044e-05	4.5133488458485204e+23
0.03387602170308431	0.0018111864725748699	-2.3320380383498658e+24	1e-06	True	optimal	squared_loss	l2	3111696	3	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	3752	-2.810286968385103e+24	-2.107444095755863e+24	-2.0783478570805332e+24	9.201069650915058e-05	4.263909638717666e-05	3.383940459017234e+23
0.03460280100504557	0.001880963643391927	-2.769164879193359e+24	1e-06	True	optimal	squared_loss	l2	3111696	4	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	3762	-6.446804267388216e+23	-3.6671873242445796e+24	-3.995783225139059e+24	0.00040586258018484813	3.993793891909209e-05	1.5082700686617644e+24
0.03646715482076009	0.0019079049428304036	-4.164662118249363e+24	1e-06	True	optimal	squared_loss	l2	3111696	5	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	3777	-2.7828953354566016e+24	-8.078904583867935e+24	-1.6322881181656813e+24	0.0003383582364836791	0.00010082904338899058	2.8073149772313615e+24
0.03857199350992838	0.0019189516703287761	-5.495268310368915e+24	1e-06	True	optimal	squared_loss	l2	3111696	6	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	3796	-4.4929893883329473e+24	-6.373164786477204e+24	-5.619724512932257e+24	0.00036165567139194904	0.0001229639568132481	7.726112873646432e+23
0.040360053380330406	0.0019002755482991536	-5.369035153340901e+24	1e-06	True	optimal	squared_loss	l2	3111696	7	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	3793	-7.328405830318523e+24	-3.917656939122189e+24	-4.860898502586041e+24	0.0003013612306905676	3.588038993977683e-05	1.4380502266399735e+24
0.04157543182373047	0.0019196669260660808	-1.030611160698229e+25	1e-06	True	optimal	squared_loss	l2	3111696	8	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	3835	-1.3207728678197405e+25	-7.812482877762195e+24	-9.897909738085276e+24	0.0006332103320743566	5.350937801453434e-05	2.2214448044998877e+24
0.0436246395111084	0.002070824305216471	-9.379168478168364e+24	1e-06	True	optimal	squared_loss	l2	3111696	9	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	3829	-5.642578844139947e+24	-1.8005299692213094e+25	-4.48990186979338e+24	0.0002893019282777769	9.768653139787422e-05	6.117609641091897e+24
0.046621243158976235	0.0020122528076171875	-7.53078677992327e+24	1e-06	True	optimal	squared_loss	l2	3111696	10	{'estimator__alpha': 1e-06, 'estimator__fit_intercept': True, 'estimator__learning_rate': 'optimal', 'estimator__loss': 'squared_loss', 'estimator__penalty': 'l2', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	3820	-1.0101340017511722e+25	-3.897011370816871e+24	-8.593819787173236e+24	0.0006468506617965323	7.080215616850599e-05	2.642100136928536e+24
