mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__booster	param_estimator__max_depth	param_estimator__n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.003975663185119629	0.0035579795429278947	0.0015974950790405274	0.0027293369630722658	gbtree	1	10	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 10}	0.06891486663796209	0.1831029678703685	0.13847441392081616	0.15632215455652887	0.2786472862952165	0.2068261369182831	0.2464700247685585	0.23691611893078524	0.1048311015785609	0.1310352263882144	0.15444983037723337	0.22993148507423822	0.23798905758210687	0.24562247983557073	0.24875248662535732	0.1769071681200497	0.22293618044651065	0.2537335079528903	0.18239679933996278	0.18570799268443472	0.23613884915650596	0.15201727834067658	0.22162398793236793	0.21592476885361866	0.22103028526519897	0.10711962655504059	0.2711161085423206	0.22666723542546652	0.1579529168449758	0.2009023869703186	0.1264809627653668	0.25258748892731353	0.06910694116920657	0.2021305307869209	0.22941692996424246	0.19798563064720143	0.22441702177291378	0.23766048964353426	0.17996776439144024	0.24524510368737384	0.11994388509189835	0.2213243628539071	0.19046934597836218	0.19850656606819117	0.12958182977860055	0.22010444366734672	0.25382105269674415	0.1957210610127721	0.18112544378311224	0.21492379950936502	0.19581962767971905	0.05031472932198429	59
0.008828935623168945	0.0026682454426470666	0.0015097570419311524	0.002012450299407801	gbtree	1	50	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 50}	0.5375234649799718	0.6498706174522138	0.5719689214769661	0.5879798604672599	0.6517610078751854	0.6244505534808813	0.6423577537511468	0.6163756273004848	0.5893503426554126	0.5309195175889023	0.6631730315370867	0.6326187164817666	0.6052172456101137	0.6156576606802281	0.5768038210147483	0.6304862429455431	0.6248467176830605	0.5940649903302504	0.6325105761460146	0.6238767289131426	0.6192088112897832	0.5941683612907898	0.6156758425471164	0.658467161343574	0.6604445273795856	0.591102685048278	0.6483205828991164	0.6145042135062003	0.6765828967335982	0.6196271172624752	0.6126607122187475	0.5567301851814079	0.5967641894417373	0.6729796968225256	0.5904413920885134	0.5658766169325713	0.6295597302967548	0.6275552288911816	0.668193265344378	0.6843881616227772	0.5104424511904184	0.6908188411848133	0.4763237795111097	0.6687491655659843	0.6007192174348516	0.5927158710343238	0.6293683010412116	0.6414230024926227	0.604791313151728	0.7051999961865276	0.6165123343061016	0.045083167968163154	29
0.013651986122131348	0.0031315373929594985	0.0012477254867553711	0.00020333587531277947	gbtree	1	100	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 100}	0.6446360813957454	0.8117742091995803	0.6942927428351588	0.7251178186834253	0.7584151965425454	0.7521233398609812	0.7637704118516245	0.7530449399678125	0.7425632142356631	0.6764548115374407	0.7894749648678102	0.7789501557704214	0.729991645158035	0.748465241198613	0.6892108819883245	0.7534347584214603	0.7548689068896202	0.7259395993546235	0.7325551935561997	0.7307229111531518	0.7509451699594093	0.738989625855678	0.7432143316044568	0.7864812435168478	0.7922728513994726	0.7128950111549104	0.7869783737615924	0.7220666284825825	0.8069716926029792	0.7529792700935071	0.7432049275997075	0.7273049406907873	0.7283623561185396	0.795596028792883	0.710780007630695	0.6930798492545074	0.7695664738047459	0.7581903495664424	0.7801050458165548	0.8002999134138218	0.6350386822479818	0.8151346393541777	0.6350422989547427	0.7856416892053464	0.6899741731939606	0.7476556381646441	0.7555134774377651	0.7813352071826801	0.7038331289610862	0.8185880514977771	0.7444769620357704	0.04378967959783599	27
0.026277008056640624	0.004486086060288738	0.0014125967025756835	0.00023758278744447293	gbtree	1	200	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 200}	0.6754454469610447	0.8751200676230655	0.7717809593224931	0.8016811564570477	0.8016433984594977	0.7950822534138149	0.8346920126547717	0.8137590143796881	0.8305593795256344	0.7127737992975692	0.8350524709142234	0.8618448175986629	0.7673071975088371	0.8173166759261108	0.7674340479072258	0.8299972780423361	0.8160525523027002	0.8063787056436158	0.7810093143339278	0.7760965172311499	0.8178458117657306	0.8057804356010778	0.8128970468616775	0.844870364622065	0.8360364278978469	0.7733843480152789	0.863586903111681	0.7703473877364597	0.8589650701741856	0.8341667000577747	0.7912510528300806	0.8303440878613586	0.7891966138136643	0.8604353131268815	0.780051655722013	0.7801840056185882	0.8333834679051613	0.8377309996054365	0.8104475247658671	0.8541299166779185	0.6943021932763017	0.8711848482545026	0.7719858750002441	0.8404002743388568	0.7568949110777345	0.8380073688317808	0.8168242311878905	0.8445885776099961	0.7222333399892056	0.8695414509616404	0.8076405053960464	0.044489451707957595	10
0.0038246536254882813	0.002832020618274506	0.0010033178329467774	0.0002876227757231322	gbtree	2	10	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 10}	0.25804854712219505	0.3496753664150075	0.35655489762029435	0.3203385695993378	0.46493089767509177	0.3788050977363394	0.4161854682679761	0.41511050259105076	0.25154201211854044	0.2723167018303658	0.34320766663137325	0.40776532852581404	0.4055908763088131	0.39617479688688784	0.3463225056288518	0.32809980942771677	0.41761208751747014	0.3889503232021755	0.328235127456626	0.35334928608258176	0.4108915693368067	0.30568317512190835	0.41643646529828093	0.38607195263230976	0.33074560625916394	0.311856144068661	0.4662182436288719	0.34279435811508085	0.3664629695041318	0.3898297092369093	0.2951114067674566	0.42372859681954544	0.256655835651872	0.33322643972704513	0.41488983269994506	0.3217154293502994	0.3876596376218647	0.36671370275299897	0.3953735300860328	0.4184011915600706	0.2815860566344538	0.42168458783332186	0.32910945098919664	0.3909685967063392	0.31039941926121206	0.37639780489466246	0.46389607254152754	0.344254244138831	0.3490868039166336	0.41768627685528914	0.3644870195731046	0.05371177241859831	53
0.011064863204956055	0.0006054558488668019	0.0012263870239257813	0.00011523987470740591	gbtree	2	50	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 50}	0.6243169798261142	0.8172452595456685	0.75372002590035	0.7065897694385581	0.7747790643950978	0.7761908646134374	0.7422106473000373	0.7770261196171093	0.708790569273939	0.6992129518612584	0.7872059436246065	0.8054309680480717	0.7522475597985561	0.7399926481609815	0.6898964313461491	0.7443154405912427	0.7552641034074941	0.7228278382381605	0.7239345995681279	0.7641688495361543	0.7712162935573207	0.7159510547026382	0.764938574614718	0.8149848997654556	0.7597293348601205	0.7268323674595576	0.8175709984529591	0.7066533549206518	0.7987711065129727	0.7775409877933965	0.7313429214758371	0.7388607023359506	0.7476716841978828	0.7823850001467916	0.7411719351304624	0.7122995978777316	0.7726495141088613	0.732897715646061	0.7948950122644973	0.7767313240449637	0.6552325200261415	0.8249644264410609	0.642051977467022	0.783432054249546	0.6806995167251106	0.7499311858376602	0.7906698486324243	0.7820410945341125	0.7129225160629475	0.8119845905127093	0.7496878148889736	0.04501876485439545	26
0.019738788604736327	0.005805119815095234	0.001259465217590332	0.00017696946362069668	gbtree	2	100	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 100}	0.6924645552591031	0.8814299547993091	0.8202880410155551	0.7948960840225634	0.8193911337553957	0.824156180774919	0.811999476966302	0.8198692055794113	0.7957365491657051	0.7270156909997421	0.8615205889438957	0.8698040556364327	0.8052115155826977	0.8096505680242732	0.7402149006461403	0.8206220863074075	0.8378808259157403	0.799863512622297	0.779269512281968	0.8133594901463632	0.844106627734564	0.7737150823937176	0.8139080463068727	0.8692566157677017	0.829063385758906	0.7944026046062937	0.8625701965553867	0.7587564225098268	0.8482324906757583	0.8464085368991096	0.7760129546486484	0.8172896654600963	0.8213648303383554	0.8545582194516805	0.7933619338074559	0.7942014032176539	0.8322592581677508	0.8083974909507347	0.8203878279612541	0.8325875806787166	0.7069048249832282	0.8764695018190899	0.7366749826798431	0.8416884320144571	0.763159016714193	0.8298951488043214	0.8386848587344049	0.8515248705893637	0.7651251391295029	0.8566647673602674	0.8116455329032876	0.042468586560154925	6
0.035891513824462894	0.008857152215130558	0.00175570011138916	0.002020395463738259	gbtree	2	200	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 200}	0.6958884908023957	0.892204490267103	0.8452849962451194	0.8384168289647612	0.8270840829195394	0.8390139171680583	0.8402924924724816	0.8429610732259769	0.8306256304394994	0.7333084162091212	0.8929216263468862	0.8971613805714409	0.8379760167275827	0.8315899589681907	0.7575656352804803	0.8709934053491603	0.8643104571598287	0.8338704918062996	0.8197832040425481	0.837232003408816	0.8745808447635163	0.8216624820687866	0.8404365675352059	0.9033753567722724	0.8566839681677754	0.8121609224737898	0.8873950568440533	0.8043792659032906	0.8586494923441047	0.8717981321377637	0.7883923386075273	0.8610841449734644	0.8659170921840104	0.8907342679483542	0.8069055274987432	0.8340340734994476	0.855432109123696	0.8369634209190564	0.8267506858055633	0.8561114312468188	0.757679547866815	0.8976051259665152	0.7838877484476647	0.868288230736732	0.7918804763032621	0.8718120802592793	0.86070697647217	0.8741563459282033	0.775106989903119	0.8817580718676821	0.8388962674588795	0.04350152018721277	2
0.004485478401184082	0.0010947588736862242	0.0010555505752563477	9.857608393899252e-05	gbtree	3	10	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 10}	0.31800535502331884	0.4870327944420859	0.44977577395454105	0.3870178007313849	0.562575953503914	0.46010764916676417	0.5284511358006336	0.5378204127190807	0.3578705929797167	0.38509938542300537	0.4718287101686852	0.5111029949271588	0.49602711801526966	0.4595271782881961	0.4547091586393991	0.45313964162263054	0.4995177946778703	0.5148084170819966	0.4495661681377707	0.499772416622667	0.5137251339993487	0.3850784184307028	0.4984876054364583	0.4905026217935039	0.4851422495613581	0.4251084476420355	0.5940015554765472	0.47524748052655974	0.5056842274069938	0.4689764261253174	0.4525504301368378	0.5122588230541039	0.3551985424688855	0.46859225817213557	0.48717083688705753	0.3771917168659238	0.5080721828742498	0.4689024244087151	0.5008996382851445	0.5323235677440734	0.32346456324383466	0.5287726689416639	0.4611537007078367	0.46964911003320187	0.3778578752846494	0.46302063703610186	0.5712331012507241	0.47369148869540934	0.3837479863154454	0.5474583019510808	0.46777840945363985	0.061819125951345	51
0.013794188499450683	0.0011364464047861423	0.0012552261352539063	0.0001206843667021305	gbtree	3	50	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 50}	0.6099882321155596	0.8300814503715335	0.794356159346928	0.7283639038857588	0.8134952094392169	0.7592695347003131	0.7851857779996487	0.7773602162396912	0.7569404290107684	0.7082533382671471	0.8151869881282563	0.8261008471673041	0.7858629273747154	0.7630076385946012	0.7263850911837559	0.7888707003069271	0.7903200022145644	0.772545776026783	0.732787918970879	0.7926361589281009	0.7849361524467808	0.7283154885113008	0.7526061817070802	0.8310501124002065	0.763706300091661	0.7828167162250178	0.8571201121183862	0.7290619064317906	0.8107256111276961	0.799197201475342	0.7746831081590602	0.7866030225490899	0.7448762639803975	0.8408956453258616	0.7595493766805277	0.7356401159261887	0.809406576346146	0.7721653714972503	0.8018302669481616	0.8311878925727355	0.6645624350834739	0.8224202897664455	0.7280564745421245	0.8181350077175173	0.721898201428543	0.7823692387482686	0.798559213446822	0.8396151265251197	0.7305753757349887	0.8574785313710296	0.7763408323431494	0.047471433958593025	22
