mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__booster	param_estimator__max_depth	param_estimator__n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.0030631351470947264	0.0005181846507761614	0.0005004405975341797	8.906983710307651e-05	gblinear	1	50	{'estimator__booster': 'gblinear', 'estimator__max_depth': 1, 'estimator__n_estimators': 50}	0.8317289977301893	0.747278972809369	0.8979884074779156	0.8613120031602998	0.8372411986937742	0.8839341901031079	0.8844095713177602	0.6983422998451685	0.8622278820248956	0.8461005306796384	0.8517592390834203	0.8203071605011255	0.8616404396642832	0.8736070808178776	0.8292287404142373	0.8968592441154927	0.8055326267340542	0.815679953310763	0.8710207926134317	0.8401471666863684	0.8764518920822982	0.8101882837278527	0.8508768064409559	0.8576258127494203	0.8539574329389275	0.845622292756743	0.8703378171220782	0.8237672178336869	0.808826259678882	0.8651885708964527	0.8380101536954736	0.928381866642258	0.8979627165862754	0.7927095365692454	0.7781192296104875	0.8479465715730975	0.9052701178080739	0.8583931685183497	0.8116164976499298	0.8079543550795161	0.8683716008741202	0.8743612937110778	0.8143197076859403	0.8135977603415468	0.8454687202009344	0.832671598161401	0.8668889854035559	0.7855061272478291	0.8017493487499794	0.8992843395309599	0.8429554515930104	0.041536138443229106	11
0.005657038688659668	0.0009467357093537863	0.0005401611328125	9.888438089089844e-05	gblinear	1	100	{'estimator__booster': 'gblinear', 'estimator__max_depth': 1, 'estimator__n_estimators': 100}	0.8417802433257843	0.7339555619284165	0.9225314585856172	0.8670525519729794	0.870236113957554	0.8775302893181187	0.9031500075877615	0.7302366665139401	0.8744657026113161	0.8698529789366234	0.858272190267787	0.8370973312885308	0.8890652935888212	0.878690868657717	0.8522624970884788	0.9046814368733754	0.8444250312490189	0.8351199191420632	0.8642694620917619	0.8571553217940259	0.8820495972559035	0.8115540481803889	0.8736895639108365	0.8737335322013553	0.8805955812923754	0.8477824091319381	0.8772546613322026	0.8649228652881453	0.8374847937547387	0.8749195594684593	0.8620164802188685	0.9231523656597908	0.9059662612381142	0.8183945526423371	0.8044409527522941	0.8605507062349068	0.9054513975927898	0.8799342573778566	0.8343972393533909	0.8219717580383108	0.8724666363652804	0.8996380967295566	0.8393597623548243	0.8313283004529822	0.8435320828963337	0.8602068216538565	0.8704870384288617	0.8031984809848531	0.8304386985879286	0.9115815980678365	0.8582866205245402	0.03861507204674029	6
0.009387011528015137	0.00048185558599964513	0.0005390071868896485	9.061099977622322e-05	gblinear	1	200	{'estimator__booster': 'gblinear', 'estimator__max_depth': 1, 'estimator__n_estimators': 200}	0.8493156879869731	0.7158348880390271	0.932124650826211	0.8681227048760101	0.8787486002223068	0.8658279754529419	0.9090042912334251	0.7468429713901703	0.878811579278169	0.8754195628020462	0.8617089042475206	0.8432949504126852	0.9024656621922063	0.8762705629723172	0.859067482121332	0.9063706423444374	0.8620204867244287	0.84742303991928	0.8463114816127971	0.8621946683072286	0.8686046651226335	0.8109196879880345	0.8833665940221184	0.8832421706285607	0.8924561356494256	0.8507577567357701	0.870141088053022	0.8747358599828985	0.8525363888970304	0.8800831939594935	0.8584694615356923	0.9126723381880788	0.9066749057239081	0.8326659433425194	0.8253990595228672	0.8649280104142338	0.9037830917499352	0.8840056717288851	0.8427175731205533	0.8214956124471798	0.8693846399989547	0.9098425682295721	0.8499932588135932	0.8320454403260629	0.8363426443410887	0.8696061829706929	0.8633890321936187	0.8117822540322434	0.8319769756563387	0.917992727028512	0.8619838345073007	0.03854444539290625	1
0.001346597671508789	0.00035275097724752713	0.0005452775955200195	0.00014179229295346754	gblinear	2	10	{'estimator__booster': 'gblinear', 'estimator__max_depth': 2, 'estimator__n_estimators': 10}	0.7792769120017518	0.7257312751449336	0.8200556427146619	0.8188993460045322	0.741579514137761	0.848005435059987	0.8118802670092435	0.5995514618860713	0.807300573749597	0.773827925932044	0.8011900983389564	0.7476809923810513	0.7922777406825582	0.8374705099505942	0.7527875373995396	0.8504539660858703	0.7048677026253264	0.7523729805213609	0.8160769965040898	0.7784207458242833	0.8005237434214826	0.7772323739254694	0.7791079723158778	0.8074451606973619	0.7708553338156512	0.8123851306525641	0.8095269190281951	0.7088635336571019	0.7306194091674453	0.8242143767531012	0.7456030579537236	0.8885446347014314	0.8529655653594093	0.7205380595373787	0.7186333392425047	0.792373117194132	0.8671722117609665	0.7842273279807637	0.7402726511978333	0.7257273281659767	0.8257879158472851	0.7904157944724131	0.7356050479587466	0.739196224219377	0.8209761615967966	0.7333414850629001	0.8132113114984201	0.7373889836263152	0.690933212661932	0.8471130212863711	0.7790101605742629	0.05299398879115448	46
0.003195028305053711	0.0006805998517386679	0.0005324125289916992	0.00010270586739484117	gblinear	2	50	{'estimator__booster': 'gblinear', 'estimator__max_depth': 2, 'estimator__n_estimators': 50}	0.8317289977301893	0.747278972809369	0.8979884074779156	0.8613120031602998	0.8372411986937742	0.8839341901031079	0.8844095713177602	0.6983422998451685	0.8622278820248956	0.8461005306796384	0.8517592390834203	0.8203071605011255	0.8616404396642832	0.8736070808178776	0.8292287404142373	0.8968592441154927	0.8055326267340542	0.815679953310763	0.8710207926134317	0.8401471666863684	0.8764518920822982	0.8101882837278527	0.8508768064409559	0.8576258127494203	0.8539574329389275	0.845622292756743	0.8703378171220782	0.8237672178336869	0.808826259678882	0.8651885708964527	0.8380101536954736	0.928381866642258	0.8979627165862754	0.7927095365692454	0.7781192296104875	0.8479465715730975	0.9052701178080739	0.8583931685183497	0.8116164976499298	0.8079543550795161	0.8683716008741202	0.8743612937110778	0.8143197076859403	0.8135977603415468	0.8454687202009344	0.832671598161401	0.8668889854035559	0.7855061272478291	0.8017493487499794	0.8992843395309599	0.8429554515930104	0.041536138443229106	11
0.005112600326538086	0.0004609014881929656	0.0004845905303955078	4.276352731960839e-05	gblinear	2	100	{'estimator__booster': 'gblinear', 'estimator__max_depth': 2, 'estimator__n_estimators': 100}	0.8417802433257843	0.7339555619284165	0.9225314585856172	0.8670525519729794	0.870236113957554	0.8775302893181187	0.9031500075877615	0.7302366665139401	0.8744657026113161	0.8698529789366234	0.858272190267787	0.8370973312885308	0.8890652935888212	0.878690868657717	0.8522624970884788	0.9046814368733754	0.8444250312490189	0.8351199191420632	0.8642694620917619	0.8571553217940259	0.8820495972559035	0.8115540481803889	0.8736895639108365	0.8737335322013553	0.8805955812923754	0.8477824091319381	0.8772546613322026	0.8649228652881453	0.8374847937547387	0.8749195594684593	0.8620164802188685	0.9231523656597908	0.9059662612381142	0.8183945526423371	0.8044409527522941	0.8605507062349068	0.9054513975927898	0.8799342573778566	0.8343972393533909	0.8219717580383108	0.8724666363652804	0.8996380967295566	0.8393597623548243	0.8313283004529822	0.8435320828963337	0.8602068216538565	0.8704870384288617	0.8031984809848531	0.8304386985879286	0.9115815980678365	0.8582866205245402	0.03861507204674029	6
0.009449310302734375	0.0007142871561646772	0.0004935503005981445	4.285196419004059e-05	gblinear	2	200	{'estimator__booster': 'gblinear', 'estimator__max_depth': 2, 'estimator__n_estimators': 200}	0.8493156879869731	0.7158348880390271	0.932124650826211	0.8681227048760101	0.8787486002223068	0.8658279754529419	0.9090042912334251	0.7468429713901703	0.878811579278169	0.8754195628020462	0.8617089042475206	0.8432949504126852	0.9024656621922063	0.8762705629723172	0.859067482121332	0.9063706423444374	0.8620204867244287	0.84742303991928	0.8463114816127971	0.8621946683072286	0.8686046651226335	0.8109196879880345	0.8833665940221184	0.8832421706285607	0.8924561356494256	0.8507577567357701	0.870141088053022	0.8747358599828985	0.8525363888970304	0.8800831939594935	0.8584694615356923	0.9126723381880788	0.9066749057239081	0.8326659433425194	0.8253990595228672	0.8649280104142338	0.9037830917499352	0.8840056717288851	0.8427175731205533	0.8214956124471798	0.8693846399989547	0.9098425682295721	0.8499932588135932	0.8320454403260629	0.8363426443410887	0.8696061829706929	0.8633890321936187	0.8117822540322434	0.8319769756563387	0.917992727028512	0.8619838345073007	0.03854444539290625	1
0.0012699031829833984	0.00022378233410771063	0.0005196619033813476	9.928396492019795e-05	gblinear	3	10	{'estimator__booster': 'gblinear', 'estimator__max_depth': 3, 'estimator__n_estimators': 10}	0.7792769120017518	0.7257312751449336	0.8200556427146619	0.8188993460045322	0.741579514137761	0.848005435059987	0.8118802670092435	0.5995514618860713	0.807300573749597	0.773827925932044	0.8011900983389564	0.7476809923810513	0.7922777406825582	0.8374705099505942	0.7527875373995396	0.8504539660858703	0.7048677026253264	0.7523729805213609	0.8160769965040898	0.7784207458242833	0.8005237434214826	0.7772323739254694	0.7791079723158778	0.8074451606973619	0.7708553338156512	0.8123851306525641	0.8095269190281951	0.7088635336571019	0.7306194091674453	0.8242143767531012	0.7456030579537236	0.8885446347014314	0.8529655653594093	0.7205380595373787	0.7186333392425047	0.792373117194132	0.8671722117609665	0.7842273279807637	0.7402726511978333	0.7257273281659767	0.8257879158472851	0.7904157944724131	0.7356050479587466	0.739196224219377	0.8209761615967966	0.7333414850629001	0.8132113114984201	0.7373889836263152	0.690933212661932	0.8471130212863711	0.7790101605742629	0.05299398879115448	46
0.0031145524978637693	0.00043811961285495206	0.0005309772491455078	8.919062621618473e-05	gblinear	3	50	{'estimator__booster': 'gblinear', 'estimator__max_depth': 3, 'estimator__n_estimators': 50}	0.8317289977301893	0.747278972809369	0.8979884074779156	0.8613120031602998	0.8372411986937742	0.8839341901031079	0.8844095713177602	0.6983422998451685	0.8622278820248956	0.8461005306796384	0.8517592390834203	0.8203071605011255	0.8616404396642832	0.8736070808178776	0.8292287404142373	0.8968592441154927	0.8055326267340542	0.815679953310763	0.8710207926134317	0.8401471666863684	0.8764518920822982	0.8101882837278527	0.8508768064409559	0.8576258127494203	0.8539574329389275	0.845622292756743	0.8703378171220782	0.8237672178336869	0.808826259678882	0.8651885708964527	0.8380101536954736	0.928381866642258	0.8979627165862754	0.7927095365692454	0.7781192296104875	0.8479465715730975	0.9052701178080739	0.8583931685183497	0.8116164976499298	0.8079543550795161	0.8683716008741202	0.8743612937110778	0.8143197076859403	0.8135977603415468	0.8454687202009344	0.832671598161401	0.8668889854035559	0.7855061272478291	0.8017493487499794	0.8992843395309599	0.8429554515930104	0.041536138443229106	11
0.00531796932220459	0.0006623731142623778	0.0005135202407836914	8.250047684090419e-05	gblinear	3	100	{'estimator__booster': 'gblinear', 'estimator__max_depth': 3, 'estimator__n_estimators': 100}	0.8417802433257843	0.7339555619284165	0.9225314585856172	0.8670525519729794	0.870236113957554	0.8775302893181187	0.9031500075877615	0.7302366665139401	0.8744657026113161	0.8698529789366234	0.858272190267787	0.8370973312885308	0.8890652935888212	0.878690868657717	0.8522624970884788	0.9046814368733754	0.8444250312490189	0.8351199191420632	0.8642694620917619	0.8571553217940259	0.8820495972559035	0.8115540481803889	0.8736895639108365	0.8737335322013553	0.8805955812923754	0.8477824091319381	0.8772546613322026	0.8649228652881453	0.8374847937547387	0.8749195594684593	0.8620164802188685	0.9231523656597908	0.9059662612381142	0.8183945526423371	0.8044409527522941	0.8605507062349068	0.9054513975927898	0.8799342573778566	0.8343972393533909	0.8219717580383108	0.8724666363652804	0.8996380967295566	0.8393597623548243	0.8313283004529822	0.8435320828963337	0.8602068216538565	0.8704870384288617	0.8031984809848531	0.8304386985879286	0.9115815980678365	0.8582866205245402	0.03861507204674029	6
